score,quantile,trade_date,score_val,macro_tier,fwd_60d,fwd_120d,fwd_250d
comp_z,top 9%,2020-04-20,4.761429917316975,B,0.15783139319363948,0.29973613257264575,0.7434690659066914
comp_z,top 9%,2020-04-21,5.033486417378191,B,0.20595549123391255,0.33343917670691514,0.7653753213884091
comp_z,top 9%,2020-04-22,4.859309706068806,B,0.20409430902740722,0.32094191398716254,0.7500520518181322
comp_z,top 9%,2020-04-23,4.658772058101165,B,0.22888843935283365,0.31044065380434427,0.7270235915850876
comp_z,top 9%,2020-04-24,4.481081858452726,B,0.23200108514872664,0.32724927657683445,0.7422899254832485
comp_z,top 9%,2020-04-27,4.28509392224393,B,0.20615574391111124,0.2933994860898279,0.738011347141861
comp_z,top 9%,2020-04-28,4.2361229832703735,B,0.20188514095597987,0.29278918077388116,0.7261671061763577
comp_z,top 9%,2020-04-29,4.105977637640482,B,0.24313609691937832,0.27683204855653254,0.638508544204367
comp_z,top 9%,2020-04-30,3.9431256896004943,B,0.22049905888554577,0.24995151321618003,0.557668905682122
comp_z,top 9%,2020-05-05,4.1590876830248105,B,0.25666600751347857,0.2741781854861409,0.5913372084887794
comp_z,top 9%,2020-05-06,4.156603252541121,B,0.25214516260266984,0.26662096762572896,0.5592329668417597
comp_z,top 9%,2020-05-07,3.9399330348195694,B,0.22529570408434196,0.24751924257288627,0.623916710119639
comp_z,top 9%,2020-05-08,3.787770661431353,B,0.23355663021200335,0.2299741202993164,0.6033089122481878
comp_z,top 9%,2020-05-11,3.6107590578962316,B,0.23524691510354745,0.2245879500766279,0.5792215917648731
comp_z,top 9%,2020-05-12,3.6191811895910324,B,0.2631260124317196,0.25353884239700775,0.6206645319269166
comp_z,top 9%,2020-05-13,3.503518795549662,B,0.2504187421338293,0.26834159227608567,0.6134164464568106
comp_z,top 9%,2020-05-14,3.8672537751099823,B,0.2769169600667778,0.28235829722192385,0.6605848250953779
comp_z,top 9%,2020-05-15,3.7852057445757956,B,0.2589314873669182,0.28175543750157117,0.6509207768431209
comp_z,top 9%,2020-05-18,3.827407944524172,B,0.25075346010662525,0.3095055597908578,0.6530601942301075
comp_z,top 9%,2020-05-19,3.490080365974742,B,0.2515780391297635,0.28579372295175154,0.6658842065401447
comp_z,top 9%,2022-06-20,3.9156458202767,A,-0.014052529107055012,-0.025951832509345074,0.12199257665497831
comp_z,top 9%,2022-06-21,3.495120816432071,A,-0.05339301258753082,-0.05672473140579559,0.11312433659262244
comp_z,top 9%,2022-06-22,4.182790249559761,A,-0.030302060013409404,-0.020507090716647247,0.14088712983937746
comp_z,top 9%,2022-06-23,4.491663852358303,A,-0.02836530873478471,-0.01671079864632985,0.15460428535117843
comp_z,top 9%,2022-06-24,4.359398145675596,A,-0.03472849619108265,-0.023098572935810746,0.1266165297789732
comp_z,top 9%,2022-06-27,4.115553800066204,A,-0.04865945524187831,-0.033932685487303216,0.098814228968648
comp_z,top 9%,2022-06-28,4.1481125733231154,A,-0.047598334426027566,-0.023809515284172744,0.10719026235761997
comp_z,top 9%,2022-06-29,4.283360111336244,A,-0.05114767073518156,-0.03187075980716947,0.1318407541635087
comp_z,top 9%,2022-06-30,4.8807090191450735,A,-0.035794807297710896,-0.01250263748404179,0.1634099171770742
comp_z,top 9%,2022-07-01,5.601142776950177,A,-0.017763971362361297,0.006415542938499774,0.22126343672737403
comp_z,top 9%,2022-07-04,5.764684367943608,A,-0.009363984920747526,0.020585495870667048,0.24614697727136625
comp_z,top 9%,2022-07-05,5.588785528518781,A,-0.03490394854130252,0.03249225685664214,0.23762834163985924
comp_z,top 9%,2022-07-06,5.875449081025162,A,-0.019114227675693596,0.035119597320757645,0.2596486794959212
comp_z,top 9%,2022-07-07,5.653324694501653,A,-0.0607175421488243,0.008741326442600394,0.21276747343078495
comp_z,top 9%,2022-07-08,5.508333386365128,A,-0.0814896001524793,0.002991860448732009,0.2060469458615224
comp_z,top 9%,2022-07-11,5.516714786030749,A,-0.04973164014098519,-0.002580953542683395,0.1965658773316017
comp_z,top 9%,2022-07-12,5.840815812029021,A,-0.003548223194422051,0.017356362273995396,0.22653903045513868
comp_z,top 9%,2022-07-13,5.556828781934244,A,-0.031073984434876634,-0.011336609498256767,0.19926692753479625
comp_z,top 9%,2022-07-14,5.36600715815898,A,-0.051819538417762434,-0.011195897501659946,0.1902390467480084
comp_z,top 9%,2022-07-15,5.177088930231095,A,-0.11260112445138404,-0.02624041772170793,0.18392373678974638
comp_z,top 9%,2022-07-18,4.958632306109936,A,-0.12087320863431938,-0.023484933307676314,0.17874017541557996
comp_z,top 9%,2022-07-19,4.713449211108846,A,-0.13216174215230803,-0.01995634924974443,0.17134279035551603
comp_z,top 9%,2022-07-20,4.56763579441487,A,-0.11299867800498775,0.008490454056727659,0.16957953599582698
comp_z,top 9%,2022-07-21,4.03798847964379,A,-0.13927133111574352,0.0010977374689309372,0.14221743113898588
comp_z,top 9%,2022-07-22,4.016798238377883,A,-0.13272229060112362,-0.0019015456620420368,0.13247695086307099
comp_z,top 9%,2022-07-25,4.126423063440569,A,-0.14356987981077673,-0.005339137952408479,0.1445813893960186
comp_z,top 9%,2022-07-26,4.183519392835924,A,-0.14055931825260426,0.015387513980035239,0.1414909919827716
comp_z,top 9%,2022-07-27,4.094483047881849,A,-0.15086770037923825,0.013978979966725813,0.13300196751170446
comp_z,top 9%,2022-07-28,3.9159808912904146,A,-0.1548920056028027,0.012244065806056081,0.12394979960472896
comp_z,top 9%,2022-07-29,3.6360473505807387,A,-0.17890336804135787,0.047955863376813346,0.11259150426975184
comp_z,top 9%,2022-08-01,3.9074459949704,A,-0.16879574422814603,0.03017412364255967,0.09999780337255526
comp_z,top 9%,2022-08-02,4.408305003977934,A,-0.1432281613667804,0.05304000497206274,0.11959510660318529
comp_z,top 9%,2022-08-03,4.306968837549531,A,-0.159139873202906,0.0642908265956168,0.10705281554239998
comp_z,top 9%,2022-08-04,4.16183618543721,A,-0.15015014211447797,0.061551287954719536,0.10909890648403775
comp_z,top 9%,2022-08-05,3.719795719673774,A,-0.1665271470120998,0.020371632959762076,0.07520835899070155
comp_z,top 9%,2022-08-08,3.5748874235287955,A,-0.16142563149604294,0.02036712350649994,0.07006765479971633
comp_z,top 9%,2022-08-29,3.4681423480109936,A,-0.00815108850772961,0.04619825239077113,0.10197795900307738
