date,session_open,vwap_t1,vwap_t2,or_high,or_low,brk_time,day_low,max_decline,EmaHL,reach_ratio,L2,L3,L4,L5
2021-09-14,17541.0,17427.998075740445,17395.854857058297,17569.0,17503.0,09:07:00,17426.0,143.0,212.44125497508654,0.6731272606009127,1.0,0.0,0.0,0.0
2021-09-24,17191.0,17062.713668732362,16859.147712408587,17205.0,17183.0,08:59:00,17170.0,91.0,194.6411293458005,0.46752708590345726,0.0,0.0,0.0,0.0
2021-09-27,17247.0,17224.518021604406,17062.713668732362,17310.0,17246.0,09:14:00,17222.0,122.0,186.10387893191472,0.6555478623023927,1.0,0.0,0.0,0.0
2021-10-06,16470.0,16279.880604903445,16441.172956957926,16482.0,16452.0,09:07:00,16265.0,228.0,224.47827983239392,1.0156884673663553,1.0,1.0,1.0,0.0
2021-10-08,16740.0,16667.092053934186,16354.96049180811,16746.0,16714.0,09:00:00,16591.0,168.0,226.35523587186896,0.7421962180503674,1.0,1.0,0.0,0.0
2021-10-14,16496.0,16422.786578330943,16385.565946149283,16519.0,16480.0,09:15:00,16354.0,192.0,223.75041170987464,0.8580989797192252,1.0,1.0,0.0,0.0
2021-10-15,16654.0,16437.6961450158,16422.786578330943,16672.0,16631.0,09:01:00,16570.0,102.0,220.72656297560087,0.46211021738817676,0.0,0.0,0.0,0.0
2021-10-18,16800.0,16699.172971123706,16437.6961450158,16843.0,16790.0,09:15:00,16705.0,165.0,220.65736650173415,0.7477656541264996,1.0,1.0,0.0,0.0
2021-10-20,16973.0,16886.734998934982,16787.576630422547,16976.0,16953.0,09:00:00,16863.0,124.0,210.75126827012704,0.5883713109667507,1.0,0.0,0.0,0.0
2021-10-26,16975.0,16832.676789186185,16850.521996538846,16990.0,16962.0,09:01:00,16948.0,89.0,199.5654590023253,0.4459689589818396,0.0,0.0,0.0,0.0
2021-10-29,17061.0,17040.81848347345,17001.014252969853,17074.0,17030.0,08:59:00,16858.0,216.0,182.67006622362047,1.1824597454055652,1.0,1.0,1.0,0.0
2021-11-04,17269.0,17087.064640102115,17133.34445628606,17280.0,17242.0,09:00:00,17050.0,230.0,175.50830004128136,1.3104793331477864,1.0,1.0,1.0,1.0
2021-11-12,17570.0,17468.74720041801,17541.79045355516,17577.0,17553.0,08:59:00,17491.0,147.0,162.5248248810788,0.9044772089898359,1.0,1.0,0.0,0.0
2021-11-17,17711.0,17687.636698185535,17656.752370943123,17728.0,17711.0,09:11:00,17678.0,60.0,146.88821659208722,0.40847388164989246,0.0,0.0,0.0,0.0
2021-11-19,17919.0,17811.590887268238,17722.37149449397,17944.0,17905.0,09:10:00,17813.0,136.0,137.39375553229814,0.9898557578042875,1.0,1.0,1.0,0.0
2021-12-13,17912.0,17830.50103725832,17882.189321558628,17944.0,17892.0,08:59:00,17743.0,201.0,163.4336304673504,1.2298570338627723,1.0,1.0,1.0,0.0
2021-12-16,17765.0,17609.92322807569,17633.3097591001,17777.0,17738.0,09:09:00,17671.0,106.0,161.67598222390203,0.6556323242446895,1.0,0.0,0.0,0.0
2021-12-22,17847.0,17738.90812391213,17648.683404912415,17852.0,17817.0,09:00:00,17783.0,69.0,160.85752170855318,0.4289510323615231,0.0,0.0,0.0,0.0
2021-12-23,17935.0,17813.97107606679,17738.90812391213,17948.0,17928.0,09:00:00,17903.0,80.0,152.1091863077386,0.5259379919247518,1.0,0.0,0.0,0.0
2021-12-24,18014.0,17937.517828213244,17813.97107606679,18020.0,17994.0,09:13:00,17946.0,89.0,145.24164475462064,0.6127719095329827,1.0,0.0,0.0,0.0
2022-01-12,18403.0,18205.195481269948,18165.743553261535,18411.0,18369.0,09:01:00,18271.0,140.0,169.96628789193474,0.823692755406958,1.0,1.0,0.0,0.0
2022-01-13,18433.0,18331.934622089473,18205.195481269948,18449.0,18404.0,08:58:00,18364.0,121.0,167.1123557117505,0.7240637562952618,1.0,1.0,0.0,0.0
2022-01-14,18549.0,18414.455861923805,18331.934622089473,18560.0,18483.0,08:59:00,18220.0,340.0,162.72070278682187,2.089469834981166,1.0,1.0,1.0,1.0
2022-01-18,18531.0,18478.989549327176,18343.797778865726,18555.0,18518.0,08:59:00,18347.0,236.0,176.7849743901195,1.3349550820942961,1.0,1.0,1.0,1.0
2022-02-07,17797.0,17683.839878680123,17667.433817918074,17806.0,17733.0,09:05:00,17693.0,153.0,189.39646094676175,0.8078292447238886,1.0,1.0,0.0,0.0
2022-02-10,18230.0,18100.978636092666,18002.48073460166,18240.0,18196.0,09:01:00,18133.0,107.0,178.51553024876785,0.5993876266725457,1.0,0.0,0.0,0.0
2022-02-17,18269.0,18192.849520012063,18009.700018428273,18281.0,18251.0,09:00:00,18168.0,162.0,172.87567470379497,0.9370896181754353,1.0,1.0,0.0,0.0
2022-03-01,17756.0,17602.3431104995,17703.2943844504,17788.0,17724.0,08:59:00,17692.0,96.0,202.1506464985496,0.4748933612769266,0.0,0.0,0.0,0.0
2022-03-03,17942.0,17818.323795100976,17858.609502361458,17960.0,17927.0,08:59:00,17865.0,99.0,200.0688965668399,0.49482953971771243,0.0,0.0,0.0,0.0
2022-03-17,17339.0,16929.01640732797,16958.63419709462,17374.0,17315.0,09:08:00,17262.0,138.0,232.606099789226,0.593277648888174,1.0,0.0,0.0,0.0
2022-03-18,17441.0,17363.430492959935,16929.01640732797,17444.0,17406.0,09:00:00,17295.0,149.0,230.2626617140616,0.6470871086560576,1.0,0.0,0.0,0.0
2022-03-22,17536.0,17515.986128408847,17370.86846973471,17538.0,17503.0,08:58:00,17453.0,85.0,214.4735167319189,0.3963193278834781,0.0,0.0,0.0,0.0
2022-03-25,17720.0,17621.66270594109,17678.952667988644,17726.0,17673.0,09:02:00,17591.0,135.0,189.87170405617448,0.7110064170491649,1.0,1.0,0.0,0.0
2022-03-31,17747.0,17712.263633024257,17529.68664004713,17774.0,17722.0,09:04:00,17623.0,151.0,170.92406119006338,0.8834332565506484,1.0,1.0,0.0,0.0
2022-04-14,17349.0,17225.8407844174,16997.18972409359,17352.0,17320.0,09:01:00,17251.0,101.0,192.5614341301514,0.5245079340847376,1.0,0.0,0.0,0.0
2022-04-19,17065.0,16897.914838400768,17030.310367274942,17075.0,17024.0,08:58:00,16988.0,134.0,181.35308030436332,0.7388901240337851,1.0,1.0,0.0,0.0
2022-04-21,17180.0,17028.593390243448,17056.94365411754,17196.0,17173.0,09:02:00,17090.0,132.0,172.47723807227928,0.7653183775164775,1.0,1.0,0.0,0.0
2022-05-05,16753.0,16533.661035029552,16490.385366881426,16767.0,16731.0,09:12:00,16645.0,131.0,161.0730517763112,0.8132955733770111,1.0,1.0,0.0,0.0
2022-05-23,16220.0,16094.053768221063,15895.231805559375,16263.0,16220.0,09:00:00,16076.0,187.0,162.0454719310569,1.153997071140378,1.0,1.0,1.0,0.0
2022-05-26,16153.0,16054.133900864745,16045.233082706767,16180.0,16152.0,09:01:00,15928.0,256.0,172.3999451436259,1.4849192659935426,1.0,1.0,1.0,1.0
2022-06-22,15316.0,15246.887645720044,15091.093823733518,15319.0,15286.0,08:59:00,14984.0,335.0,194.26430097624385,1.7244547676362134,1.0,1.0,1.0,1.0
2022-07-11,14467.0,14380.927085504049,14111.552399837814,14496.0,14416.0,09:04:00,14229.0,267.0,294.3215795318787,0.9071709944770822,1.0,1.0,0.0,0.0
2022-07-15,14422.0,14304.751827325545,14286.424625935162,14457.0,14402.0,09:00:00,14333.0,124.0,285.04591485118834,0.4350176358946793,0.0,0.0,0.0,0.0
2022-07-28,14922.0,14704.854820976147,14708.375446133152,14946.0,14911.0,09:06:00,14786.0,163.0,214.7468326629106,0.7590333136873878,1.0,1.0,0.0,0.0
2022-08-15,15369.0,15254.792516265605,15150.3758857229,15373.0,15341.0,09:01:00,15310.0,63.0,170.1831570133526,0.37018939538803486,0.0,0.0,0.0,0.0
2022-09-12,14775.0,14461.262845068195,14375.804551633855,14803.0,14755.0,09:09:00,14731.0,72.0,155.25894616844477,0.46374139318120317,0.0,0.0,0.0,0.0
2022-09-20,14548.0,14471.539001468811,14491.083192797301,14550.0,14505.0,09:01:00,14464.0,86.0,144.69373208129656,0.5943588486036193,1.0,0.0,0.0,0.0
2022-10-06,13932.0,13803.447374071371,13561.485931882997,13957.0,13888.0,09:00:00,13814.0,143.0,170.96771863401847,0.8364152083359814,1.0,1.0,0.0,0.0
2022-10-14,13150.0,12927.247272814648,13061.952942875974,13157.0,13128.0,09:01:00,13074.0,107.0,180.02639874527452,0.5943572761870216,1.0,0.0,0.0,0.0
