d,ema20,dn_full,s_thr_09:01,s_B_09:01,dn_09:01,s_thr_09:05,s_B_09:05,dn_09:05,s_thr_09:10,s_B_09:10,dn_09:10,s_thr_09:15,s_B_09:15,dn_09:15,s_thr_09:20,s_B_09:20,dn_09:20,s_thr_09:25,s_B_09:25,dn_09:25,s_thr_09:30,s_B_09:30,dn_09:30,comp_09:01,comp_09:05,comp_09:10,comp_09:15,comp_09:20,comp_09:25,comp_09:30,dn_exc
2025-07-15,243.0634417370804,169.0,-0.030685232793249327,-0.1180722891566265,48.0,-0.04818138332926494,-0.16666666666666666,48.0,-0.1387396129420691,-0.3550488599348534,48.0,-0.15834114106666483,-0.3814541622760801,48.0,-0.07798695175642523,-0.3375130616509927,48.0,-0.11969650171058104,-0.309989701338826,48.0,-0.14206126113900702,-0.36077235772357724,48.0,-0.11937822316249072,-0.3826646683960267,-1.7041141770744095,-1.86622710797335,-1.2173545526302267,-1.4545803453324626,-1.8167249428092243,0.6952917262761622
2025-07-16,255.15263776212038,126.0,-0.06969262615147247,-0.0011737089201877935,29.0,-0.07586924926538481,-0.09967141292442497,29.0,-0.09329164034579199,-0.14014752370916755,30.0,-0.1611285230320284,-0.17823834196891192,30.0,-0.1454243838754347,-0.18571428571428572,41.0,-0.1316173661422279,-0.1519756838905775,41.0,-0.09296983045207763,-0.1981891348088531,41.0,-0.5397950607659816,-0.5115315110564614,-0.7874702193132734,-1.3844427567268203,-1.310677857566662,-1.1356702791777753,-1.0887484657812831,0.4938220553199619
2025-07-17,259.1381008323946,163.0,-0.11990067738773696,-0.5278154681139756,58.0,-0.12807273282456894,-0.568986568986569,58.0,-0.09406729467249363,-0.6225769669327252,58.0,-0.10647795917550179,-0.6846153846153846,58.0,-0.050160449793809264,-0.6677384780278671,58.0,-0.009978712750129019,-0.6329509906152242,58.0,0.0582435086419094,-0.6036772216547498,89.0,-2.6302815049963373,-2.1838501201898426,-1.9726346787974767,-2.2251808778453004,-1.8526878346837043,-1.5554819742860015,-1.1373897696392254,0.6290082372156658
2025-07-18,261.50590075311896,169.0,-0.09851430161119593,-0.7947434292866082,57.0,0.04170135344245154,-0.6296296296296297,94.0,0.03022925802050891,-0.5226781857451404,94.0,0.007520815633866086,-0.4462025316455696,94.0,0.003938430120472193,-0.4505606523955148,104.0,0.06938947422388642,-0.2821285140562249,119.0,0.05910471061588367,-0.19642857142857142,123.0,-2.8639108568666742,-0.5534043881500251,-0.6573815153963136,-0.7755316078958844,-0.9242764732795805,-0.16432652582083584,-0.10234989235053255,0.6462569277147922
2025-07-21,252.69581496710762,129.0,-0.028594632068758428,-0.3346456692913386,44.0,-0.01274959843516731,-0.3987878787878788,44.0,0.048849182987381334,-0.38391845979614947,62.0,0.15346903185910185,-0.12213740458015267,129.0,0.09079297285774648,-0.0728051391862955,129.0,0.07604342094488446,-0.10642781875658588,129.0,0.11382775312956571,-0.05723204994797086,129.0,-0.5780715014787106,-0.5690475466386539,-0.15794757782871727,1.1269991392963286,0.6394997016054735,0.3187830596284508,0.6028710363153365,0.5104951976224513
2025-07-22,240.91526116071643,429.0,-0.014233316194164673,-0.2923898531375167,70.0,-0.044458817071453,-0.2496969696969697,70.0,-0.05028324399873547,-0.15542857142857142,70.0,-0.21581515950752042,-0.10819672131147541,70.0,-0.22583126201947118,-0.027689030883919063,70.0,-0.12673023616761073,0.06882168925964546,91.0,-0.09843531292436092,0.12857142857142856,91.0,-0.22811739810255754,-0.5429737511293029,-0.45414118381938623,-1.6235785473561934,-1.4797847376438702,-0.5509893844233447,-0.2980249941043752,1.7807091088090545
2025-07-23,258.8280934311244,122.0,-0.034109197258241505,-0.7313997477931904,98.0,-0.0034599534880992875,-0.7733485193621867,98.0,-0.14702394549494216,-0.8054054054054054,98.0,-0.06403313192411797,-0.805672268907563,98.0,-0.00404727661124041,-0.7944214876033058,98.0,0.09169624161789355,-0.7742594484167518,98.0,0.14727528895284403,-0.7285570131180625,122.0,-1.5831714123210523,-1.3707138995581587,-2.87564264719527,-2.204594851542221,-1.8465010030832,-1.2532233158996258,-0.878192110058764,0.47135532461998714
2025-07-24,258.7492273900649,179.0,0.03922568971297332,-0.4659498207885305,155.0,0.03144965729734928,-0.4052863436123348,155.0,0.018816220125335084,-0.2427807486631016,155.0,0.08758719358512077,0.02617801047120419,163.0,0.08098358111353775,0.08333333333333333,165.0,0.08385262820428725,0.17378048780487804,166.0,0.016467103462756864,0.22401614530776992,170.0,0.31750440448095196,-0.12228257175847135,-0.07200800856018008,0.9971000344465736,0.9635087005496831,1.0711595270349255,0.6851755681548797,0.691789505250028
2025-07-25,251.1540628767254,121.0,0.010595373699786439,0.007874015748031496,54.0,-0.03393959345497817,-0.12515042117930206,54.0,-0.0545405991805795,-0.1619156214367161,54.0,0.1698245203564941,0.08396946564885496,113.0,0.12777122433573268,0.13544973544973546,121.0,0.15454547211833694,0.12070759625390219,121.0,0.16617217720603808,0.09723643807574207,121.0,0.8968028699859248,-0.13405649573112055,-0.5066787640820781,1.7603085132314158,1.424703363960865,1.3944898323903945,1.3313390075364937,0.48177600081027055
2025-07-28,238.7584378408468,218.0,0.004098896152011214,-0.4642857142857143,118.0,0.05228143481104195,-0.17824074074074073,186.0,0.17211900987794648,0.20748663101604278,216.0,0.15549746829253755,0.2510330578512397,218.0,0.09014135595503145,0.16598360655737704,218.0,0.0648357200375223,0.11550151975683891,218.0,0.08803373549842118,0.017119838872104734,218.0,-0.29815585926912685,0.640482031254758,2.34910965008182,2.065613328064323,1.2362204025857664,0.8024155475096124,0.6242718639357083,0.9130567362202122
2025-07-29,236.78144376076614,332.0,-0.005323999606064401,-0.06657608695652174,69.0,-0.015151531388019057,-0.0625,69.0,0.03944528990409816,-0.09288990825688073,69.0,0.001959542051371361,-0.15978260869565217,69.0,0.03038453720624354,-0.2094017094017094,69.0,0.04940794488986821,-0.22703273495248152,69.0,0.06384048858391317,-0.21933471933471935,69.0,0.4457054070266937,0.2128255774509244,0.4719323746305808,-0.10879986498504557,-0.1304887566282289,-0.15527265225452425,-0.12967507054287147,1.4021369019754717
2025-07-30,245.8498776883122,148.0,0.013270805367513214,-0.3683492496589359,57.0,0.003588832807103387,-0.3308913308913309,63.0,0.03191659804094775,-0.265375854214123,64.0,0.0943990937326082,-0.19955654101995565,69.0,0.17115577647013433,0.04225352112676056,106.0,0.21518198640473488,0.16156282998944033,133.0,0.23747859695368856,0.21256544502617802,136.0,0.08311363751403567,-0.2352012941370563,-0.014300896234900329,0.4899509097615863,1.4959736277660851,1.8882182404055987,2.083304693645623,0.6019933847094852
2025-07-31,243.6736988608539,156.0,0.06089966684374174,0.2332928311057108,150.0,-0.0857670051278244,0.2773972602739726,156.0,-0.04173959294909398,0.2527352297592998,156.0,-0.03547983246791788,0.2929184549356223,156.0,-0.037346221026869374,0.3642105263157895,156.0,0.018574857626927874,0.38341968911917096,156.0,-0.059355494638939875,0.40386571719226855,156.0,2.299730676442404,0.2897921107446496,0.6165536356851333,0.7289340770015389,0.8363268385490599,1.1750074355956568,0.6502272997454082,0.6402004021331879
2025-08-01,245.8000132550583,128.0,0.0346584215332322,0.8730512249443207,128.0,-0.2591108943844828,0.7153361344537815,128.0,-0.39149373143220356,0.5888324873096447,128.0,-0.46199018199423053,0.48396793587174347,128.0,-0.3580330323388773,0.44960474308300397,128.0,-0.3269814830142294,0.4384765625,128.0,-0.37340999671350683,0.3879728419010669,128.0,3.3008509841305407,-0.47258948303497084,-1.5766999361894043,-2.0150212817878517,-1.210179646454738,-0.9174607284183165,-1.4178037208874046,0.5207485479961255
2025-08-04,259.9142977069575,125.0,0.012064779797665534,0.6337349397590362,72.0,-0.03996590277299665,0.620958751393534,72.0,0.09872621553712786,0.71900826446281,125.0,0.09668449116831589,0.6927772126144456,125.0,0.07806177484284121,0.5712841253791708,125.0,0.05015560301748888,0.46579476861167,125.0,0.06965740697332913,0.38147410358565736,125.0,2.3548060030622153,1.5933621740220307,2.9661374795042352,2.7150415624077597,2.1716575834231,1.5852098439206648,1.4266624449518366,0.4809277561980537
2025-08-05,260.68436459200916,125.0,-0.15320985834132955,-0.6163215590742996,52.0,-0.0903244026188935,-0.5316315205327414,52.0,-0.12097044335747327,-0.5467239527389903,52.0,0.03877172748742644,-0.40356394129979034,109.0,0.021434988066900595,-0.3508771929824561,120.0,-0.004676514246608541,-0.35699797160243407,120.0,-0.02285548468983757,-0.27353815659068387,125.0,-3.420214515755812,-1.6993304984733006,-2.0191991483611167,-0.4343448089779278,-0.5498652144444816,-0.8299472658257263,-0.8264927726671156,0.4795070858800239
2025-08-06,251.38109177372257,91.0,-0.040129406212099046,-0.04533678756476684,46.0,-0.019957027503148338,-0.1629802095459837,46.0,0.020705291046353977,0.02947598253275109,70.0,-0.00920098114657484,-0.011542497376705142,72.0,-0.010020640758214646,-0.04094165813715456,72.0,-0.018815899142798163,-0.08217821782178218,72.0,0.06008406598207823,-0.0068694798822374874,72.0,-0.11949533652942457,-0.07856886961199998,0.6093418195109719,0.17381234999662656,0.00878093384263813,-0.23273740596046505,0.38315802449502345,0.36200017812760743
2025-08-07,237.15432112860614,99.0,-0.1648157330695535,-0.6063960639606396,72.0,-0.09025595283058852,-0.47879464285714285,72.0,-0.08617770876240485,-0.41264737406216506,72.0,-0.08207717244999285,-0.38469601677148846,72.0,-0.1911321464290492,-0.3233779608650875,72.0,-0.17365932528802222,-0.3282828282828283,72.0,-0.21350354408796882,-0.21669980119284293,72.0,-3.6021750103404697,-1.571820352102669,-1.3918237084891398,-1.2990800665546258,-1.9796814948968933,-1.8487112663897665,-1.9138297339242196,0.4174496991193907
2025-08-08,252.75867149731033,148.0,-0.12276319401380079,-0.18961625282167044,114.0,-0.1308622412713122,-0.11146838156484459,115.0,-0.013134778691989072,-0.09578947368421052,121.0,-0.0512993821381871,-0.01956745623069001,126.0,0.026986458126067873,0.09432048681541583,139.0,0.015229077900576963,0.08944723618090453,139.0,-0.0455706696235063,0.0029910269192422734,139.0,-1.9068978746624903,-1.1151116432377122,0.011700523245364636,-0.16354143320244335,0.6103782889247052,0.4169585410895738,-0.2741302574992618,0.5855387636090456
2025-08-11,242.78165516423317,152.0,0.06889718151600242,0.3871331828442438,129.0,0.01363204908672158,0.3411764705882353,152.0,0.03273523363228619,0.4553846153846154,152.0,0.09167962025139606,0.43649193548387094,152.0,0.0912126792947679,0.3286991062562066,152.0,0.09072182988224414,0.2755905511811024,152.0,0.09759165683727523,0.27663734115347016,152.0,2.7927846918041057,1.48263833671946,1.7534295239771263,2.0431825629702574,1.6535245341781581,1.3705492367265153,1.3420187816038003,0.6260769574916086
2025-08-12,256.80244991049665,115.0,-0.04055659070686353,-0.1299165673420739,58.0,0.15544267245226645,-0.009933774834437087,84.0,0.1693224626811486,-0.09615384615384616,84.0,0.16161943349352723,-0.1404786680541103,84.0,0.12270750683532472,-0.20739219712525667,84.0,0.08634351448474888,-0.26565656565656565,84.0,0.1667966707364734,-0.248,86.0,-0.3205635830891781,2.123521827659742,1.5832746727994809,1.1430870751320683,0.525651061644922,-0.013631396362835169,0.4626522359070836,0.44781504241910836
2025-08-13,246.91650229997316,258.0,0.000700193447672256,-0.6339712918660287,46.0,-0.01379676489047866,-0.6088888888888889,46.0,0.03856508510326542,-0.5970772442588727,46.0,0.08332070858617818,-0.5687885010266941,67.0,0.10888569661297885,-0.5423387096774194,84.0,0.09041325477751606,-0.5288844621513944,101.0,0.03400288606875664,-0.5438423645320197,101.0,-0.7463658185631105,-1.0841869100965433,-0.7672833548387858,-0.5071714225746868,-0.41528282086503054,-0.6467961632726521,-1.1426560759482416,1.0448876344707076
2025-08-14,247.97207350949952,155.0,-0.04198370100845627,-0.4838337182448037,63.0,-0.16346844099905375,-0.5168295331161781,63.0,-0.12207172657578898,-0.5173137460650578,63.0,-0.1209072686187567,-0.4963954685890834,63.0,-0.13502416247613575,-0.5181086519114688,63.0,-0.12469950163092061,-0.49702380952380953,63.0,-0.09165273153163873,-0.4534769833496572,63.0,-1.1555612978027379,-2.42895482842754,-1.9568469799782058,-1.8683012856307002,-2.074366481585141,-1.9554261097677355,-1.725583088653365,0.6250703871864108
2025-08-15,239.11759031811863,167.0,-0.030702586795179204,-0.2290167865707434,95.0,-0.021026580320842755,-0.06473214285714286,95.0,0.06696479514152993,0.19851380042462846,144.0,0.13494406331890918,0.33436532507739936,167.0,0.053561789887268785,0.09164969450101833,167.0,0.10035617449944974,0.11931243680485339,167.0,0.13326659964743348,0.19578313253012047,167.0,-0.37354655852938384,0.14601133833797555,1.4209442681332738,2.116788158437176,0.791067111201315,1.0412295621895105,1.3679821289469414,0.6984011497348462
2025-08-18,235.10639124020256,86.0,0.01234991650102294,0.01799775028121485,43.0,-0.07168984121607065,-0.0010604453870625664,43.0,-0.05478411106186192,-0.16684045881126172,43.0,-0.11845216350432958,-0.2893660531697341,43.0,-0.08282842398597855,-0.30614300100704933,43.0,-0.14727865599177892,-0.334322453016815,43.0,-0.13073040242773953,-0.3509803921568627,43.0,0.9509096314203284,-0.23117211665499526,-0.5208078163694881,-1.3375433260744354,-1.1725017017784678,-1.6935674177138695,-1.7188083881264584,0.36579184234994216
2025-08-19,239.9534015982785,134.0,-0.09717007153348138,-0.12527716186252771,30.0,-0.05314482568135013,-0.0712041884816754,30.0,-0.007393813097710376,0.1691995947315096,37.0,0.2048256584332266,0.4617676266137041,87.0,0.219577317420514,0.470935960591133,134.0,0.17255509273210634,0.3904109589041096,134.0,0.09271547967732566,0.2854368932038835,134.0,-1.3083378369157659,-0.20550230850838422,0.7084935252569892,2.9590465517288354,2.9169566274175756,2.1863881668065233,1.332777501662555,0.5584417603895362
2025-08-20,229.8626014460615,527.0,-0.031803821379265504,0.26467065868263473,129.0,-0.04667444716067285,0.2320627802690583,129.0,0.11933036024131409,0.4840764331210191,207.0,0.030778597344486444,0.46328852119958636,208.0,0.0955662345340415,0.46239837398373984,208.0,0.2627092715412593,0.5931520644511581,265.0,0.27424957305814895,0.6733067729083665,300.0,0.7366845338669356,0.5899410954418717,2.5698174127789732,1.6501801416283524,2.0209071435582007,3.27619156182051,3.4854381445426306,2.2926739568970875
2025-08-21,258.16140130834134,130.0,-0.09900522060707366,-0.703751617076326,82.0,-0.16579189837437885,-0.7563805104408353,82.0,-0.10936744244172994,-0.765934065934066,82.0,-0.14749606822259836,-0.7648305084745762,82.0,-0.20296723767758768,-0.7412008281573499,82.0,-0.23800140918612134,-0.7439024390243902,82.0,-0.2857808457921278,-0.7412236710130391,82.0,-2.6643615894266475,-3.0281171097614203,-2.454688380625414,-2.7330036474281667,-3.115303265369151,-3.3052090454089655,-3.706463311042849,0.503560948078103
2025-08-22,257.5746011837374,250.0,-0.011958757618085073,-0.17717391304347826,71.0,0.130699888927252,0.14629049111807732,148.0,0.221470116063882,0.35137895812053116,204.0,0.13699815272174343,0.18309859154929578,204.0,0.22975116040938107,0.21669980119284293,204.0,0.2948024265425361,0.3218503937007874,210.0,0.2172431616797416,0.2172211350293542,210.0,0.07563107352547005,2.239588211355724,3.1259308760747997,1.7580083575325665,2.3484889494924297,2.8036778455652147,1.9644131856794715,0.9705925927908778
2025-08-25,256.85321059481004,121.0,-0.08072998978026977,-0.8544819557625145,70.0,-0.06817348547363551,-0.7630434782608696,70.0,-0.022155833885898604,-0.7240663900414938,121.0,0.017375525764511263,-0.6926188068756319,121.0,-0.03960071022449853,-0.6616915422885572,121.0,-0.03219537239351481,-0.6196078431372549,121.0,-0.014133188115891602,-0.6245136186770428,121.0,-2.686974155270713,-2.0229398443090334,-1.6008014748643467,-1.3109041493413316,-1.7629911558795723,-1.665452567785152,-1.6573994947857311,0.4710861885658085
2025-08-26,255.6290953000662,112.0,0.03153509083936269,0.3478747203579418,80.0,0.04599468811527147,0.1932059447983015,80.0,-0.05135878533608168,0.1183127572016461,80.0,0.043125217224244825,0.1597573306370071,80.0,0.09470845619983238,0.16432865731462926,80.0,0.11616399145138046,0.22013820335636722,80.0,0.1785905065389753,0.2876712328767123,112.0,2.0440658259488647,1.4660884550244941,0.20528541798999544,0.9922846638628627,1.2642609981099726,1.3958477782856407,1.892922266433375,0.43813479005013317
2025-08-27,249.47394336672656,90.0,0.03963551764481778,-0.375,36.0,0.024941503025870008,-0.32222222222222224,69.0,0.035550436579316405,-0.3887240356083086,69.0,0.03374756799449835,-0.4534769833496572,69.0,0.022081368215328554,-0.45321637426900585,69.0,0.026311847603788564,-0.4680232558139535,69.0,0.0025996617617035918,-0.4344894026974952,69.0,0.5328424404523079,0.008968190189740655,-0.28429872429336517,-0.5957332773087248,-0.8030165755673989,-0.9080708800419474,-1.0689951959718293,0.36075911891006607
2025-08-28,241.42880590322878,217.0,0.0863897305613435,0.1152073732718894,54.0,0.0783651952643086,0.10480349344978165,54.0,0.02796778427755507,-0.02620545073375262,54.0,0.0037573373677138497,-0.16735537190082644,54.0,0.15721785172239192,-0.09174311926605505,54.0,0.21482254507052476,-0.011088709677419355,79.0,0.0727699786956055,-0.14356929212362912,79.0,2.479050887620431,1.5925680248653014,0.5359131628082991,-0.1139781292603005,1.0602513449732462,1.4533752575840966,0.11950934255853127,0.8988156951204054
2025-08-29,239.10225296006413,207.0,-0.06999979268411288,-0.7086419753086419,38.0,-0.032858821056218346,-0.6179138321995464,38.0,0.007142659207826463,-0.5412147505422994,47.0,0.034511540834603116,-0.3790918690601901,66.0,0.03980929866554995,-0.265770423991727,75.0,0.044557810568865576,-0.22897669706180346,77.0,0.006920598761835918,-0.22233300099700898,78.0,-2.1640351208992383,-1.3052486479485454,-0.9016290235447872,-0.4059243524792651,-0.20597078630764204,-0.19144784585909652,-0.5047871510194915,0.8657383919948843
2025-09-01,236.04489553529612,398.0,-0.04810359822923893,0.014134275618374558,118.0,0.06921123711436601,0.06312292358803986,118.0,0.012660216692086862,0.04909284951974386,118.0,-0.008008780444443503,-0.01973001038421599,118.0,0.06971320748929895,0.08730964467005076,118.0,-0.02433414571687232,0.09576612903225806,118.0,-0.04785735369865881,0.09145129224652088,118.0,-0.12404061244744335,1.3967883022650167,0.5879273883283096,0.1625457643402778,0.8940409582849589,0.17742743305269498,-0.06527775206411252,1.686119918405465
2025-09-02,251.46919119860127,370.0,-0.048221668026869086,-0.6376262626262627,44.0,-0.08394572623035576,-0.6631823461091754,44.0,-0.038842545627142386,-0.6212952799121844,44.0,0.032333501405035214,-0.4737406216505895,87.0,0.14807190967299813,-0.3458725182863114,117.0,0.20129055723447795,-0.16905737704918034,142.0,0.25934332735857657,-0.1385237613751264,160.0,-1.6174759445286437,-1.9482905785770759,-1.493562436221989,-0.6565351536098616,0.3558056408156963,0.9702932138949067,1.3369713718812954,1.4713532032947423
2025-09-03,262.7578396558773,125.0,0.1349432202852595,-0.08571428571428572,116.0,-0.009411345308277945,-0.2936320754716981,116.0,-0.06121277217626419,-0.43859649122807015,116.0,0.02318987991896306,-0.39915966386554624,116.0,0.0483036833918353,-0.3684210526315789,118.0,-0.01726421545571065,-0.45824847250509165,118.0,-0.08506920238023445,-0.47194388777555113,118.0,2.8755541282419124,-0.2817814823842137,-1.2400579123045399,-0.5409628354816594,-0.4045607821269078,-1.1648452610179096,-1.7297553925263096,0.4757231988347413
2025-09-04,256.3047120696033,252.0,-0.020899987157381464,-0.6962962962962963,51.0,0.028901231908519842,-0.6310344827586207,57.0,0.017934438341686607,-0.6354733405875952,57.0,0.1491154969276876,-0.4488935721812434,128.0,0.152911419412148,-0.5174897119341564,128.0,0.23874472468395722,-0.4323499491353001,128.0,0.09838278629168891,-0.48554336989032904,128.0,-1.2699009081020534,-0.6906751482357474,-1.0388777314664204,0.28568996093026966,-0.04223032901261736,0.5524464083311698,-0.5795805502643228,0.9832047096019277
2025-09-05,255.89473949154583,97.0,-0.006504021522123717,-0.6606714628297362,42.0,0.001103331615310013,-0.37389380530973454,46.0,-0.010054435033303,-0.21253985122210414,58.0,0.03193676467049063,-0.15384615384615385,58.0,0.05230858562824227,-0.02663934426229508,78.0,0.03881546073544501,0.012108980827447022,78.0,0.02539448295405633,0.014,78.0,-0.9345087097371606,-0.36439584115577206,-0.2469503392277783,0.1319708448665193,0.48435470103781997,0.3754508374376393,0.21192247173322296,0.37906211043156146
2025-09-08,245.14285953997003,156.0,0.09438361208802443,-0.336644591611479,41.0,0.11771099758963328,-0.2697576396206533,79.0,0.17959830889988807,-0.2903885480572597,79.0,0.19846664447091367,-0.12512512512512514,94.0,0.19297862477107086,-0.08777120315581854,94.0,0.20547351935980698,-0.056695992179863146,104.0,0.1853737645728798,0.005825242718446602,104.0,1.586100613200265,1.105311903845815,1.1973576618537571,1.4589701239776056,1.322445298460144,1.2787775205686012,1.2242467176360483,0.6363636301409975
2025-09-09,236.6530633933062,138.0,0.03412717214015044,-0.41739130434782606,62.0,-0.01295437518970529,-0.31797752808988766,62.0,-0.007078257693049089,-0.11664899257688228,77.0,-0.012938870297610032,0.004158004158004158,77.0,-0.014726571374606067,0.061224489795918366,77.0,-0.007692136631475031,0.05141129032258065,77.0,-0.021136118667614362,0.026892430278884463,77.0,0.33870222443959636,-0.37726685643963,0.012941528667817115,0.18446883632868222,0.23286782678877377,0.17372658153839562,-0.055935842560471155,0.5831321091781115
2025-09-10,231.06705735584848,96.0,0.010927706840341197,0.08740068104426787,50.0,-0.03176775776462476,0.1636556854410202,54.0,-0.00748256910516158,0.2535211267605634,54.0,-0.04819843226834716,0.15924826904055392,54.0,-0.04636148766651831,0.126953125,54.0,-0.10610245306423313,0.12730806608357628,54.0,-0.12768852012577045,0.20865384615384616,54.0,1.0846358985263957,0.5817185885928926,0.9137094201277421,0.30227970897445033,0.1752896208697371,-0.27132840690473226,-0.28447407982530504,0.41546380993703413
2025-09-11,236.01305189338672,288.0,-0.032748449971086446,-0.076158940397351,48.0,0.05988956832258011,0.031512605042016806,48.0,0.20269513447838564,0.21421319796954313,83.0,0.1615072362592839,0.21830985915492956,83.0,0.10994900680085057,0.21902874132804756,83.0,0.09147164815797255,0.24509803921568626,83.0,0.09654931718244933,0.2894736842105263,83.0,-0.05985768967047994,1.2234200511265052,2.62905436303663,2.029972547922824,1.5094856570361688,1.2989997505830906,1.3677372164499904,1.2202714963835863
2025-09-12,240.96418980830228,103.0,-0.02184156898175673,-0.6691542288557214,38.0,-0.02792862086996861,-0.7004555808656037,38.0,0.05614587995091917,-0.6324324324324324,38.0,0.062369428827738826,-0.6165966386554622,44.0,0.08812574592394022,-0.592173017507724,44.0,0.15300818147980866,-0.5488798370672098,44.0,0.213052510286884,-0.45045045045045046,82.0,-1.224399635333461,-1.4517525178541462,-0.7021331941624828,-0.7834711158207173,-0.6871783980877026,-0.2928688216759153,0.24955491333737512,0.4274494068265541
2025-09-15,229.06283839798778,181.0,0.15551173489412135,-0.21403508771929824,46.0,0.2473208895467291,-0.025945945945945945,66.0,0.2962437648493222,0.15088449531737774,110.0,0.23292450796037736,-0.006097560975609756,110.0,0.20083248209505414,-0.11658291457286432,110.0,0.23759554491365306,-0.03496503496503497,110.0,0.18968356687724933,-0.06726013847675569,110.0,2.9446614014851997,3.046216519971274,3.28058144392387,2.013348368759997,1.3052787871213298,1.5405492591266952,1.0673235122968379,0.7901761860015003
2025-09-16,224.48542521722703,75.0,0.028433603365186563,-0.4696774193548387,28.0,-0.01790711891296959,-0.16762342135476463,51.0,-0.04035643022499493,-0.1419284940411701,51.0,-0.07683514343541531,-0.13375130616509928,51.0,-0.08868210359178844,-0.175564681724846,75.0,-0.15754828422727093,-0.15206445115810674,75.0,-0.08539013849852746,-0.07142857142857142,75.0,0.11865433381556156,-0.06826763131632119,-0.335611288042901,-0.638646350092896,-0.8849616402787898,-1.3032639233158076,-0.7193697179524033,0.33409741379612956
2025-09-17,227.20109900606255,155.0,-0.060811380699630345,-0.29591836734693877,47.0,-0.038557253543461116,-0.3001186239620403,47.0,-0.06624064990380196,-0.33221099887766553,47.0,0.06317991578559967,-0.34378378378378377,63.0,0.07259381993365985,-0.3277661795407098,91.0,0.06579082738255176,-0.35450819672131145,108.0,0.10877202215564116,-0.36363636363636365,108.0,-1.0576048369845998,-0.6022369116487392,-1.0235107714668736,-0.1023520348503964,-0.13088523366664345,-0.36887805564555326,-0.2043297765854284,0.6822150098660572
2025-09-18,220.32480386262802,157.0,-0.006895234225567141,-0.6964735516372796,70.0,-0.004992451466730982,-0.6262975778546713,81.0,0.032168130830788705,-0.5963203463203464,87.0,0.038736938171046086,-0.6078431372549019,106.0,0.02782761328457082,-0.6388606307222787,106.0,0.03996787957087192,-0.6266266266266266,114.0,0.031138507565119797,-0.6282306163021869,114.0,-1.0233298719140782,-1.033862868341517,-0.8205650283970594,-0.9400444881770387,-1.229980916485881,-1.217257732453577,-1.3744754904938665,0.7125843175509604
2025-09-19,223.81767968523488,217.0,0.02473427424703704,-0.12954545454545455,80.0,0.03563803227969267,0.045310853530031614,82.0,0.08327365467581588,0.17258883248730963,100.0,0.06873606505685982,0.13432835820895522,118.0,0.09745461571999631,0.1665024630541872,143.0,0.1957133381548712,0.23699421965317918,170.0,0.17562431564102357,0.11567877629063097,170.0,0.8317031094816133,1.0028416489892609,1.4981687195268747,1.1225191820421476,1.2891015087353137,1.9515268472415441,1.438991806804462,0.9695391369670935
2025-09-22,223.16837685806965,111.0,-0.0571415327634809,-0.4369747899159664,85.0,-0.05452675012981393,-0.21763392857142858,85.0,-0.014404277685533975,-0.046511627906976744,95.0,-0.03943862639112663,-0.11384615384615385,95.0,-0.055453696485177076,-0.03134479271991911,111.0,-0.10227071504449387,-0.112,111.0,-0.08970096428727001,-0.20079129574678536,111.0,-1.3156504872324368,-0.5713498121210481,0.1211356750286204,-0.30735873198943026,-0.2874550282184007,-0.8461059103059968,-1.0742193098294244,0.49738229745065377
2025-09-23,225.9142457287297,157.0,-0.045222171313388564,-0.2840512223515716,51.0,-0.016339263452162762,0.023504273504273504,85.0,-0.007854819805597534,0.01040582726326743,85.0,0.019013179064513136,0.07770961145194274,85.0,0.08569267712168904,0.2545271629778672,85.0,0.13693890410007165,0.3160518444666002,103.0,0.09310497623099828,0.27263779527559057,103.0,-0.7555316944204739,0.40678776921597376,0.3166186967264669,0.6074299367318434,1.4278171771372894,1.7702203911172232,1.3029377986120394,0.6949539613740001
2025-09-24,233.44622232599355,321.0,0.040742004468834074,-0.43530834340991537,87.0,0.11078363383362153,-0.39329608938547483,127.0,0.07393950825889896,-0.3920515574650913,127.0,0.2899478320037695,-0.16544502617801046,181.0,0.38146816876419054,-0.030737704918032786,230.0,0.37282001501450235,-0.0020222446916076846,239.0,0.3083703603489032,-0.07263681592039802,239.0,0.4143584983185141,0.7363875338849619,0.038419861080865036,2.04914223872974,2.7953314309825967,2.495883990048347,1.8200946475388435,1.3750490232895818
2025-09-25,241.7846773425656,196.0,-0.019058303773736407,-0.35561160151324084,93.0,-0.05758086260895347,-0.36605080831408776,93.0,-0.09323000692282864,-0.45295404814004375,93.0,-0.15195159208021733,-0.5229455709711847,93.0,-0.16828696834940549,-0.5626943005181347,93.0,-0.2005138722967132,-0.6111675126903553,93.0,-0.18038006259926373,-0.5787362086258776,93.0,-0.4578705119929014,-0.9594583318236765,-1.5510634879750316,-2.1681231323035854,-2.4212174830500057,-2.730720798287243,-2.615138396964298,0.8106386316710347
2025-09-26,237.42423188136888,491.0,0.04936456366496969,0.2610340479192938,80.0,0.09771099108538268,0.48509174311926606,100.0,0.27152463615123684,0.5110132158590308,168.0,0.347856428034081,0.6371308016877637,261.0,0.4473096747363669,0.6991701244813278,306.0,0.4569720926715715,0.7497446373850868,354.0,0.5554272446030948,0.785929648241206,407.0,2.159784041423609,2.707528661887973,3.9472687286482673,4.471649033408719,5.097706920107441,4.922354490174292,5.5857055062003385,2.0680281709633266
