date,session_open,vwap,day_high,day_low,day_range,or_high,or_low,broke_down,brk_time,brk_close,max_decline,fwd_mfe,EmaHL,vwap_t1,vwap_t2,above_cost,weak_strict,L1,L1_f,L2,L2_f,L3,L3_f,L4,L4_f,L5,L5_f,reach_sw,reach_fwd,warm
2022-01-25,17790.0,17667.433817918074,17799.0,17578.0,221.0,17799.0,17721.0,True,09:02:00,17704.0,221.0,126.0,190.6532943975677,17831.93948508451,17937.581334313825,False,True,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.1591722067972798,0.6608855115676798,True
2022-01-26,17683.0,17683.839878680123,17757.0,17607.0,150.0,17696.0,17622.0,True,08:59:00,17614.0,142.0,4.0,193.54345683589457,17667.433817918074,17831.93948508451,False,False,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7336853558444073,0.02066719312237767,True
2022-02-07,17797.0,17793.6755037022,17900.0,17693.0,207.0,17806.0,17733.0,True,09:05:00,17730.0,153.0,37.0,189.39646094676175,17683.839878680123,17667.433817918074,True,False,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8078292447238886,0.195357399050875,True
2022-02-08,17960.0,18002.48073460166,18047.0,17922.0,125.0,17994.0,17936.0,False,,,125.0,,191.07298847564158,17793.6755037022,17683.839878680123,True,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6542002665956904,,True
2022-02-09,18068.0,18100.978636092666,18169.0,18050.0,119.0,18083.0,18054.0,False,,,55.0,,184.78032290653286,18002.48073460166,17793.6755037022,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29765074080869836,,True
2022-02-10,18230.0,18220.420347917763,18340.0,18133.0,207.0,18240.0,18196.0,True,09:01:00,18193.0,107.0,60.0,178.51553024876785,18100.978636092666,18002.48073460166,True,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5993876266725457,0.33610521121824993,True
2022-02-11,18202.0,18249.686704078165,18290.0,18182.0,108.0,18233.0,18182.0,False,,,51.0,,181.22833689174234,18220.420347917763,18100.978636092666,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2814129449880959,,True
2022-02-14,18099.0,18005.461957304113,18132.0,17934.0,198.0,18132.0,18072.0,True,09:02:00,18050.0,198.0,116.0,174.25420956871926,18249.686704078165,18220.420347917763,False,True,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.1362709715309134,0.6656941045332623,True
2022-02-15,17922.0,18009.700018428273,18093.0,17883.0,210.0,17968.0,17883.0,False,,,180.0,,176.51571341931742,18005.461957304113,18249.686704078165,False,True,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.019739243114326,,True
2022-02-16,18184.0,18192.849520012063,18248.0,18140.0,108.0,18202.0,18164.0,False,,,108.0,,179.70469309366814,18009.700018428273,18005.461957304113,True,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6009859739372904,,True
2022-02-17,18269.0,18254.08117682323,18330.0,18168.0,162.0,18281.0,18251.0,True,09:00:00,18247.0,162.0,79.0,172.87567470379497,18192.849520012063,18009.700018428273,True,False,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9370896181754353,0.4569758014559222,True
2022-02-18,18065.0,18173.029921586956,18254.0,18039.0,215.0,18080.0,18039.0,False,,,42.0,,171.8398961605764,18254.08117682323,18192.849520012063,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.244413555515379,,True
2022-02-21,18001.0,18148.910235941104,18242.0,17970.0,272.0,18072.0,17970.0,False,,,59.0,,175.9503822405215,18173.029921586956,18254.08117682323,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33532180634508596,,True
2022-02-22,17990.0,17907.79716598348,18068.0,17773.0,295.0,18068.0,17980.0,True,09:11:00,17955.0,295.0,182.0,185.09796488428134,18148.910235941104,18173.029921586956,False,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.5937506400160946,0.983263106721794,True
2022-02-23,17954.0,17990.31310190102,18060.0,17936.0,124.0,17963.0,17936.0,False,,,75.0,,195.56482537149265,17907.79716598348,18148.910235941104,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3835045482107065,,True
2022-02-24,17811.0,17703.2943844504,17850.0,17506.0,344.0,17840.0,17777.0,True,09:04:00,17767.0,344.0,261.0,188.74912771706477,17990.31310190102,17907.79716598348,False,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.822524978847354,1.3827878473231379,True
2022-02-25,17660.0,17602.3431104995,17702.0,17513.0,189.0,17702.0,17618.0,True,09:05:00,17614.0,189.0,101.0,203.5349250773443,17703.2943844504,17990.31310190102,False,True,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9285875626906736,0.4962293324431642,True
2022-03-01,17756.0,17858.609502361458,17942.0,17692.0,250.0,17788.0,17724.0,True,08:59:00,17717.0,96.0,25.0,202.1506464985496,17602.3431104995,17703.2943844504,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4748933612769266,0.12367014616586632,True
2022-03-02,17788.0,17818.323795100976,17895.0,17758.0,137.0,17826.0,17770.0,False,,,79.0,,206.707727784402,17858.609502361458,17602.3431104995,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3821821314895285,,True
2022-03-03,17942.0,17912.314315907577,17964.0,17865.0,99.0,17960.0,17927.0,True,08:59:00,17920.0,99.0,55.0,200.0688965668399,17818.323795100976,17858.609502361458,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49482953971771243,0.2749052998431736,True
2022-03-04,17608.0,17697.701607043276,17788.0,17522.0,266.0,17653.0,17522.0,False,,,122.0,,190.443287369998,17912.314315907577,17818.323795100976,False,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6406106599230003,,True
2022-03-07,17362.0,17178.12823751964,17405.0,17051.0,354.0,17405.0,17312.0,True,09:03:00,17309.0,354.0,258.0,197.63916476333154,17697.701607043276,17912.314315907577,False,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.7911429671538384,1.3054092811460178,True
2022-03-08,16840.0,16866.227339542507,17058.0,16695.0,363.0,16920.0,16812.0,False,,,363.0,,212.5306728811095,17178.12823751964,17697.701607043276,False,True,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.7079887579477229,,True
2022-03-09,16890.0,16949.854121599044,17023.0,16865.0,158.0,16910.0,16865.0,False,,,107.0,,226.8610849876705,16866.227339542507,17178.12823751964,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47165427250696285,,True
2022-03-10,17301.0,17386.084332833583,17456.0,17269.0,187.0,17312.0,17269.0,False,,,99.0,,220.30288641741615,16949.854121599044,16866.227339542507,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4493813113842775,,True
2022-03-11,17372.0,17257.432694544917,17387.0,17170.0,217.0,17387.0,17324.0,True,09:01:00,17321.0,217.0,151.0,217.13118294909083,17386.084332833583,16949.854121599044,False,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9993958355160734,0.6954321251747791,True
2022-03-14,17289.0,17251.49799547303,17350.0,17150.0,200.0,17321.0,17271.0,False,,,200.0,,217.11868933489168,17257.432694544917,17386.084332833583,False,False,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9211551553330943,,True
2022-03-15,17177.0,16958.63419709462,17195.0,16861.0,334.0,17195.0,17120.0,True,09:00:00,17119.0,334.0,258.0,215.4883379696639,17251.49799547303,17257.432694544917,False,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.549967869013032,1.1972805694771327,True
2022-03-16,17080.0,16929.01640732797,17089.0,16801.0,288.0,17089.0,17041.0,True,09:04:00,17040.0,288.0,239.0,226.775162924934,16958.63419709462,17251.49799547303,False,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.2699803465484991,1.0539073014760114,True
2022-03-17,17339.0,17363.430492959935,17470.0,17262.0,208.0,17374.0,17315.0,True,09:08:00,17310.0,138.0,48.0,232.606099789226,16929.01640732797,16958.63419709462,True,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.593277648888174,0.2063574430915388,True
2022-03-18,17441.0,17370.86846973471,17444.0,17295.0,149.0,17444.0,17406.0,True,09:00:00,17394.0,149.0,99.0,230.2626617140616,17363.430492959935,16929.01640732797,True,False,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6470871086560576,0.42994378360368923,True
2022-03-21,17442.0,17515.986128408847,17577.0,17439.0,138.0,17518.0,17439.0,False,,,125.0,,222.52336059843668,17370.86846973471,17363.430492959935,True,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5617387750384271,,True
2022-03-22,17536.0,17505.518600655025,17543.0,17453.0,90.0,17538.0,17503.0,True,08:58:00,17495.0,85.0,42.0,214.4735167319189,17515.986128408847,17370.86846973471,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3963193278834781,0.1958283737777186,True
2022-03-23,17644.0,17678.952667988644,17735.0,17610.0,125.0,17664.0,17625.0,False,,,125.0,,202.61889609078378,17505.518600655025,17515.986128408847,True,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.616921730458908,,True
2022-03-24,17570.0,17621.66270594109,17687.0,17548.0,139.0,17609.0,17565.0,False,,,70.0,,195.2266202726139,17678.952667988644,17505.518600655025,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35855765931025285,,True
2022-03-25,17720.0,17647.74385060862,17726.0,17591.0,135.0,17726.0,17673.0,True,09:02:00,17670.0,135.0,79.0,189.87170405617448,17621.66270594109,17678.952667988644,True,False,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7110064170491649,0.4160704218287706,True
2022-03-28,17512.0,17401.124903230197,17521.0,17304.0,217.0,17521.0,17407.0,True,08:59:00,17406.0,217.0,102.0,184.64582747939596,17647.74385060862,17621.66270594109,False,True,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.1752228737701333,0.5524089084080812,True
2022-03-29,17560.0,17529.68664004713,17577.0,17484.0,93.0,17573.0,17525.0,True,08:59:00,17523.0,93.0,39.0,187.72717724326301,17401.124903230197,17647.74385060862,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49539976771444,0.20774828968670064,True
2022-03-30,17671.0,17712.263633024257,17755.0,17658.0,97.0,17708.0,17671.0,False,,,87.0,,178.70554131533322,17529.68664004713,17401.124903230197,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4868343721165588,,True
2022-03-31,17747.0,17704.173180705286,17774.0,17623.0,151.0,17774.0,17722.0,True,09:04:00,17720.0,151.0,97.0,170.92406119006338,17712.263633024257,17529.68664004713,True,False,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8834332565506484,0.5675034826848536,True
2022-04-01,17466.0,17499.260073707075,17567.0,17414.0,153.0,17478.0,17435.0,True,09:02:00,17423.0,64.0,9.0,169.0265315529145,17704.173180705286,17712.263633024257,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37863878180547367,0.053246078691394735,True
2022-04-06,17439.0,17418.02388622975,17508.0,17327.0,181.0,17447.0,17370.0,True,08:58:00,17366.0,120.0,39.0,167.5001952145417,17499.260073707075,17704.173180705286,False,True,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7164170754923519,0.23283554953501437,True
2022-04-07,17333.0,17278.110846297557,17387.0,17123.0,264.0,17344.0,17303.0,False,,,264.0,,168.78589090839486,17418.02388622975,17499.260073707075,False,True,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.5641117784144687,,True
2022-04-08,17200.0,17233.085649788067,17318.0,17169.0,149.0,17217.0,17185.0,False,,,55.0,,177.85390129807155,17278.110846297557,17418.02388622975,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30924258393311027,,True
2022-04-11,17222.0,17091.90466352061,17298.0,16976.0,322.0,17279.0,17218.0,False,,,322.0,,175.10591069825523,17233.085649788067,17278.110846297557,False,True,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.8388870981909604,,True
2022-04-12,16960.0,16997.18972409359,17068.0,16906.0,162.0,16976.0,16938.0,True,09:00:00,16936.0,139.0,30.0,189.09582396508804,17091.90466352061,17233.085649788067,False,True,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7350770476330719,0.15864972251073495,True
2022-04-13,17080.0,17225.8407844174,17321.0,17071.0,250.0,17144.0,17071.0,False,,,58.0,,186.51526930174632,16997.18972409359,17091.90466352061,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3109664973657841,,True
2022-04-14,17349.0,17290.196692800353,17352.0,17251.0,101.0,17352.0,17320.0,True,09:01:00,17314.0,101.0,63.0,192.5614341301514,17225.8407844174,16997.18972409359,True,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5245079340847376,0.32716831532018287,True
2022-04-15,17102.0,17030.310367274942,17117.0,16960.0,157.0,17109.0,17065.0,True,09:00:00,17056.0,157.0,96.0,183.84129754632747,17290.196692800353,17225.8407844174,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8539974537572901,0.5221895258643302,True
2022-04-18,16908.0,16897.914838400768,16995.0,16813.0,182.0,16917.0,16842.0,False,,,182.0,,181.28498349429628,17030.310367274942,17290.196692800353,False,True,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.003944157380946,,True
2022-04-19,17065.0,17056.94365411754,17122.0,16988.0,134.0,17075.0,17024.0,True,08:58:00,17020.0,134.0,32.0,181.35308030436332,16897.914838400768,17030.310367274942,True,False,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7388901240337851,0.17645137290359048,True
2022-04-20,17018.0,17028.593390243448,17082.0,16951.0,131.0,17050.0,17013.0,True,09:12:00,17009.0,107.0,58.0,176.84326313251918,17056.94365411754,16897.914838400768,False,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6050555622230208,0.3279740430741608,True
2022-04-21,17180.0,17157.592172275065,17222.0,17090.0,132.0,17196.0,17173.0,True,09:02:00,17168.0,132.0,78.0,172.47723807227928,17028.593390243448,17056.94365411754,True,False,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7653183775164775,0.45223358671428215,True
2022-04-22,16862.0,16920.087270198168,16999.0,16823.0,176.0,16881.0,16823.0,False,,,65.0,,168.6222630177765,17157.592172275065,17028.593390243448,False,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38547697579617685,,True
2022-04-25,16686.0,16594.800820622604,16734.0,16508.0,226.0,16734.0,16669.0,True,09:09:00,16657.0,226.0,149.0,169.32490463513113,16920.087270198168,17157.592172275065,False,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.3347121056231799,0.8799650607869637,True
2022-04-26,16648.0,16603.044602085418,16663.0,16533.0,130.0,16656.0,16628.0,True,09:09:00,16618.0,130.0,85.0,174.72253276511864,16594.800820622604,16920.087270198168,False,False,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7440368333874852,0.48648562183027877,True
2022-04-27,16221.0,16268.251098418277,16344.0,16160.0,184.0,16289.0,16214.0,False,,,158.0,,170.46324393034544,16603.044602085418,16594.800820622604,False,True,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9268860333583809,,True
2022-04-28,16317.0,16338.105176386653,16416.0,16220.0,196.0,16328.0,16291.0,True,09:07:00,16287.0,111.0,67.0,171.75245879412205,16268.251098418277,16603.044602085418,False,False,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6462789573979525,0.39009630761858394,True
2022-04-29,16555.0,16571.26942960289,16635.0,16495.0,140.0,16588.0,16551.0,False,,,140.0,,174.06174843277708,16338.105176386653,16268.251098418277,True,False,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8043122699877292,,True
2022-05-03,16487.0,16490.385366881426,16570.0,16434.0,136.0,16537.0,16483.0,False,,,136.0,,170.81777239156023,16571.26942960289,16338.105176386653,False,False,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.796170082866152,,True
2022-05-04,16505.0,16533.661035029552,16589.0,16489.0,100.0,16549.0,16500.0,False,,,100.0,,167.5017940685545,16490.385366881426,16571.26942960289,False,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5970085309001072,,True
2022-05-05,16753.0,16711.492479865858,16776.0,16645.0,131.0,16767.0,16731.0,True,09:12:00,16730.0,131.0,85.0,161.0730517763112,16533.661035029552,16490.385366881426,True,False,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8132955733770111,0.5277108682217247,True
2022-05-06,16310.0,16317.5270219475,16380.0,16266.0,114.0,16341.0,16291.0,True,09:15:00,16290.0,80.0,24.0,158.20895160713872,16711.492479865858,16533.661035029552,False,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5056603889181592,0.15169811667544778,True
2022-05-09,16156.0,16089.156777646262,16194.0,16015.0,179.0,16194.0,16152.0,True,08:58:00,16143.0,179.0,128.0,153.9985752636017,16317.5270219475,16711.492479865858,False,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.1623484158447763,0.8311765208275496,True
2022-05-10,15809.0,15902.629239287737,16045.0,15730.0,315.0,15850.0,15799.0,True,08:58:00,15797.0,120.0,67.0,156.37966333373487,16089.156777646262,16317.5270219475,False,True,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7673632072215435,0.4284444573653618,True
2022-05-11,15989.0,15982.411829961458,16058.0,15907.0,151.0,15990.0,15938.0,True,09:11:00,15936.0,88.0,29.0,171.48636206385535,15902.629239287737,16089.156777646262,False,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5131603408044306,0.16910965776509645,True
2022-05-12,15801.0,15775.77353469609,15890.0,15608.0,282.0,15839.0,15788.0,False,,,282.0,,169.53527996253578,15982.411829961458,15902.629239287737,False,True,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.6633705979210751,,True
2022-05-13,15777.0,15807.485801163684,15854.0,15743.0,111.0,15810.0,15776.0,True,09:00:00,15773.0,67.0,30.0,180.24620568038952,15775.77353469609,15982.411829961458,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3717137886319983,0.1664390098352231,True
2022-05-16,15996.0,15943.063084493813,16044.0,15847.0,197.0,16030.0,15984.0,False,,,197.0,,173.65132894892386,15807.485801163684,15775.77353469609,True,False,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.1344571976062658,,True
2022-05-17,15978.0,16040.010670731708,16096.0,15963.0,133.0,15995.0,15964.0,False,,,76.0,,175.87501190616922,15943.063084493813,15807.485801163684,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4321250595880365,,True
2022-05-18,16138.0,16172.035642371893,16229.0,16104.0,125.0,16138.0,16106.0,False,,,53.0,,171.791677438915,16040.010670731708,15943.063084493813,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30851319918478315,,True
2022-05-19,15871.0,15895.231805559375,15965.0,15820.0,145.0,15913.0,15871.0,False,,,128.0,,167.33532720663737,16172.035642371893,16040.010670731708,False,True,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7649311244477184,,True
2022-05-20,16069.0,16094.053768221063,16145.0,16013.0,132.0,16077.0,16030.0,True,09:03:00,16023.0,64.0,10.0,165.20815318695762,15895.231805559375,16172.035642371893,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3873900819384772,0.06052970030288706,True
2022-05-23,16220.0,16171.391474162443,16263.0,16076.0,187.0,16263.0,16220.0,True,09:00:00,16213.0,187.0,137.0,162.0454719310569,16094.053768221063,15895.231805559375,True,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.153997071140378,0.8454417045253037,True
2022-05-24,16131.0,16045.233082706767,16156.0,15914.0,242.0,16156.0,16120.0,True,09:15:00,16109.0,242.0,195.0,164.42209365190865,16171.391474162443,16094.053768221063,False,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.471821667180132,1.185972004545974,True
2022-05-25,15996.0,16054.133900864745,16146.0,15968.0,178.0,16015.0,15987.0,True,09:06:00,15978.0,94.0,10.0,171.8104656850602,16045.233082706767,16171.391474162443,False,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5471145172978469,0.05820367205296244,True
2022-05-26,16153.0,16042.845190688859,16184.0,15928.0,256.0,16180.0,16152.0,True,09:01:00,16141.0,256.0,213.0,172.3999451436259,16054.133900864745,16045.233082706767,True,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.4849192659935426,1.2354992330336898,True
2022-05-27,16110.0,16200.708181338197,16245.0,16100.0,145.0,16139.0,16100.0,False,,,51.0,,180.36185512994723,16042.845190688859,16054.133900864745,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28276488930131866,,True
2022-05-30,16400.0,16499.628615708883,16584.0,16391.0,193.0,16443.0,16391.0,False,,,53.0,,176.99405940328558,16200.708181338197,16042.845190688859,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2994450784319157,,True
2022-05-31,16492.0,16582.160371470887,16716.0,16460.0,256.0,16504.0,16472.0,False,,,50.0,,178.51843469821077,16499.628615708883,16200.708181338197,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28008311906009076,,True
2022-06-01,16647.0,16672.003125794694,16755.0,16592.0,163.0,16660.0,16621.0,False,,,163.0,,185.89763139361926,16582.160371470887,16499.628615708883,True,False,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.876826664105602,,True
2022-06-02,16536.0,16529.824063261574,16585.0,16471.0,114.0,16553.0,16490.0,True,09:02:00,16489.0,84.0,18.0,183.71690459422695,16672.003125794694,16582.160371470887,False,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4572252084560736,0.09797683038344435,True
2022-06-06,16590.0,16562.786101238395,16648.0,16463.0,185.0,16646.0,16583.0,True,09:01:00,16562.0,183.0,99.0,177.07719939477676,16529.824063261574,16672.003125794694,False,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0334475619981933,0.5590781892777111,True
2022-06-07,16520.0,16467.11890030295,16531.0,16406.0,125.0,16531.0,16482.0,True,09:02:00,16481.0,125.0,75.0,177.83175183336945,16562.786101238395,16529.824063261574,False,True,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.702911593184588,0.4217469559107528,True
2022-06-08,16560.0,16645.08099410862,16693.0,16555.0,138.0,16587.0,16555.0,False,,,75.0,,172.8001564206676,16467.11890030295,16562.786101238395,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4340273848908952,,True
2022-06-09,16573.0,16574.35860184549,16606.0,16524.0,82.0,16576.0,16535.0,True,09:01:00,16528.0,55.0,3.0,169.48585580917546,16645.08099410862,16467.11890030295,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3245108551236549,0.017700592097653903,True
2022-06-10,16380.0,16429.116977850776,16486.0,16350.0,136.0,16392.0,16350.0,False,,,52.0,,161.15386954163492,16574.35860184549,16645.08099410862,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3226729841976617,,True
2022-06-13,16115.0,16041.267552587387,16120.0,15993.0,127.0,16120.0,16052.0,True,09:05:00,16050.0,127.0,57.0,158.75826291862208,16429.116977850776,16574.35860184549,False,True,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7999583622623722,0.35903643030673393,True
2022-06-14,15950.0,15948.790624306568,16068.0,15841.0,227.0,15974.0,15911.0,False,,,133.0,,155.7336664501819,16041.267552587387,16429.116977850776,False,True,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8540221458315551,,True
2022-06-15,16052.0,16042.088672253774,16096.0,15989.0,107.0,16065.0,16003.0,False,,,107.0,,162.52093631206932,15948.790624306568,16041.267552587387,True,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6583767139671213,,True
2022-06-16,15751.0,15604.072764336424,15805.0,15382.0,423.0,15799.0,15740.0,False,,,423.0,,157.23322809187226,16042.088672253774,15948.790624306568,False,True,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.6902710396102707,,True
2022-06-17,15196.0,15220.944582653507,15300.0,15137.0,163.0,15245.0,15187.0,False,,,163.0,,182.54434922597966,15604.072764336424,16042.088672253774,False,True,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8929336935991108,,True
2022-06-20,15182.0,15091.093823733518,15231.0,14966.0,265.0,15221.0,15177.0,True,09:02:00,15166.0,265.0,200.0,180.6829826330292,15220.944582653507,15604.072764336424,False,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.4666572144108356,1.106911105215725,True
2022-06-21,15164.0,15246.887645720044,15362.0,15115.0,247.0,15197.0,15159.0,True,09:03:00,15155.0,82.0,40.0,188.7131747632169,15091.093823733518,15220.944582653507,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43452186156524275,0.21196188369036234,True
2022-06-22,15316.0,15118.979485260877,15319.0,14984.0,335.0,15319.0,15286.0,True,08:59:00,15280.0,335.0,296.0,194.26430097624385,15246.887645720044,15091.093823733518,True,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.7244547676362134,1.5236973469263257,True
2022-06-23,15059.0,14948.210097838784,15145.0,14804.0,341.0,15145.0,15052.0,True,09:04:00,15048.0,341.0,244.0,207.66770088326822,15118.979485260877,15246.887645720044,False,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.6420463969583743,1.1749540201109776,True
