date,session_open,vwap_t1,vwap_t2,or_low,brk_time,brk_close,day_low,max_decline,fwd_mfe,EmaHL,reach_sw,reach_fwd,L3,L4,L3_f,L4_f
2024-08-21,22311.0,22482.104842154884,22402.667538927897,22263.0,09:06:00,22259.0,22151.0,193.0,108.0,389.5101499278006,0.4954941483187906,0.2772713368830538,0.0,0.0,0.0,0.0
2024-08-22,22229.0,22255.714388343848,22482.104842154884,22208.0,08:58:00,22207.0,22026.0,251.0,181.0,370.79489755372435,0.6769240937670473,0.4881404819595042,0.0,0.0,0.0,0.0
2024-09-04,21246.0,22171.237448218722,22281.849875982098,21038.0,08:58:00,21032.0,20828.0,452.0,204.0,318.0048776910866,1.4213618460251345,0.6414995942237333,1.0,1.0,0.0,0.0
2024-10-22,23560.0,23692.97709320695,23695.133612384558,23501.0,08:58:00,23496.0,23332.0,231.0,164.0,278.9455221569927,0.8281186886018246,0.5879284196134166,1.0,0.0,0.0,0.0
2024-10-29,23137.0,23398.57906905419,23367.15160782943,23068.0,08:59:00,23056.0,22693.0,455.0,363.0,282.354930122298,1.6114469820056736,1.2856159438858452,1.0,1.0,1.0,1.0
2024-11-21,22647.0,22843.19825359099,22795.851492754777,22580.0,09:01:00,22539.0,22514.0,170.0,25.0,322.9220278599349,0.5264428726854654,0.07741806951256844,0.0,0.0,0.0,0.0
2024-11-26,22710.0,23142.733437104776,22964.669269154216,22688.0,09:09:00,22655.0,22615.0,215.0,40.0,306.884158200118,0.7005900899576553,0.1303423423177033,0.0,0.0,0.0,0.0
2024-11-28,22302.0,22517.698802341823,22720.48577927796,22302.0,09:05:00,22293.0,22117.0,268.0,176.0,304.2702519506635,0.8807959315176673,0.5784331490563785,1.0,0.0,0.0,0.0
2024-11-29,22210.0,22271.54744399158,22517.698802341823,22061.0,09:01:00,22015.0,22004.0,217.0,11.0,300.8159422410765,0.7213713421680766,0.03656721089331264,1.0,0.0,0.0,0.0
2024-12-18,22937.0,23114.914476761307,23102.118785694565,22926.0,09:07:00,22924.0,22902.0,120.0,22.0,251.390886810489,0.4773442725887752,0.08751311664127545,0.0,0.0,0.0,0.0
2024-12-31,22998.0,23242.634867887828,23324.464856523497,22987.0,09:05:00,22967.0,22955.0,110.0,12.0,222.6513239295768,0.49404601804565196,0.05389592924134385,0.0,0.0,0.0,0.0
2025-01-13,22960.0,23049.15850581321,23258.83326392244,22890.0,09:05:00,22850.0,22431.0,577.0,419.0,241.76186533196883,2.386646046131833,1.7331103870524054,1.0,1.0,1.0,1.0
2025-02-14,23338.0,23359.397332176555,23408.147212210297,23264.0,08:58:00,23262.0,23116.0,233.0,146.0,229.23719892936484,1.0164144435903468,0.6368948873999598,1.0,1.0,0.0,0.0
2025-02-20,23505.0,23620.753799790356,23561.029411764706,23501.0,09:05:00,23474.0,23371.0,193.0,103.0,219.1523542231568,0.8806658759571134,0.4699926695522419,1.0,0.0,0.0,0.0
2025-02-25,23231.0,23509.264295804925,23645.569153826353,23206.0,09:11:00,23192.0,23138.0,142.0,54.0,213.51668260626633,0.6650534200264525,0.2529076386016087,0.0,0.0,0.0,0.0
2025-02-26,23150.0,23252.27068709672,23509.264295804925,23130.0,09:06:00,23127.0,23104.0,91.0,23.0,212.8960461675743,0.4274386567441101,0.1080339462100498,0.0,0.0,0.0,0.0
2025-03-03,22650.0,23246.826973378284,23272.349784052305,22640.0,08:59:00,22630.0,22611.0,186.0,19.0,230.82873620520255,0.8057922209245619,0.08231210858906815,1.0,0.0,0.0,0.0
2025-03-10,22456.0,22564.729623809963,22810.70191998284,22446.0,09:08:00,22422.0,22315.0,232.0,107.0,254.35397187507502,0.912114712774943,0.4206735959780987,1.0,0.0,0.0,0.0
2025-03-11,21868.0,22440.0943832701,22564.729623809963,21785.0,09:04:00,21779.0,21661.0,286.0,118.0,252.22502217268692,1.1339081171898515,0.46783621618322546,1.0,1.0,0.0,0.0
2025-03-14,22120.0,22192.778451677834,22191.419547931742,22035.0,08:59:00,22020.0,21874.0,257.0,146.0,298.94108920013605,0.8597011561296038,0.4883905400580629,1.0,0.0,0.0,0.0
2025-03-27,22031.0,22330.388429905157,22318.462157181235,21978.0,09:00:00,21971.0,21891.0,161.0,80.0,255.89501248193457,0.6291642749831481,0.3126282111717506,0.0,0.0,0.0,0.0
2025-03-28,21750.0,21958.01505671031,22330.388429905157,21722.0,09:03:00,21699.0,21485.0,310.0,214.0,246.85739224555985,1.2557857683744365,0.8668972723617077,1.0,1.0,1.0,0.0
2025-04-08,18596.0,19167.0,21275.12896040729,18439.0,08:58:00,18431.0,18004.0,750.0,427.0,238.18089270609087,3.14886719702357,1.7927550575054192,1.0,1.0,1.0,1.0
2025-04-16,19539.0,19703.4308978072,19672.79570184984,19539.0,09:05:00,19524.0,19304.0,318.0,220.0,410.7996124334984,0.774100048722609,0.53554091421061,1.0,0.0,0.0,0.0
2025-04-17,19243.0,19445.897481678327,19703.4308978072,19222.0,09:04:00,19208.0,19112.0,229.0,96.0,401.96155410649857,0.5697062260320724,0.23882881091300853,0.0,0.0,0.0,0.0
2025-04-22,18945.0,19132.60230202425,19361.26712058188,18915.0,08:59:00,18898.0,18773.0,262.0,125.0,365.51088431232847,0.7168049194839337,0.3419870799064569,1.0,0.0,0.0,0.0
2025-05-19,21682.0,21792.777537437603,21745.543043943777,21654.0,09:13:00,21647.0,21499.0,249.0,148.0,260.15160252723064,0.9571342155154959,0.5688990517923429,1.0,0.0,0.0,0.0
2025-05-26,21450.0,21492.86410191872,21479.222331007186,21445.0,09:00:00,21431.0,21357.0,212.0,74.0,252.68120079941053,0.8390018700611406,0.2928591433232283,1.0,0.0,0.0,0.0
2025-05-27,21403.0,21431.98051350969,21492.86410191872,21400.0,08:59:00,21392.0,21133.0,305.0,259.0,248.80680072327618,1.2258507368503246,1.0409683306368331,1.0,1.0,1.0,1.0
2025-06-19,21820.0,21874.258041939218,22149.782523236834,21782.0,09:04:00,21777.0,21675.0,182.0,102.0,230.4874603653459,0.7896308098996432,0.44254034400969017,1.0,0.0,0.0,0.0
2025-06-20,21635.0,21736.30406479449,21874.258041939218,21627.0,09:14:00,21610.0,21470.0,273.0,140.0,225.86960699721772,1.208661951598308,0.6198266418452861,1.0,1.0,0.0,0.0
2025-06-23,21350.0,21601.15752840073,21736.30406479449,21290.0,09:00:00,21244.0,21205.0,193.0,39.0,230.35821585462554,0.837825554795052,0.16930153697931102,1.0,0.0,0.0,0.0
2025-07-07,22349.0,22561.233173889075,22655.760031251742,22345.0,09:04:00,22328.0,22244.0,262.0,84.0,234.7059469180498,1.1162904197373416,0.3578946383890713,1.0,1.0,0.0,0.0
2025-08-04,23108.0,23318.335993328445,23489.63807944524,23084.0,09:07:00,23073.0,23032.0,125.0,41.0,259.91429770695754,0.4809277561980536,0.15774430403296158,0.0,0.0,0.0,0.0
2025-08-15,24282.0,24287.29219592735,24302.87552218584,24281.0,08:58:00,24273.0,24188.0,167.0,85.0,239.11759031811872,0.698401149734846,0.3554736390865983,0.0,0.0,0.0,0.0
2025-08-20,24100.0,24377.852275835947,24364.260669456067,24060.0,08:59:00,24044.0,23613.0,527.0,431.0,229.86260144606157,2.2926739568970866,1.8750331601947712,1.0,1.0,1.0,1.0
2025-09-01,24120.0,24330.98726722903,24325.33833110793,24113.0,09:06:00,24110.0,23847.0,398.0,263.0,236.04489553529623,1.6861199184054643,1.114194820453862,1.0,1.0,1.0,1.0
2025-09-26,25944.0,26172.09978692546,26206.79368480011,25936.0,09:01:00,25926.0,25500.0,491.0,426.0,237.42423188136883,2.068028170963327,1.794256620835799,1.0,1.0,1.0,1.0
2025-10-22,27690.0,27923.554493044758,27692.743567730347,27591.0,09:01:00,27571.0,27526.0,189.0,45.0,343.15643422534885,0.5507692152899712,0.13113552744999316,0.0,0.0,0.0,0.0
2025-11-05,27710.0,28336.322797879908,28383.369106777467,27616.0,09:01:00,27578.0,27415.0,413.0,163.0,326.73361826689575,1.2640266471221724,0.4988773449901068,1.0,1.0,0.0,0.0
2025-11-14,27510.0,27931.39061463471,27989.837001131586,27450.0,08:59:00,27440.0,27366.0,230.0,74.0,311.3024467940315,0.7388313274395045,0.23771094882836233,1.0,0.0,0.0,0.0
2025-11-19,26801.0,27009.453018141838,27571.245247917173,26757.0,08:58:00,26756.0,26559.0,360.0,197.0,317.974892836655,1.1321648598995944,0.6195457705561669,1.0,1.0,0.0,0.0
2025-12-12,28266.0,28267.27025051238,28346.251393953426,28260.0,09:06:00,28254.0,28157.0,185.0,97.0,282.4298343929003,0.6550299489346388,0.3434481353873512,0.0,0.0,0.0,0.0
2025-12-18,27500.0,27720.806647701025,27571.62243406861,27496.0,09:04:00,27494.0,27457.0,222.0,37.0,269.540800633055,0.8236229894643087,0.13727049824405144,1.0,0.0,0.0,0.0
2026-01-09,30450.0,30515.28469345812,30554.439794381848,30360.0,09:01:00,30354.0,30005.0,460.0,349.0,305.6008774492035,1.5052312802225527,1.1420124278210237,1.0,1.0,1.0,1.0
2026-01-30,32456.0,32768.838447745904,32779.63879548557,32451.0,09:02:00,32423.0,32092.0,434.0,331.0,337.69517797436504,1.28518269820526,0.980173901165763,1.0,1.0,1.0,1.0
2026-02-02,31888.0,32294.386235135877,32768.838447745904,31822.0,09:04:00,31801.0,31392.0,572.0,409.0,346.8670657863303,1.6490467283289194,1.1791260697316923,1.0,1.0,1.0,1.0
2026-02-06,31458.0,31976.068499193385,32301.275722318598,31428.0,09:04:00,31400.0,31220.0,370.0,180.0,380.2877241496102,0.9729475250019828,0.47332582297393755,1.0,0.0,0.0,0.0
2026-03-20,33809.0,33857.064706469224,34447.5661936411,33652.0,09:14:00,33636.0,33371.0,517.0,265.0,640.426691972688,0.807274285223028,0.4137866258880124,1.0,0.0,0.0,0.0
2026-03-31,32000.0,32434.492843348857,32927.58704586296,32000.0,09:11:00,31975.0,31806.0,645.0,169.0,650.7105635222872,0.9912241112371436,0.2597160849598097,1.0,1.0,0.0,0.0
2026-04-29,39698.0,39998.20737107208,40145.294405986904,39388.0,08:59:00,39345.0,39123.0,667.0,222.0,666.5812563470391,1.0006281959610681,0.3330426679210751,1.0,1.0,0.0,0.0
2026-06-05,45668.0,46376.68504506323,46796.87444131321,45423.0,09:08:00,45400.0,44655.0,1072.0,745.0,808.3309451382311,1.3261894851949276,0.9216522075281913,1.0,1.0,1.0,0.0
