trade_date,limitup_count_ma,limitup_ratio_ma,shrink_flag,shrink_event,tx_fwd_ret_5d,tx_fwd_ret_20d,tx_fwd_min_20d
2024-12-31,21.0,0.04191839670852976,False,False,0.01775096566989287,0.016926348682782866,-0.02647454537563476
2025-01-02,19.428571428571427,0.03616353135491541,False,False,0.01151387794413794,0.017686717450310807,-0.017993170475440023
2025-01-03,17.285714285714285,0.03422758195350284,False,False,0.0031335683509596812,0.01558079818949376,-0.023762893328110768
2025-01-06,16.428571428571427,0.026768584228499075,True,False,-0.0454911262654073,-0.012452878139692536,-0.04989622601550259
2025-01-07,14.0,0.02031639515306882,True,False,-0.042185921185584396,-0.014861906365779776,-0.05561636914786128
2025-01-08,14.0,0.021427157794886766,True,False,-0.040000000000000036,-0.011556503198294266,-0.043454157782516045
2025-01-09,14.0,0.02045321917086276,True,False,-0.0032027699632114492,0.017268989396234558,-0.029171175070331068
2025-01-10,14.571428571428571,0.019474676489915837,True,True,0.0061174020564882525,0.026031498112716323,-0.026812443056097868
2025-01-13,13.428571428571429,0.018279688073934798,True,True,0.03598846239183495,0.047659196804969994,-0.0010206345684490303
2025-01-14,14.285714285714286,0.017862085373299228,True,True,0.02703296703296698,0.03463736263736261,-0.010461538461538411
2025-01-15,12.285714285714286,0.014036610296094824,True,True,0.052683013503908915,0.054770788912579915,0.001199360341151312
2025-01-16,14.0,0.02479542866966473,True,True,-0.018800746819504166,0.02288220224914239,-0.021362511397681416
2025-01-17,14.857142857142858,0.024211911704603326,True,True,-0.015868909012505372,0.004700301854247524,-0.028072445019404868
2025-01-20,15.142857142857142,0.03326365295657747,False,False,-0.009123618607041917,0.0032125417630428643,-0.03456694937034177
2025-01-21,14.142857142857142,0.03597362190990996,False,False,-0.0032099293815536223,-0.007233040873100838,-0.035352022255510374
2025-01-22,15.285714285714286,0.04534147155172914,False,False,-0.011266773567389698,-0.04135370073423916,-0.04890708076630934
2025-02-03,14.285714285714286,0.041977384569621044,False,False,0.028675103991503637,-0.0004425170369058984,-0.017877688290999227
2025-02-04,15.571428571428571,0.04564792668606486,False,False,0.022478310402243462,0.002891946367540088,-0.02751730786083606
2025-02-05,17.142857142857142,0.042314574273423076,False,False,0.007867548523754042,-0.015994466779060246,-0.040591362987939306
2025-02-06,17.714285714285715,0.043891339311757885,False,False,0.0046801202232718,-0.03306139974237865,-0.04705882352941182
2025-02-07,20.428571428571427,0.04866496743365641,False,False,-0.010754982715206363,-0.04203832529554863,-0.05279330801075499
2025-02-10,23.428571428571427,0.048414273891259664,False,False,0.011098683644497953,-0.05226705669792653,-0.0681837735524391
2025-02-11,26.571428571428573,0.04672098939229753,False,False,0.013456181701307024,-0.04726805228197983,-0.07173773301907005
2025-02-12,28.428571428571427,0.05026419561038541,False,False,0.012609907784687957,-0.05983272571306031,-0.07094145399957108
2025-02-13,30.142857142857142,0.04934107931030618,False,False,0.005940424804478761,-0.061455617761442816,-0.07427667849053377
2025-02-14,27.857142857142858,0.04208730963487978,False,False,0.02441865481686012,-0.044048492169636355,-0.06549031450882259
2025-02-17,27.571428571428573,0.04249309740425122,False,False,0.002297481279782243,-0.05420353982300885,-0.07841218515997272
2025-02-18,26.142857142857142,0.03314809525195482,False,False,-0.014799780117552563,-0.06829041397099245,-0.08406275106769845
2025-02-19,26.285714285714285,0.03433773721124867,False,False,-0.007963064932864583,-0.05269177008767845,-0.08251090685755436
2025-02-20,24.714285714285715,0.032943119624971824,False,False,-0.014529696660718794,-0.057821395190755354,-0.07974339366131367
2025-02-21,24.285714285714285,0.03521799398592935,False,False,-0.043251210781217075,-0.06675089492524744,-0.08776584544114552
2025-02-24,22.142857142857142,0.03821364668953465,False,False,-0.041174972408523636,-0.05348501570591735,-0.08052466253502
2025-02-25,20.428571428571427,0.03467443933883823,False,False,-0.0176402420704751,-0.0426627752264046,-0.07030344649984976
2025-02-26,19.571428571428573,0.03722142425992966,False,False,-0.028094445156056524,-0.06203834165919475,-0.075146236283677
2025-02-27,16.571428571428573,0.03163434201699034,True,False,-0.029142955682014193,-0.06867563372995344,-0.07376271770995002
2025-03-03,13.714285714285714,0.027276933461770864,True,False,-0.011972884937054284,-0.08579100272911344,-0.08777181089884678
2025-03-04,11.428571428571429,0.025772016362496458,True,False,-0.02465911103240659,-0.062289711351159904,-0.08252169293430145
2025-03-05,10.142857142857142,0.02111864509750764,True,False,-0.028661307235232414,-0.06920657112897588,-0.09454736106256556
2025-03-06,10.142857142857142,0.019591158374949458,True,True,-0.03703378289329173,-0.157975662258929,-0.157975662258929
2025-03-07,11.142857142857142,0.019698164028273846,True,True,-0.024822380106571895,-0.19227353463587926,-0.20053285968028423
2025-03-10,11.571428571428571,0.015590363545445574,True,True,-0.012830793905372895,-0.23353826962487745,-0.23643410852713176
2025-03-11,12.571428571428571,0.01743510493081273,True,True,0.009032726612500541,-0.14202714357042345,-0.22205074667513958
2025-03-12,13.857142857142858,0.021448089109605196,True,True,-0.00890608132421733,-0.12180640518172003,-0.22908420295070164
2025-03-13,12.857142857142858,0.016683463558049214,True,True,0.020301094890510907,-0.11081204379562049,-0.21811131386861315
2025-03-14,12.857142857142858,0.018204360935286292,True,True,0.009835617685897802,-0.09849278266017025,-0.2195710577842539
2025-03-17,13.285714285714286,0.018166220805864625,True,True,9.026085386776295e-05,-0.12659084754941785,-0.22650961278093695
2025-03-18,14.142857142857142,0.02735633264361118,True,True,0.003058929374718744,-0.1286999550157445,-0.22901484480431844
2025-03-19,14.142857142857142,0.028801738231674773,True,True,0.012299174003812308,-0.12271943360261417,-0.22215666696922942
2025-03-20,15.571428571428571,0.03387448683627571,False,False,-0.017750950145316358,-0.14603174603174607,-0.23366867873910124
2025-03-21,15.428571428571429,0.036765632007358266,False,False,-0.025882671235965216,-0.15241015466474273,-0.22717229562158991
2025-03-24,18.142857142857142,0.045417480640559026,False,False,-0.06277075812274369,-0.11759927797833936,-0.22657942238267148
2025-03-25,19.857142857142858,0.05002243510899316,False,False,-0.05009417885012113,-0.12700690644900892,-0.23136604179747067
2025-03-26,20.142857142857142,0.04560106927064741,False,False,-0.044877830082940995,-0.10903384891279977,-0.23160726294552791
2025-03-27,19.142857142857142,0.03668893080014585,False,False,-0.12750364166059724,-0.0911780772032047,-0.21981973780043695
2025-03-28,17.714285714285715,0.03672118840790376,False,False,-0.15798731657640142,-0.0670740174975698,-0.2066379669490348
2025-03-31,14.857142857142858,0.029634100672309403,True,False,-0.17165005537098565,-0.029852183542780075,-0.1747797197746641
2025-04-01,16.857142857142858,0.02747675795617386,True,False,-0.10759643076342007,-0.02379491053302485,-0.19083140550493372
2025-04-02,15.428571428571429,0.019239390280649186,True,False,-0.08355238452872704,-0.04224558768306419,-0.19550319188884713
2025-04-07,12.142857142857142,0.011504591372076644,True,False,0.01690405384254179,0.06104241665362342,-0.10580685553294722
2025-04-08,10.857142857142858,0.011186495902622001,True,True,0.08840021990104452,0.12045079714128648,-0.05777899945024734
2025-04-09,9.857142857142858,0.01055181278156486,True,True,0.12491281097419216,0.19594280399907005,0.07190188328295744
2025-04-10,207.28571428571428,0.1075841207627234,False,False,0.024706380277219386,0.10295206856417316,-0.024388953549888903
2025-04-11,213.14285714285714,0.126426260719336,False,False,-0.00993648842450312,0.07897971727105091,-0.03846547838557668
