trade_date,entry_price,exit_price,side,pnl_points,ret_pct
2025-07-31,23497.0,23589.0,S,-98.0,-0.4170745201515087
2025-08-04,23108.0,23260.0,S,-158.0,-0.6837458888696555
2025-08-05,23446.0,23575.0,S,-135.0,-0.5757911797321504
2025-08-07,23660.0,23997.0,S,-343.0,-1.4497041420118344
2025-08-08,24091.0,23949.0,S,136.0,0.5645261715993525
2025-08-12,24155.0,24135.0,S,14.0,0.05795901469675016
2025-08-13,24298.0,24347.0,S,-55.0,-0.22635607868960408
2025-08-14,24337.0,24250.0,S,81.0,0.3328265603813124
2025-08-15,24282.0,24312.0,S,-36.0,-0.14825796886582654
2025-08-18,24199.0,24426.0,S,-233.0,-0.9628497045332451
2025-08-19,24380.0,24342.0,S,32.0,0.13125512715340443
2025-08-20,24100.0,23667.0,S,427.0,1.7717842323651454
2025-08-22,23877.0,23750.0,S,121.0,0.5067638313020898
2025-08-26,24143.0,24253.0,S,-116.0,-0.4804705297601789
2025-08-27,24350.0,24463.0,S,-119.0,-0.4887063655030801
2025-08-28,24358.0,24228.0,S,124.0,0.5090729944987273
2025-08-29,24401.0,24267.0,S,128.0,0.5245686652186385
2025-09-01,24120.0,24008.0,S,106.0,0.43946932006633493
2025-09-04,24195.0,24132.0,S,57.0,0.23558586484810912
2025-09-05,24363.0,24419.0,S,-62.0,-0.2544842589172105
2025-09-08,24588.0,24551.0,S,31.0,0.1260777615096795
2025-09-09,24725.0,24802.0,S,-83.0,-0.3356926188068756
2025-09-17,25575.0,25470.0,S,99.0,0.3870967741935484
2025-09-19,25850.0,25671.0,S,173.0,0.6692456479690522
2025-09-22,25756.0,25891.0,S,-141.0,-0.5474452554744526
2025-09-23,26058.0,26273.0,S,-221.0,-0.8481080666206154
2025-10-01,26094.0,26045.0,S,43.0,0.16478884034643979
2025-10-08,27061.0,27093.0,S,-38.0,-0.14042348767599128
2025-10-16,27545.0,27822.0,S,-283.0,-1.0274096932292613
2025-10-21,27900.0,27833.0,S,61.0,0.21863799283154123
2025-10-22,27690.0,27704.0,S,-20.0,-0.07222824124232576
2025-10-28,28233.0,28002.0,S,225.0,0.7969397513547977
2025-11-04,28410.0,28117.0,S,287.0,1.0102076733544527
2025-11-07,27777.0,27730.0,S,41.0,0.14760413291572164
2025-11-11,28149.0,27780.0,S,363.0,1.2895662368112544
2025-11-12,27889.0,28054.0,S,-171.0,-0.6131449675499301
2025-11-13,28038.0,27980.0,S,52.0,0.18546258648976388
2025-11-14,27510.0,27401.0,S,103.0,0.37440930570701564
2025-11-26,27188.0,27329.0,S,-147.0,-0.5406797116374871
2025-11-27,27518.0,27583.0,S,-71.0,-0.2580129369866996
2025-12-09,28350.0,28220.0,S,124.0,0.4373897707231041
2025-12-10,28279.0,28398.0,S,-125.0,-0.44202411683581455
2025-12-11,28600.0,28110.0,S,484.0,1.6923076923076923
2025-12-12,28266.0,28292.0,S,-32.0,-0.11321021722210431
2025-12-23,28392.0,28413.0,S,-27.0,-0.09509721048182587
2025-12-24,28565.0,28472.0,S,87.0,0.3045685279187817
2025-12-30,28777.0,28881.0,S,-110.0,-0.382249713312715
2025-12-31,28842.0,29016.0,S,-180.0,-0.6240898689411275
2026-01-02,29047.0,29473.0,S,-432.0,-1.487244810135298
2026-01-05,29888.0,30313.0,S,-431.0,-1.4420503211991433
2026-01-06,30271.0,30617.0,S,-352.0,-1.1628291103696609
2026-01-07,30609.0,30516.0,S,87.0,0.2842301283936097
2026-01-08,30362.0,30458.0,S,-102.0,-0.33594624860022393
2026-01-09,30450.0,30456.0,S,-12.0,-0.03940886699507389
2026-01-12,30717.0,30701.0,S,10.0,0.03255526255819253
2026-01-13,31067.0,30874.0,S,187.0,0.6019248720507291
2026-01-14,31000.0,30982.0,S,12.0,0.03870967741935484
2026-01-15,30831.0,31050.0,S,-225.0,-0.7297849566994259
2026-01-16,31382.0,31474.0,S,-98.0,-0.3122809253712319
2026-01-19,31272.0,31669.0,S,-403.0,-1.288692760296751
