date,ev_k,first_of_day,pre_range,comp_ratio,entry_idx,entry_min,entry_price,climax_idx,climax_min,climax_high,climax_vol,climax_vr,leg_low,leg_drop,fwd15_pt,fwd15_pct,fwd15_null_mean_pt,fwd15_excess_pt,fwd15_pctile,fwd30_pt,fwd30_pct,fwd30_null_mean_pt,fwd30_excess_pt,fwd30_pctile,fwd60_pt,fwd60_pct,fwd60_null_mean_pt,fwd60_excess_pt,fwd60_pctile,fwd_close_pt,fwd_close_pct
2021-01-15,0,True,243.0,0.5813397129186603,220,12:25,15672.0,219,12:24,15663.0,7850.0,2.8208361996483986,15606.0,211.0,48.0,0.3062787136294028,-19.192307692307693,67.1923076923077,93.7062937062937,34.0,0.2169474221541603,-35.494464944649444,69.49446494464945,86.34686346863468,-29.0,-0.18504338948443083,-64.40663900414938,35.40663900414938,67.63485477178423,-38.0,-0.24247064828994383
2021-01-18,0,True,83.0,0.23579545454545456,241,12:46,15561.0,220,12:25,15539.0,2464.0,2.6798330122029546,15490.0,70.0,26.0,0.1670843776106934,-3.2097902097902096,29.20979020979021,73.42657342657343,38.0,0.2442002442002442,-2.5682656826568264,40.56826568265683,75.27675276752768,,,,,,45.0,0.2891844997108155
2021-01-20,0,True,112.0,0.4890829694323144,64,09:49,15876.0,57,09:42,15874.0,3794.0,2.8123384456315703,15816.0,148.0,19.0,0.11967750062988158,-7.143356643356643,26.143356643356643,76.22377622377621,51.0,0.3212396069538927,-16.11439114391144,67.11439114391143,94.4649446494465,3.0,0.01889644746787604,-32.38174273858921,35.38174273858921,70.95435684647303,-110.0,-0.6928697404887881
2021-01-22,0,True,,,16,09:01,16020.0,15,09:00,15998.0,5788.0,2.821630347054076,15964.0,88.0,28.0,0.17478152309612985,-0.9125874125874126,28.912587412587413,85.3146853146853,-24.0,-0.149812734082397,-1.5202952029520296,-22.47970479704797,30.996309963099634,31.0,0.19350811485642946,-1.7427385892116183,32.74273858921162,74.27385892116183,-36.0,-0.22471910112359553
2021-01-25,0,True,,,20,09:05,15947.0,18,09:03,15939.0,5146.0,3.4202620645573667,15881.0,123.0,-18.0,-0.11287389477644698,-3.4685314685314683,-14.531468531468532,29.02097902097902,-54.0,-0.338621684329341,-4.904059040590406,-49.095940959409596,14.391143911439114,-138.0,-0.8653665266194269,-3.1493775933609958,-134.850622406639,8.29875518672199,-35.0,-0.21947701762086913
2021-01-25,1,False,107.0,0.37543859649122807,145,11:10,15854.0,143,11:08,15852.0,1896.0,2.908549783549783,15833.0,77.0,29.0,0.18291913712627728,-3.4685314685314683,32.46853146853147,82.86713286713287,-3.0,-0.018922669357890755,-4.904059040590406,1.9040590405904059,45.018450184501845,46.0,0.29014759682099156,-3.1493775933609958,49.149377593360995,71.36929460580913,58.0,0.36583827425255455
2021-01-27,0,True,,,39,09:24,15766.0,15,09:00,15762.0,3700.0,5.00910083727703,15681.0,81.0,42.0,0.2663960421159457,-4.381118881118881,46.38111888111888,88.81118881118881,12.0,0.07611315489027021,-6.391143911439114,18.391143911439116,59.40959409594095,-116.0,-0.735760497272612,-17.863070539419088,-98.13692946058092,7.468879668049793,-106.0,-0.6723328681973868
2021-01-28,0,True,143.0,0.6529680365296804,132,10:57,15385.0,128,10:53,15369.0,10426.0,2.773281797318517,15315.0,160.0,-16.0,-0.10399740006499837,0.7272727272727273,-16.727272727272727,34.61538461538461,-6.0,-0.03899902502437439,-0.6125461254612546,-5.387453874538745,44.64944649446495,-60.0,-0.3899902502437439,-14.08713692946058,-45.912863070539416,21.57676348547718,-2.0,-0.012999675008124796
2021-02-01,0,True,,,19,09:04,15162.0,18,09:03,15143.0,4942.0,4.02929674554252,15115.0,103.0,-44.0,-0.29019918216594115,9.090909090909092,-53.09090909090909,6.643356643356643,16.0,0.10552697533306951,22.025830258302584,-6.025830258302584,45.38745387453875,8.0,0.052763487666534756,51.232365145228215,-43.232365145228215,13.692946058091287,198.0,1.3058963197467353
2021-02-02,0,True,46.0,0.12742382271468145,241,12:46,15785.0,240,12:45,15783.0,1172.0,2.5738647630378746,15775.0,32.0,-21.0,-0.13303769401330376,14.188811188811188,-35.18881118881119,9.79020979020979,-26.0,-0.16471333544504277,24.51660516605166,-50.51660516605166,7.7490774907749085,,,,,,-30.0,-0.19005384859043395
2021-02-02,1,False,42.0,0.11634349030470914,257,13:02,15771.0,256,13:01,15769.0,3350.0,4.571851851851852,15751.0,51.0,-8.0,-0.05072601610551011,14.188811188811188,-22.188811188811187,26.223776223776223,-22.0,-0.13949654429015282,24.51660516605166,-46.51660516605166,11.439114391143912,,,,,,-16.0,-0.10145203221102023
2021-02-04,0,True,,,18,09:03,15646.0,15,09:00,15641.0,3646.0,3.255781161872532,15610.0,116.0,-79.0,-0.5049213856576761,1.1713286713286712,-80.17132867132867,0.6993006993006993,11.0,0.07030550939537261,4.321033210332104,6.678966789667896,60.88560885608856,108.0,0.6902722740636584,7.5850622406639,100.4149377593361,90.04149377593362,55.0,0.3515275469768631
2021-02-17,0,True,49.0,0.19291338582677164,216,12:21,16387.0,210,12:15,16384.0,1610.0,2.896582937316135,16366.0,65.0,-14.0,-0.08543357539513029,5.538461538461538,-19.53846153846154,23.426573426573427,-31.0,-0.1891743455177885,11.77859778597786,-42.77859778597786,18.81918819188192,-63.0,-0.3844510892780863,21.904564315352697,-84.9045643153527,7.883817427385892,-61.0,-0.3722462927930677
2021-02-17,1,False,67.0,0.2637795275590551,227,12:32,16375.0,226,12:31,16373.0,926.0,3.043633762517883,16360.0,66.0,-12.0,-0.07328244274809159,5.538461538461538,-17.53846153846154,26.573426573426573,-46.0,-0.28091603053435116,11.77859778597786,-57.77859778597786,8.856088560885608,-49.0,-0.29923664122137406,21.904564315352697,-70.9045643153527,21.991701244813278,-49.0,-0.29923664122137406
2021-02-17,2,False,69.0,0.27165354330708663,247,12:52,16373.0,243,12:48,16365.0,984.0,3.201455206912233,16344.0,47.0,-51.0,-0.3114884260673059,5.538461538461538,-56.53846153846154,3.4965034965034967,-46.0,-0.28095034508031513,11.77859778597786,-57.77859778597786,8.856088560885608,,,,,,-47.0,-0.2870579612777133
2021-02-18,0,True,,,41,09:26,16357.0,15,09:00,16349.0,3342.0,3.386155129274395,16290.0,92.0,-40.0,-0.24454362046830103,1.7762237762237763,-41.77622377622377,15.734265734265735,-17.0,-0.10393103869902794,6.516605166051661,-23.51660516605166,28.782287822878228,-12.0,-0.07336308614049031,14.473029045643154,-26.473029045643152,29.460580912863072,23.0,0.14061258176927308
2021-02-18,1,False,171.0,0.7184873949579832,222,12:27,16361.0,200,12:05,16358.0,3504.0,3.7401918047079334,16290.0,114.0,10.0,0.06112095837662734,1.7762237762237763,8.223776223776223,56.993006993006986,31.0,0.1894749709675448,6.516605166051661,24.48339483394834,69.00369003690037,41.0,0.25059592934417213,14.473029045643154,26.526970954356848,66.39004149377593,19.0,0.11612982091559196
2021-02-19,0,True,,,18,09:03,16322.0,15,09:00,16319.0,5122.0,5.42795232936078,16270.0,49.0,-38.0,-0.23281460605317975,0.2097902097902098,-38.20979020979021,11.538461538461538,-52.0,-0.3185884082832986,0.915129151291513,-52.91512915129151,8.118081180811808,-56.0,-0.34309520892047546,4.452282157676349,-60.45228215767635,26.970954356846473,-8.0,-0.049013601274353634
2021-02-19,1,False,83.0,0.41919191919191917,51,09:36,16255.0,50,09:35,16252.0,6806.0,2.8264110756123535,16225.0,92.0,-10.0,-0.06151953245155337,0.2097902097902098,-10.20979020979021,28.671328671328673,-9.0,-0.055367579206398024,0.915129151291513,-9.915129151291513,38.00738007380074,-41.0,-0.2522300830513688,4.452282157676349,-45.45228215767635,32.780082987551864,59.0,0.36296524146416487
2021-02-19,2,False,118.0,0.5959595959595959,104,10:29,16211.0,91,10:16,16209.0,5706.0,2.980291744258224,16162.0,106.0,-56.0,-0.345444451298501,0.2097902097902098,-56.20979020979021,5.594405594405594,-50.0,-0.308432545802233,0.915129151291513,-50.91512915129151,11.07011070110701,38.0,0.23440873480969712,4.452282157676349,33.54771784232365,58.50622406639005,103.0,0.6353710443526001
2021-02-22,0,True,,,17,09:02,16461.0,15,09:00,16458.0,5574.0,3.3187660668380463,16416.0,93.0,63.0,0.38272279934390374,-5.2272727272727275,68.22727272727273,96.5034965034965,35.0,0.21262377741327987,-9.955719557195572,44.95571955719557,88.19188191881919,-35.0,-0.21262377741327987,-27.680497925311204,-7.3195020746887955,50.20746887966805,-76.0,-0.4616973452402649
2021-02-22,1,False,104.0,0.45614035087719296,138,11:03,16386.0,120,10:45,16385.0,3886.0,2.738434727503168,16336.0,129.0,-3.0,-0.01830831197363603,-5.2272727272727275,2.2272727272727275,49.3006993006993,-27.0,-0.1647748077627243,-9.955719557195572,-17.04428044280443,33.94833948339483,19.0,0.11595264249969486,-27.680497925311204,46.6804979253112,76.76348547717843,-1.0,-0.006102770657878677
2021-02-24,0,True,109.0,0.3609271523178808,223,12:28,16210.0,202,12:07,16201.0,7812.0,7.4519730010384215,16133.0,127.0,-18.0,-0.11104256631708821,-6.594405594405594,-11.405594405594407,35.31468531468531,-19.0,-0.11721159777914868,-17.30627306273063,-1.6937269372693713,50.92250922509225,-40.0,-0.24676125848241826,-46.095435684647306,6.095435684647306,56.43153526970954,-28.0,-0.1727328809376928
2021-02-25,0,True,,,31,09:16,16416.0,15,09:00,16400.0,4406.0,3.707429529498061,16351.0,52.0,-77.0,-0.4690545808966861,0.15734265734265734,-77.15734265734265,0.0,-53.0,-0.3228557504873294,-0.34686346863468637,-52.65313653136531,12.915129151291513,-100.0,-0.6091617933723197,-0.5767634854771784,-99.42323651452283,1.2448132780082988,-28.0,-0.1705653021442495
2021-02-25,1,False,120.0,0.6703910614525139,89,10:14,16305.0,68,09:53,16304.0,4170.0,2.9654761904761906,16264.0,113.0,25.0,0.1533272002453235,0.15734265734265734,24.842657342657343,76.92307692307693,36.0,0.22079116835326587,-0.34686346863468637,36.34686346863469,80.81180811808119,-22.0,-0.1349279362158847,-0.5767634854771784,-21.42323651452282,34.85477178423236,83.0,0.5090463048144741
2021-02-26,0,True,77.0,0.2894736842105263,221,12:26,15946.0,220,12:25,15939.0,2910.0,2.6555467302091604,15912.0,93.0,-8.0,-0.05016932145992726,-6.13986013986014,-1.86013986013986,44.75524475524475,-21.0,-0.13169446883230904,-15.247232472324724,-5.752767527675276,40.959409594095945,-52.0,-0.32610058948952714,-29.593360995850624,-22.406639004149376,24.066390041493776,-11.0,-0.06898281700739997
2021-02-26,1,False,56.0,0.21052631578947367,298,13:43,15932.0,281,13:26,15920.0,2418.0,3.8473013289937614,15878.0,81.0,,,,,,,,,,,,,,,,3.0,0.01883002761737384
2021-03-04,0,True,,,20,09:05,16023.0,19,09:04,16013.0,4440.0,4.245418461278608,15980.0,83.0,26.0,0.16226674155900891,-6.405594405594406,32.40559440559441,80.41958041958041,3.0,0.01872308556450103,-12.162361623616237,15.162361623616237,72.69372693726937,-57.0,-0.35573862572551956,-20.83817427385892,-36.161825726141075,40.24896265560166,-98.0,-0.6116207951070336
2021-03-04,1,False,127.0,0.4096774193548387,161,11:26,15833.0,156,11:21,15820.0,3598.0,2.659090909090909,15789.0,74.0,-14.0,-0.08842291416661403,-6.405594405594406,-7.594405594405594,42.65734265734265,-19.0,-0.12000252636897618,-12.162361623616237,-6.837638376383763,52.398523985239855,-10.0,-0.06315922440472431,-20.83817427385892,10.838174273858922,61.41078838174274,92.0,0.5810648645234636
2021-03-04,2,False,66.0,0.2129032258064516,220,12:25,15813.0,195,12:00,15812.0,1916.0,2.6133436373003605,15756.0,94.0,117.0,0.7398975526465565,-6.405594405594406,123.4055944055944,99.3006993006993,145.0,0.9169670524252197,-12.162361623616237,157.16236162361625,96.30996309963099,108.0,0.6829823562891292,-20.83817427385892,128.83817427385893,83.40248962655602,112.0,0.7082779991146525
2021-03-05,0,True,,,17,09:02,15633.0,15,09:00,15627.0,6836.0,3.2900126023944547,15570.0,64.0,35.0,0.22388537069020661,11.34965034965035,23.65034965034965,74.82517482517483,76.0,0.4861510906415915,21.730627306273064,54.269372693726936,86.71586715867159,99.0,0.6332757628094415,40.178423236514526,58.821576763485474,81.32780082987551,222.0,1.4200729226635962
2021-03-09,0,True,158.0,0.6583333333333333,63,09:48,15691.0,54,09:39,15684.0,6250.0,2.962377943710511,15617.0,208.0,-9.0,-0.0573577209865528,4.325174825174825,-13.325174825174825,36.71328671328671,62.0,0.39513096679625265,5.7749077490774905,56.22509225092251,85.60885608856088,6.0,0.038238480657701863,15.178423236514522,-9.178423236514522,44.81327800829876,131.0,0.8348734943598242
2021-03-10,0,True,,,28,09:13,15943.0,15,09:00,15936.0,5096.0,3.5400607334734877,15903.0,83.0,-48.0,-0.30107257103430973,-3.402097902097902,-44.5979020979021,7.3426573426573425,-53.0,-0.332434297183717,-7.892988929889299,-45.1070110701107,7.011070110701106,-90.0,-0.5645110706893308,-16.058091286307054,-73.94190871369295,4.979253112033195,-60.0,-0.3763407137928872
2021-03-11,0,True,37.0,0.13602941176470587,178,11:43,16180.0,176,11:41,16179.0,972.0,2.9567642956764293,16168.0,26.0,23.0,0.14215080346106304,10.807692307692308,12.192307692307692,75.87412587412588,11.0,0.06798516687268233,21.210332103321033,-10.210332103321033,58.671586715867164,21.0,0.12978986402966625,34.39004149377593,-13.390041493775932,57.676348547717836,-6.0,-0.037082818294190356
2021-03-11,1,False,46.0,0.16911764705882354,207,12:12,16198.0,206,12:11,16196.0,1044.0,2.932977461447212,16185.0,29.0,0.0,0.0,10.807692307692308,-10.807692307692308,38.111888111888106,2.0,0.012347203358439314,21.210332103321033,-19.210332103321033,43.542435424354245,-14.0,-0.08643042350907519,34.39004149377593,-48.39004149377593,16.182572614107883,-24.0,-0.14816644030127174
2021-03-12,0,True,,,21,09:06,16260.0,15,09:00,16259.0,5340.0,4.28609877540035,16225.0,63.0,-55.0,-0.33825338253382536,-1.7132867132867133,-53.28671328671329,0.0,-8.0,-0.04920049200492004,-3.357933579335793,-4.642066420664207,39.48339483394834,-78.0,-0.4797047970479705,-4.481327800829876,-73.51867219917013,0.0,-38.0,-0.23370233702337023
2021-03-12,1,False,89.0,0.6691729323308271,71,09:56,16197.0,70,09:55,16193.0,3156.0,2.5562736795186094,16180.0,80.0,11.0,0.06791381119960486,-1.7132867132867133,12.713286713286713,69.23076923076923,-12.0,-0.07408779403593257,-3.357933579335793,-8.642066420664207,35.79335793357934,-31.0,-0.19139346792615916,-4.481327800829876,-26.518672199170126,20.33195020746888,25.0,0.15434957090819287
2021-03-15,0,True,83.0,0.7757009345794392,65,09:50,16183.0,56,09:41,16177.0,7960.0,3.013613088547521,16142.0,107.0,46.0,0.2842489031699932,0.8601398601398601,45.13986013986014,96.5034965034965,24.0,0.14830377556695298,1.3726937269372694,22.62730627306273,81.91881918819189,5.0,0.030896619909781868,3.8423236514522823,1.1576763485477177,42.32365145228216,17.0,0.10504850769325837
2021-03-16,0,True,,,18,09:03,16257.0,15,09:00,16246.0,2524.0,3.1133864239666287,16228.0,29.0,19.0,0.11687273174632465,3.555944055944056,15.444055944055943,79.72027972027972,-2.0,-0.012302392815402595,6.029520295202952,-8.029520295202952,34.31734317343174,-26.0,-0.15993110660023374,9.755186721991702,-35.755186721991706,22.821576763485478,48.0,0.2952574275696623
2021-03-17,0,True,,,29,09:14,16315.0,17,09:02,16311.0,1226.0,3.387215282880235,16278.0,39.0,-30.0,-0.18387986515476554,-6.853146853146853,-23.146853146853147,8.041958041958042,-12.0,-0.07355194606190622,-14.07380073800738,2.07380073800738,57.19557195571956,17.0,0.10419859025436716,-28.30290456431535,45.302904564315355,85.89211618257261,-139.0,-0.8519767085504137
2021-03-17,1,False,41.0,0.2342857142857143,57,09:42,16288.0,46,09:31,16284.0,2702.0,2.9096989966555187,16255.0,64.0,29.0,0.1780451866404715,-6.853146853146853,35.85314685314685,96.5034965034965,35.0,0.21488212180746563,-14.07380073800738,49.07380073800738,95.5719557195572,16.0,0.09823182711198428,-28.30290456431535,44.302904564315355,85.47717842323651,-112.0,-0.68762278978389
2021-03-17,2,False,60.0,0.34285714285714286,188,11:53,16265.0,173,11:38,16264.0,1614.0,4.3667763157894735,16248.0,62.0,-4.0,-0.02459268367660621,-6.853146853146853,2.8531468531468533,54.54545454545454,-44.0,-0.2705195204426683,-14.07380073800738,-29.926199261992622,10.70110701107011,-81.0,-0.49800184445127577,-28.30290456431535,-52.697095435684645,3.7344398340248963,-89.0,-0.5471872118044883
2021-03-17,3,False,66.0,0.37714285714285717,220,12:25,16233.0,214,12:19,16230.0,3482.0,4.445546190712279,16188.0,86.0,-29.0,-0.1786484322060001,-6.853146853146853,-22.146853146853147,8.741258741258742,-49.0,-0.301854247520483,-14.07380073800738,-34.92619926199262,5.904059040590406,-56.0,-0.344976282880552,-28.30290456431535,-27.69709543568465,21.16182572614108,-57.0,-0.35113657364627615
2021-03-18,0,True,,,22,09:07,16288.0,15,09:00,16276.0,4344.0,2.8419744719304187,16250.0,26.0,-20.0,-0.12278978388998035,-0.9300699300699301,-19.06993006993007,17.482517482517483,62.0,0.3806483300589391,-2.8634686346863467,64.86346863468634,90.03690036900369,96.0,0.5893909626719057,-10.410788381742739,106.41078838174273,90.45643153526972,-49.0,-0.3008349705304519
2021-03-19,0,True,54.0,0.34394904458598724,47,09:32,16081.0,26,09:11,16077.0,6044.0,2.6657584014532243,15989.0,121.0,-16.0,-0.09949629998134443,-3.6433566433566433,-12.356643356643357,29.72027972027972,-48.0,-0.2984888999440333,-6.819188191881919,-41.18081180811808,14.760147601476014,-76.0,-0.4726074249113861,-6.348547717842323,-69.65145228215768,6.639004149377594,-69.0,-0.4290777936695479
2021-03-19,1,False,106.0,0.6751592356687898,106,10:31,16010.0,82,10:07,16008.0,6676.0,3.349056603773585,15957.0,119.0,-26.0,-0.16239850093691444,-3.6433566433566433,-22.356643356643357,17.482517482517483,-34.0,-0.21236727045596504,-6.819188191881919,-27.18081180811808,23.985239852398525,-11.0,-0.06870705808869457,-6.348547717842323,-4.651452282157677,47.71784232365145,2.0,0.012492192379762648
2021-03-22,0,True,,,20,09:05,16013.0,15,09:00,15997.0,2462.0,2.8734765674079656,15978.0,44.0,-86.0,-0.5370636357959158,7.6223776223776225,-93.62237762237763,0.0,-15.0,-0.09367388996440391,17.372693726937268,-32.37269372693727,21.40221402214022,63.0,0.39343033785049647,41.406639004149376,21.593360995850624,75.51867219917013,127.0,0.79310560169862
2021-03-22,1,False,80.0,0.3041825095057034,41,09:26,15949.0,30,09:15,15948.0,7046.0,2.884930657096017,15911.0,113.0,104.0,0.6520785002194495,7.6223776223776225,96.37762237762237,96.85314685314685,168.0,1.053357577277572,17.372693726937268,150.62730627306274,95.5719557195572,135.0,0.8464480531694777,41.406639004149376,93.59336099585062,90.45643153526972,191.0,1.197567245595335
2021-03-23,0,True,,,18,09:03,16218.0,15,09:00,16213.0,3654.0,4.475615019421666,16190.0,45.0,17.0,0.10482180293501049,-4.800699300699301,21.8006993006993,89.5104895104895,18.0,0.11098779134295228,-11.55719557195572,29.55719557195572,90.7749077490775,-19.0,-0.11715377975089407,-27.65560165975104,8.655601659751039,57.26141078838174,-98.0,-0.6042668639782957
2021-03-23,1,False,38.0,0.21839080459770116,232,12:37,16143.0,209,12:14,16142.0,2102.0,3.275517011340894,16113.0,56.0,-23.0,-0.14247661525119246,-4.800699300699301,-18.1993006993007,16.083916083916083,-25.0,-0.1548658861426005,-11.55719557195572,-13.44280442804428,26.56826568265683,-20.0,-0.1238927089140804,-27.65560165975104,7.655601659751039,56.016597510373444,-23.0,-0.14247661525119246
2021-03-24,0,True,,,20,09:05,16006.0,15,09:00,15999.0,5172.0,3.2944322878677363,15976.0,59.0,4.0,0.024990628514307136,-1.7727272727272727,5.7727272727272725,60.48951048951049,46.0,0.28739222791453206,-4.837638376383764,50.837638376383765,96.30996309963099,-34.0,-0.21242034237161064,-14.680497925311203,-19.3195020746888,29.045643153526974,-23.0,-0.14369611395726603
2021-03-24,1,False,61.0,0.4959349593495935,248,12:53,15954.0,246,12:51,15952.0,2706.0,2.6403664302600474,15939.0,60.0,26.0,0.1629685345367933,-1.7727272727272727,27.772727272727273,87.06293706293707,1.0,0.006268020559107433,-4.837638376383764,5.837638376383764,56.457564575645755,,,,,,29.0,0.1817725962141156
2021-03-25,0,True,91.0,0.41363636363636364,58,09:43,15915.0,51,09:36,15909.0,7066.0,2.6440226440226438,15870.0,106.0,26.0,0.1633678919258561,6.653846153846154,19.346153846153847,78.67132867132867,93.0,0.5843543826578699,10.306273062730627,82.69372693726937,93.35793357933579,123.0,0.7728557964184731,21.526970954356848,101.47302904564316,91.70124481327801,117.0,0.7351555136663526
2021-03-25,1,False,58.0,0.2636363636363636,226,12:31,15999.0,211,12:16,15997.0,2802.0,4.170112226816302,15971.0,62.0,-3.0,-0.018751171948246766,6.653846153846154,-9.653846153846153,38.81118881118881,6.0,0.03750234389649353,10.306273062730627,-4.306273062730627,52.02952029520295,33.0,0.2062628914307144,21.526970954356848,11.473029045643152,68.04979253112033,33.0,0.2062628914307144
2021-03-26,0,True,,,26,09:11,16121.0,15,09:00,16118.0,3978.0,5.231459978324818,16088.0,35.0,-13.0,-0.08064015879908194,9.29020979020979,-22.29020979020979,4.895104895104895,46.0,0.28534210036598223,19.81180811808118,26.18819188191882,84.50184501845018,89.0,0.5520749333167918,40.344398340248965,48.655601659751035,89.62655601659752,167.0,1.0359158861112834
