trade_date,breadth_adv_dec,breadth_adv_dec_cum,new_highs_52w,new_lows_52w,new_high_low_diff,value_concentration_top20,value_per_stock
2012-07-19,4.820754716981132,-24767.0,13.0,34.0,-21.0,0.4051201082932421,47833713.58469171
2012-07-20,1.017636684303351,-24757.0,8.0,40.0,-32.0,0.38607146623570354,38129182.96868327
2012-07-23,0.1375,-25723.0,5.0,106.0,-101.0,0.4302761630364738,42679393.13027917
2012-07-24,0.4781021897810219,-26152.0,3.0,125.0,-122.0,0.4215297074359342,43520896.16156583
2012-07-25,0.9880546075085325,-26159.0,3.0,109.0,-106.0,0.4637401193117659,53338215.604151756
2012-07-26,1.5619469026548674,-25905.0,5.0,73.0,-68.0,0.45114728890526073,47427931.472063035
2012-07-27,5.300492610837439,-25032.0,14.0,22.0,-8.0,0.4339598800309406,59072986.33403657
2012-07-30,1.6318082788671024,-24742.0,16.0,31.0,-15.0,0.37538534378131205,51628290.57741477
2012-07-31,1.9554455445544554,-24356.0,22.0,22.0,0.0,0.3955810513598375,64040480.967880085
2012-08-01,1.6590909090909092,-24066.0,18.0,21.0,-3.0,0.48257067390409525,71925457.18383405
2012-08-03,0.5054413542926239,-24475.0,20.0,52.0,-32.0,0.4887261612013587,62443436.12926137
2012-08-06,1.5084033613445378,-24233.0,19.0,49.0,-30.0,0.43104015147876823,63993714.294826366
2012-08-07,0.5477707006369427,-24588.0,21.0,80.0,-59.0,0.38076195435912186,55203019.020581976
2012-08-08,1.8060747663551402,-24243.0,20.0,46.0,-26.0,0.4372971688860616,73051328.36197183
2012-08-09,5.5863874345549736,-23367.0,23.0,15.0,8.0,0.3959917748719313,84682023.75334743
2012-08-10,1.4831683168316832,-23123.0,26.0,13.0,13.0,0.41797341768200574,76220344.24558927
2012-08-13,1.0032467532467533,-23121.0,22.0,11.0,11.0,0.4012944486066606,59271186.99929528
2012-08-14,1.4225352112676057,-22911.0,24.0,9.0,15.0,0.37590620308295397,64199296.22057787
2012-08-15,0.9967213114754099,-22913.0,20.0,7.0,13.0,0.39376831479090313,58993715.953455575
2012-08-16,2.8190476190476192,-22340.0,29.0,3.0,26.0,0.34928571813189196,63481326.958450705
2012-08-17,1.261595547309833,-22199.0,35.0,6.0,29.0,0.35425524355868976,62511046.234463274
2012-08-20,0.4666666666666667,-22655.0,30.0,10.0,20.0,0.3887107173861685,47997252.33097596
2012-08-21,1.8608490566037736,-22290.0,19.0,10.0,9.0,0.37913937625756966,62559559.825441696
2012-08-22,1.0986159169550174,-22233.0,28.0,5.0,23.0,0.36086784368621677,51099366.94200849
2012-08-23,1.094306049822064,-22180.0,30.0,8.0,22.0,0.3853364382819166,55977340.12526539
2012-08-24,0.9967051070840197,-22182.0,39.0,13.0,26.0,0.434699905854721,63891114.63385269
2012-08-27,0.7503566333808844,-22357.0,37.0,16.0,21.0,0.4074929750737235,53799406.25211865
2012-08-28,0.15892857142857142,-23299.0,10.0,30.0,-20.0,0.4138415856079551,58721133.32651622
2012-08-29,2.040201005025126,-22885.0,24.0,20.0,4.0,0.41575792571982445,50844953.604982205
2012-08-30,0.7323741007194244,-23071.0,23.0,19.0,4.0,0.404954268356109,58611575.788502485
2012-08-31,0.8353474320241692,-23180.0,26.0,26.0,0.0,0.3921393095619517,49911642.62818697
2012-09-03,1.9345794392523366,-22780.0,43.0,33.0,10.0,0.3967027504364642,61481948.20606916
2012-09-04,1.1371527777777777,-22701.0,36.0,17.0,19.0,0.36190695038124854,57862611.23429781
2012-09-05,0.46904761904761905,-23147.0,28.0,32.0,-4.0,0.4061348129405135,61721802.7174221
2012-09-06,0.6036036036036037,-23455.0,27.0,39.0,-12.0,0.40207837005640096,60449549.369901545
2012-09-07,2.56,-22909.0,36.0,24.0,12.0,0.41271661158655565,68891288.13873239
2012-09-10,1.8510158013544018,-22532.0,61.0,18.0,43.0,0.38546248082983336,65631913.93860268
2012-09-11,0.6025641025641025,-22842.0,37.0,25.0,12.0,0.3509960632229891,53142643.26090014
2012-09-12,2.3594594594594596,-22339.0,53.0,18.0,35.0,0.4205686841731682,80955973.25894737
2012-09-13,0.8554033485540334,-22434.0,34.0,23.0,11.0,0.38580186980130743,64932301.65937941
2012-09-14,2.90282131661442,-21827.0,45.0,9.0,36.0,0.39282956028945476,103582716.79634832
2012-09-17,1.11892797319933,-21756.0,48.0,9.0,39.0,0.42076387327466247,89170537.84011221
2012-09-18,0.7798833819241983,-21907.0,31.0,11.0,20.0,0.4189744943331998,73935289.54239663
2012-09-19,1.3937621832358675,-21705.0,38.0,6.0,32.0,0.3832730350202095,79131711.51612903
2012-09-20,0.5349127182044888,-22078.0,32.0,7.0,25.0,0.35789978112699805,64571974.78616796
2012-09-21,1.7073170731707317,-21759.0,44.0,6.0,38.0,0.40093717493379544,65251598.52350877
2012-09-24,0.8940092165898618,-21828.0,64.0,7.0,57.0,0.35851715483767543,58509408.59379408
2012-09-25,0.5551330798479087,-22179.0,35.0,9.0,26.0,0.38081048833463343,62363886.69711877
2012-09-26,0.25,-22947.0,25.0,14.0,11.0,0.43774004751833284,67107180.63154173
2012-09-27,1.4662576687116564,-22719.0,32.0,10.0,22.0,0.43620070498156893,60669794.57223397
2012-09-28,0.8020679468242246,-22853.0,29.0,14.0,15.0,0.47196183925896484,69012859.6292373
2012-10-01,0.8,-22990.0,32.0,18.0,14.0,0.39050577491844246,45337683.06558533
2012-10-02,1.365949119373777,-22803.0,32.0,16.0,16.0,0.38661302222777383,52825654.75141243
2012-10-03,0.5146341463414634,-23201.0,25.0,17.0,8.0,0.3602678701187688,47960958.303030305
2012-10-04,0.5792838874680307,-23530.0,32.0,17.0,15.0,0.37559816976787624,54678673.12921348
2012-10-05,0.8973143759873617,-23595.0,35.0,22.0,13.0,0.38762947427206723,58348871.60744382
2012-10-08,0.2631578947368421,-24351.0,26.0,28.0,-2.0,0.3520881930717183,53966540.93122807
2012-10-09,0.34076433121019106,-24972.0,21.0,49.0,-28.0,0.4052443130650271,64456307.39929824
2012-10-11,0.1806797853309481,-25888.0,17.0,91.0,-74.0,0.4390199814752057,64928854.92275281
2012-10-12,0.694560669456067,-26107.0,14.0,81.0,-67.0,0.41378087058847995,53506925.78606615
2012-10-15,0.40022547914317924,-26639.0,15.0,100.0,-85.0,0.3969696271577763,39486027.599298246
2012-10-16,2.5393586005830904,-26111.0,20.0,49.0,-29.0,0.4042878630416935,47152174.13028169
2012-10-17,1.1845878136200716,-26008.0,21.0,37.0,-16.0,0.4143448034172446,53978974.00211119
2012-10-18,0.6770691994572592,-26246.0,22.0,53.0,-31.0,0.3833980991926603,43539896.85381356
2012-10-19,0.4639423076923077,-26692.0,21.0,76.0,-55.0,0.4297656872491329,50401305.525904894
2012-10-22,0.3743078626799557,-27257.0,21.0,111.0,-90.0,0.38178617572530943,39847745.06704305
2012-10-23,0.6982758620689655,-27467.0,11.0,80.0,-69.0,0.3783408437901202,37199434.52357495
2012-10-24,0.4063231850117096,-27974.0,15.0,110.0,-95.0,0.39961872454521513,46396322.482344635
2012-10-25,0.23008849557522124,-28757.0,7.0,151.0,-144.0,0.4163619765051496,50275888.47167139
2012-10-26,0.06571654790182106,-29937.0,3.0,292.0,-289.0,0.39417207568276375,70763839.96697119
2012-10-29,0.19287020109689215,-30820.0,5.0,342.0,-337.0,0.40987646377000736,55522340.43368421
2012-10-30,4.549356223175966,-29993.0,5.0,95.0,-90.0,0.42792116636477645,53141048.79901269
2012-10-31,0.6982408660351827,-30216.0,3.0,123.0,-120.0,0.4840291149009662,56395431.2832981
2012-11-01,1.6067653276955602,-29929.0,12.0,120.0,-108.0,0.39891261674252226,57963734.579353936
2012-11-02,1.5210420841683367,-29669.0,11.0,79.0,-68.0,0.4167504873787504,60370179.83017544
2012-11-05,0.33472803347280333,-30305.0,10.0,141.0,-131.0,0.42208635980801246,41797465.28300562
2012-11-06,2.761467889908257,-29729.0,14.0,83.0,-69.0,0.452976814709819,46148664.09122807
2012-11-07,3.374558303886926,-29057.0,19.0,37.0,-18.0,0.4381112791038003,57645367.542695835
2012-11-08,0.37980241492864986,-29622.0,12.0,56.0,-44.0,0.4705510434367517,54702504.31901409
2012-11-09,4.693333333333333,-28791.0,16.0,14.0,2.0,0.44777098810812704,66988212.385482736
2012-11-12,0.608355091383812,-29091.0,21.0,29.0,-8.0,0.422942524113401,48149858.164556965
2012-11-13,0.14659685863874344,-30069.0,7.0,78.0,-71.0,0.4680653878879617,57435481.89138052
2012-11-14,1.4594594594594594,-29848.0,6.0,48.0,-42.0,0.49978120745694443,47391723.605059735
2012-11-15,0.5861601085481682,-30153.0,9.0,73.0,-64.0,0.4380279311611498,45843573.131355934
2012-11-16,0.5279898218829516,-30524.0,9.0,75.0,-66.0,0.48430378964758813,52092093.17977528
2012-11-19,0.34577387486278816,-31120.0,8.0,115.0,-107.0,0.444775629205676,43501268.74097665
2012-11-20,0.7360703812316716,-31300.0,9.0,100.0,-91.0,0.4448944626904293,40587105.25263899
2012-11-21,0.21517771373679154,-32117.0,5.0,179.0,-174.0,0.42809962025343445,43543988.1
2012-11-22,1.408997955010225,-31917.0,6.0,119.0,-113.0,0.3807891754020344,36915781.591578946
2012-11-23,16.933333333333334,-30722.0,13.0,12.0,1.0,0.42196742907530144,64756337.13487072
2012-11-26,5.0424528301886795,-29865.0,21.0,12.0,9.0,0.438018187108221,67052921.66292922
2012-11-27,1.184782608695652,-29763.0,15.0,11.0,4.0,0.39550491875109184,57185854.28551435
2012-11-28,1.088183421516755,-29713.0,16.0,14.0,2.0,0.4554349235743911,55300217.087201126
2012-11-29,3.0357142857142856,-29086.0,21.0,9.0,12.0,0.435655868934289,78138975.35463484
2012-11-30,2.3732970027247955,-28582.0,20.0,10.0,10.0,0.43354516379171837,97241504.52094972
2012-12-03,2.026829268292683,-28161.0,19.0,2.0,17.0,0.41906691835274795,64838533.19354839
2012-12-04,2.1307692307692307,-27720.0,27.0,3.0,24.0,0.4579445445456802,71529846.21233356
2012-12-05,2.293963254593176,-27227.0,28.0,3.0,25.0,0.38984675867940316,80264821.21019553
2012-12-06,0.6324675324675325,-27510.0,17.0,4.0,13.0,0.43361101816225134,82999972.017507
2012-12-07,0.6713091922005571,-27746.0,20.0,4.0,16.0,0.4599473345752705,70674887.43562979
2012-12-10,0.4051054384017758,-28282.0,22.0,5.0,17.0,0.4471488219550155,58211941.161425576
2012-12-11,0.42134831460674155,-28797.0,16.0,9.0,7.0,0.44222689554844213,67155518.8902098
2012-12-12,3.4981949458483754,-28105.0,28.0,7.0,21.0,0.42864002163245957,70632770.929972
2012-12-13,3.222972972972973,-27447.0,39.0,3.0,36.0,0.4361156609363566,84018387.56634079
2012-12-14,0.5100502512562815,-27837.0,25.0,4.0,21.0,0.504936115834255,74657173.46829268
2012-12-17,0.5604395604395604,-28197.0,27.0,6.0,21.0,0.5254153678622381,71771553.51988834
2012-12-18,1.535641547861507,-27934.0,31.0,7.0,24.0,0.4375094549978476,59356046.392484345
2012-12-19,1.4703476482617588,-27704.0,36.0,3.0,33.0,0.4377107201608141,68487072.71091035
2012-12-20,0.45714285714285713,-28179.0,20.0,5.0,15.0,0.411782969820532,64333804.12849162
2012-12-21,0.34611288604898827,-28793.0,13.0,9.0,4.0,0.43586794746154145,62302215.076762035
2012-12-24,1.158450704225352,-28703.0,30.0,9.0,21.0,0.3522476689908627,43150182.62942401
2012-12-25,3.859259259259259,-27931.0,36.0,5.0,31.0,0.3310232566540159,46092500.58644537
2012-12-26,1.1975524475524475,-27818.0,40.0,5.0,35.0,0.29450961053830144,46790622.41897507
2012-12-27,0.8785046728971962,-27896.0,33.0,5.0,28.0,0.4259671940569077,57777625.98473282
2012-12-28,1.9190476190476191,-27510.0,35.0,2.0,33.0,0.35800612134795473,57576721.50520472
2013-01-02,2.3684210526315788,-26990.0,51.0,4.0,47.0,0.3800157308982219,62934185.25603865
2013-01-03,2.154228855721393,-26526.0,47.0,2.0,45.0,0.3739739354567089,83079148.11349481
2013-01-04,0.6934604904632152,-26751.0,33.0,1.0,32.0,0.40733041193013375,78180338.43905817
2013-01-07,1.0662251655629138,-26711.0,39.0,4.0,35.0,0.41443704454675867,70201116.29709141
2013-01-08,0.44558991981672397,-27195.0,27.0,5.0,22.0,0.44042226843008414,70240931.17037553
2013-01-09,1.465863453815261,-26963.0,44.0,2.0,42.0,0.40100393701067855,68011826.55254002
2013-01-10,1.566,-26680.0,47.0,6.0,41.0,0.34513812519610276,89671533.85645273
2013-01-11,1.3502824858757063,-26494.0,48.0,1.0,47.0,0.33800349451041517,62116830.183391005
2013-01-14,1.230357142857143,-26365.0,61.0,1.0,60.0,0.3725018148065968,59977412.271724135
2013-01-15,0.526829268292683,-26753.0,38.0,4.0,34.0,0.3878665761596495,73804663.03344947
2013-01-16,0.43261608154020387,-27254.0,25.0,3.0,22.0,0.4060134059069204,66635887.900763355
2013-01-17,0.08974358974358974,-28390.0,12.0,12.0,0.0,0.3642427251038365,80918033.27627
2013-01-18,6.594117647058823,-27439.0,28.0,3.0,25.0,0.3903728022977073,57038181.65344468
2013-01-21,1.1608391608391608,-27347.0,29.0,7.0,22.0,0.3611181781910508,43074213.57312806
2013-01-22,1.516260162601626,-27093.0,32.0,5.0,27.0,0.3542025263860549,49053228.61984626
2013-01-23,0.7827380952380952,-27239.0,27.0,6.0,21.0,0.39316861325852187,51692135.46824843
2013-01-24,0.4969843184559711,-27656.0,26.0,7.0,19.0,0.43029958049443295,58300537.730822876
2013-01-25,0.5531370038412292,-28005.0,29.0,6.0,23.0,0.3928686925569771,54688252.84294649
2013-01-28,1.1757246376811594,-27908.0,35.0,7.0,28.0,0.3890349792912753,46150968.87074357
2013-01-29,5.0285714285714285,-27062.0,40.0,3.0,37.0,0.373370098247051,60624878.71736111
2013-01-30,1.997530864197531,-26658.0,44.0,3.0,41.0,0.3700125951753685,65752723.812760055
2013-01-31,0.6608344549125168,-26910.0,50.0,3.0,47.0,0.38209161056719454,62728256.90795848
2013-02-01,0.8142644873699851,-27035.0,60.0,4.0,56.0,0.36483276744439014,60973188.58506224
2013-02-04,1.2025089605734767,-26922.0,61.0,5.0,56.0,0.36945601154168733,70414897.4109116
2013-02-05,0.40489432703003336,-27457.0,51.0,7.0,44.0,0.38327147529329275,61916626.28630705
2013-02-06,0.6756393001345895,-27698.0,37.0,7.0,30.0,0.40243805655690174,72378151.49243467
2013-02-18,1.841409691629956,-27316.0,64.0,7.0,57.0,0.42179864188240773,74565776.01796821
2013-02-19,1.839816933638444,-26949.0,64.0,2.0,62.0,0.37200064585228637,65604756.556016594
2013-02-20,1.836027713625866,-26587.0,79.0,0.0,79.0,0.3504406911348088,81030909.23379311
2013-02-21,0.40736728060671723,-27134.0,47.0,5.0,42.0,0.34217900212198626,68720403.24240331
2013-02-22,0.660377358490566,-27386.0,51.0,7.0,44.0,0.33438555428734335,64450458.025641024
2013-02-25,0.971830985915493,-27404.0,61.0,3.0,58.0,0.3323192227117861,61529057.38865837
2013-02-26,0.33645833333333336,-28041.0,38.0,7.0,31.0,0.324630879058657,59411936.96682792
2013-02-27,1.2244897959183674,-27920.0,43.0,4.0,39.0,0.3811604009786279,63885289.29611651
2013-03-01,2.408839779005525,-27410.0,70.0,3.0,67.0,0.31047001288425186,68227232.47361112
2013-03-04,0.27674190382728164,-28147.0,43.0,8.0,35.0,0.33523238337084676,69882854.25034674
2013-03-05,2.169620253164557,-27685.0,68.0,7.0,61.0,0.4200982218367636,75067012.91678225
2013-03-06,1.2174688057040999,-27563.0,60.0,4.0,56.0,0.4327159292274303,83085843.85290055
2013-03-07,1.494,-27316.0,61.0,6.0,55.0,0.35432651726990705,69992297.47684865
2013-03-08,1.3609022556390977,-27124.0,69.0,4.0,65.0,0.340552416553405,78728402.79696132
2013-03-11,1.1283783783783783,-27048.0,91.0,7.0,84.0,0.3587608752550198,78482976.76121463
2013-03-12,0.44506726457399104,-27543.0,35.0,7.0,28.0,0.35392664430572623,74625770.01585114
2013-03-13,0.7008196721311475,-27762.0,40.0,4.0,36.0,0.3566319135849606,67593695.15124309
2013-03-14,0.5218446601941747,-28156.0,38.0,8.0,30.0,0.36135983772840846,60882742.1962552
2013-03-15,0.7079407806191117,-28373.0,45.0,7.0,38.0,0.3688486030738879,73358840.74810214
2013-03-18,0.1733800350262697,-29317.0,22.0,12.0,10.0,0.3614813604177388,56526237.461007595
2013-03-19,2.635820895522388,-28769.0,28.0,9.0,19.0,0.39533668479145645,58282260.0443828
2013-03-20,0.6923076923076923,-28993.0,25.0,12.0,13.0,0.3679995238891666,59755379.07847222
2013-03-21,1.8894117647058823,-28615.0,49.0,13.0,36.0,0.362479892030039,57938367.47675226
2013-03-22,0.8141592920353983,-28741.0,40.0,16.0,24.0,0.3350970934051079,53270967.20055325
2013-03-25,1.81941309255079,-28378.0,56.0,13.0,43.0,0.31629534271018733,49843866.84163209
2013-03-26,1.0993150684931507,-28320.0,59.0,12.0,47.0,0.32999486079520307,57299842.077562325
2013-03-27,1.3157894736842106,-28152.0,51.0,7.0,44.0,0.32645633033390964,56398389.60426703
2013-03-28,0.6994609164420486,-28375.0,58.0,9.0,49.0,0.31529326451409173,53110508.3080634
2013-03-29,2.2890625,-27880.0,85.0,9.0,76.0,0.2921427730670977,48704529.50618982
2013-04-01,0.5452322738386308,-28252.0,70.0,11.0,59.0,0.27887434988353765,47060259.38334481
2013-04-02,0.9967585089141004,-28254.0,64.0,10.0,54.0,0.3145358523073231,48023010.90400553
2013-04-03,1.5921325051759834,-27968.0,96.0,9.0,87.0,0.3335957397396938,56801617.31793103
2013-04-08,0.08242612752721618,-29148.0,34.0,53.0,-19.0,0.35620016251919145,72246175.40776698
2013-04-09,0.7230769230769231,-29346.0,28.0,46.0,-18.0,0.3523940524663567,56510692.85497238
2013-04-10,1.330827067669173,-29170.0,41.0,29.0,12.0,0.352633832280596,54456813.36237898
2013-04-11,2.9415384615384617,-28539.0,66.0,14.0,52.0,0.3635921062179183,61202705.44920525
2013-04-12,0.5555555555555556,-28895.0,47.0,16.0,31.0,0.4088241805436479,57188783.039419085
2013-04-15,0.35460251046025104,-29512.0,52.0,38.0,14.0,0.38947637024065296,53625960.77146815
2013-04-16,0.9556259904912837,-29540.0,53.0,38.0,15.0,0.3867812932013357,53051299.250692524
2013-04-17,1.7461706783369804,-29199.0,75.0,18.0,57.0,0.37757212909243953,58284919.78733654
2013-04-18,0.9400630914826499,-29237.0,56.0,21.0,35.0,0.404200991750029,58551838.00827016
2013-04-19,2.8283132530120483,-28630.0,76.0,9.0,67.0,0.42545787809608443,70390064.05643496
2013-04-22,1.098360655737705,-28570.0,95.0,17.0,78.0,0.3754274627889969,60941576.343878955
2013-04-23,0.9537750385208013,-28600.0,85.0,19.0,66.0,0.417199285261317,59180011.633676976
2013-04-24,2.318537859007833,-28095.0,94.0,9.0,85.0,0.3621614754004851,66273524.16046832
2013-04-25,0.5070422535211268,-28515.0,81.0,20.0,61.0,0.34044388547055804,61117861.95939436
2013-04-26,0.6990679094540613,-28741.0,70.0,20.0,50.0,0.3443997218877966,73397035.33105335
2013-04-29,0.7864357864357865,-28889.0,56.0,20.0,36.0,0.4230944417310886,60998596.928571425
2013-04-30,1.7937219730941705,-28535.0,67.0,9.0,58.0,0.41108685496209874,78434208.23868313
2013-05-02,1.0478547854785478,-28506.0,74.0,9.0,65.0,0.39999173937001764,69564824.54589371
2013-05-03,0.7971014492753623,-28646.0,68.0,10.0,58.0,0.39067731621768825,69223823.3235294
2013-05-06,1.2149200710479573,-28525.0,83.0,10.0,73.0,0.3804306085510713,61023753.64482759
2013-05-07,0.8230088495575221,-28645.0,70.0,10.0,60.0,0.3787022623710786,61963948.933424845
2013-05-08,1.5264227642276422,-28386.0,77.0,9.0,68.0,0.3761926361030017,75110721.26098901
2013-05-09,1.5364372469635628,-28121.0,79.0,6.0,73.0,0.36453272518533497,71792419.5253078
2013-05-10,0.8724340175953079,-28208.0,59.0,6.0,53.0,0.3667948978397683,66436968.39270977
2013-05-13,0.5082159624413145,-28627.0,63.0,7.0,56.0,0.34361272803847814,56086577.05168849
2013-05-14,0.9390625,-28666.0,58.0,14.0,44.0,0.3287765302376846,59971681.42729152
2013-05-15,2.1825,-28193.0,92.0,14.0,78.0,0.34436269760187604,73400858.8562586
2013-05-16,1.4132841328413284,-27969.0,130.0,13.0,117.0,0.3568134992538876,97679998.22972052
2013-05-17,1.4011406844106464,-27758.0,108.0,12.0,96.0,0.3280856184753027,75566133.64890711
2013-05-20,1.3622920517560073,-27562.0,129.0,12.0,117.0,0.29661604478438897,59417317.13589568
2013-05-21,1.810989010989011,-27193.0,132.0,7.0,125.0,0.28620236613965216,70556706.92307693
2013-05-22,1.6528066528066527,-26879.0,146.0,2.0,144.0,0.2922609257826784,73439183.04667124
2013-05-23,0.22781335773101555,-27723.0,62.0,4.0,58.0,0.34674384697990285,83044409.1
2013-05-24,0.4098360655737705,-28263.0,40.0,6.0,34.0,0.3148765244945576,66561877.20452986
2013-05-27,2.403225806451613,-27741.0,65.0,9.0,56.0,0.2898807001965382,47771410.61153054
2013-05-28,1.1232638888888888,-27670.0,75.0,8.0,67.0,0.2945801938115044,53950901.48043926
2013-05-29,2.565826330532213,-27111.0,88.0,4.0,84.0,0.29084219230944863,67575429.86959507
2013-05-30,0.5669975186104218,-27460.0,85.0,4.0,81.0,0.31363460170092305,67793261.19162089
2013-05-31,1.2539964476021315,-27317.0,113.0,11.0,102.0,0.3354391599850211,92200522.18536252
2013-06-03,0.6658031088082902,-27575.0,105.0,7.0,98.0,0.31058123348657823,63123457.93943565
2013-06-04,0.6348387096774194,-27858.0,67.0,12.0,55.0,0.29620419496438316,62681774.949453555
2013-06-05,0.7356948228882834,-28052.0,74.0,13.0,61.0,0.3156208965180612,64605664.84278879
2013-06-06,0.3967914438502674,-28616.0,66.0,22.0,44.0,0.2975150830398702,65158766.78067169
2013-06-07,0.33746130030959753,-29258.0,30.0,26.0,4.0,0.31069979990324215,73899235.04979536
2013-06-10,2.263959390862944,-28760.0,52.0,18.0,34.0,0.31937506485237604,54755827.64814815
2013-06-11,0.6406649616368286,-29041.0,57.0,23.0,34.0,0.35041301139345243,56785036.89253936
2013-06-13,0.12582781456953643,-30097.0,26.0,48.0,-22.0,0.38905675653281757,71803945.79876797
2013-06-14,0.31180625630676084,-30779.0,19.0,56.0,-37.0,0.35306310682740116,62781546.16483516
2013-06-17,3.4586206896551723,-30066.0,29.0,30.0,-1.0,0.33859888991494586,47872903.221993126
