Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,trade_date,weekday,year,night_norm
1,71698,71733,17807.0,17801.0,,,-6.0,0.0,-0.00033694614477453033,2021-12-22 09:45:00,2021-12-22 10:20:00,0 days 00:35:00,,2021-12-22,2,2021,0.6451612903225806
1,73809,73837,18278.0,18266.0,,,-12.0,0.0,-0.0006565269723164402,2022-01-03 09:49:00,2022-01-03 10:17:00,0 days 00:28:00,,2022-01-03,0,2022,0.5984104721832632
1,74399,74464,18506.0,18503.0,,,-3.0,0.0,-0.00016210958608020576,2022-01-05 09:37:00,2022-01-05 10:42:00,0 days 01:05:00,,2022-01-05,2,2022,0.9990300678952474
-1,74692,74820,18400.0,18319.0,,,81.0,0.0,0.004402173913043428,2022-01-06 09:29:00,2022-01-06 11:37:00,0 days 02:08:00,,2022-01-06,3,2022,2.3641304347826084
-1,75303,75318,18163.0,18220.0,,,-57.0,0.0,-0.003138248086769879,2022-01-10 09:38:00,2022-01-10 09:53:00,0 days 00:15:00,,2022-01-10,0,2022,1.206896551724138
1,75906,75916,18338.0,18297.0,,,-41.0,0.0,-0.002235794525029977,2022-01-12 09:39:00,2022-01-12 09:49:00,0 days 00:10:00,,2022-01-12,2,2022,1.4646464646464648
1,76188,76239,18386.0,18397.0,,,11.0,0.0,0.0005982813009899335,2022-01-13 09:20:00,2022-01-13 10:11:00,0 days 00:51:00,,2022-01-13,3,2022,0.7665805340223946
-1,78339,78376,17812.0,17847.0,,,-35.0,0.0,-0.0019649674376824855,2022-01-24 10:04:00,2022-01-24 10:41:00,0 days 00:37:00,,2022-01-24,0,2022,1.9334880123743232
1,79224,79282,17741.0,17721.0,,,-20.0,0.0,-0.0011273321684234228,2022-02-07 09:46:00,2022-02-07 10:44:00,0 days 00:58:00,,2022-02-07,0,2022,1.741973840665874
1,79513,79544,17997.0,18007.0,,,10.0,0.0,0.0005556481635828892,2022-02-08 09:34:00,2022-02-08 10:05:00,0 days 00:31:00,,2022-02-08,1,2022,0.6144756277695717
1,79804,79847,18074.0,18075.0,,,1.0,0.0,5.532809560704344e-05,2022-02-09 09:24:00,2022-02-09 10:07:00,0 days 00:43:00,,2022-02-09,2,2022,0.5949256342957131
1,80115,80154,18156.0,18154.0,,,-2.0,0.0,-0.00011015642211942289,2022-02-10 09:34:00,2022-02-10 10:13:00,0 days 00:39:00,,2022-02-10,3,2022,0.5435096848800232
1,80405,80483,18235.0,18256.0,,,21.0,0.0,0.001151631477926962,2022-02-11 09:23:00,2022-02-11 10:41:00,0 days 01:18:00,,2022-02-11,4,2022,1.1164364251480123
-1,81915,81920,18117.0,18165.0,,,-48.0,0.0,-0.002649445272396189,2022-02-18 09:28:00,2022-02-18 09:33:00,0 days 00:05:00,,2022-02-18,4,2022,1.0515410515410515
-1,82221,82282,18147.0,18190.0,,,-43.0,0.0,-0.0023695376646277744,2022-02-21 09:33:00,2022-02-21 10:34:00,0 days 01:01:00,,2022-02-21,0,2022,0.7139079851930196
-1,82817,82932,17998.0,17981.0,,,17.0,0.0,0.0009445493943771588,2022-02-23 09:27:00,2022-02-23 11:22:00,0 days 01:55:00,,2022-02-23,2,2022,0.9264853977844915
-1,83145,83189,17813.0,17829.0,,,-16.0,0.0,-0.0008982204008307626,2022-02-24 09:54:00,2022-02-24 10:38:00,0 days 00:44:00,,2022-02-24,3,2022,1.1135968182948048
1,84336,84433,17888.0,17897.0,,,9.0,0.0,0.0005031305903397953,2022-03-03 09:41:00,2022-03-03 11:18:00,0 days 01:37:00,,2022-03-03,3,2022,1.1969760604787905
-1,84623,84692,17711.0,17780.0,,,-69.0,0.0,-0.003895883913951792,2022-03-04 09:27:00,2022-03-04 10:36:00,0 days 01:09:00,,2022-03-04,4,2022,0.8244793880152996
-1,85213,85321,17020.0,16821.0,,,199.0,0.0,0.011692126909518263,2022-03-08 09:15:00,2022-03-08 11:03:00,0 days 01:48:00,,2022-03-08,1,2022,1.9881305637982196
-1,85533,85544,16930.0,16981.0,,,-51.0,0.0,-0.0030124040165386834,2022-03-09 09:34:00,2022-03-09 09:45:00,0 days 00:11:00,,2022-03-09,2,2022,1.4192735670795718
1,86130,86204,17288.0,17247.0,,,-41.0,0.0,-0.0023715872281351302,2022-03-11 09:29:00,2022-03-11 10:43:00,0 days 01:14:00,,2022-03-11,4,2022,1.0648596321393997
-1,87065,87138,16961.0,16854.0,,,107.0,0.0,0.006308590295383554,2022-03-16 10:01:00,2022-03-16 11:14:00,0 days 01:13:00,,2022-03-16,2,2022,1.3394160583941606
1,87928,88019,17528.0,17530.0,,,2.0,0.0,0.00011410314924686915,2022-03-21 09:21:00,2022-03-21 10:52:00,0 days 01:31:00,,2022-03-21,0,2022,0.7328691828508612
1,88268,88294,17514.0,17498.0,,,-16.0,0.0,-0.0009135548703893548,2022-03-22 10:00:00,2022-03-22 10:26:00,0 days 00:26:00,,2022-03-22,1,2022,0.4683144396952239
1,88828,88884,17583.0,17588.0,,,5.0,0.0,0.0002843655803901335,2022-03-24 09:18:00,2022-03-24 10:14:00,0 days 00:56:00,,2022-03-24,3,2022,0.582302568981922
-1,89726,89772,17534.0,17565.0,,,-31.0,0.0,-0.0017679936124102014,2022-03-29 09:13:00,2022-03-29 09:59:00,0 days 00:46:00,,2022-03-29,1,2022,0.6200909466721786
1,90340,90417,17708.0,17723.0,,,15.0,0.0,0.0008470747684661273,2022-03-31 09:25:00,2022-03-31 10:42:00,0 days 01:17:00,,2022-03-31,3,2022,0.5542115680668572
-1,90636,90677,17484.0,17524.0,,,-40.0,0.0,-0.0022878059940516504,2022-04-01 09:20:00,2022-04-01 10:01:00,0 days 00:41:00,,2022-04-01,4,2022,0.8750280457706978
-1,90942,90980,17391.0,17394.0,,,-3.0,0.0,-0.0001725030188028942,2022-04-06 09:25:00,2022-04-06 10:03:00,0 days 00:38:00,,2022-04-06,2,2022,0.7539503386004515
-1,91265,91369,17368.0,17248.0,,,120.0,0.0,0.00690925840626444,2022-04-07 09:47:00,2022-04-07 11:31:00,0 days 01:44:00,,2022-04-07,3,2022,0.8462946020128088
-1,91569,91623,17218.0,17246.0,,,-28.0,0.0,-0.0016262051341620065,2022-04-08 09:50:00,2022-04-08 10:44:00,0 days 00:54:00,,2022-04-08,4,2022,0.6638593014614813
-1,92133,92156,16979.0,17044.0,,,-65.0,0.0,-0.0038282584368927175,2022-04-12 09:12:00,2022-04-12 09:35:00,0 days 00:23:00,,2022-04-12,1,2022,0.8542849418761828
1,92747,92825,17281.0,17270.0,,,-11.0,0.0,-0.0006365372374284028,2022-04-14 09:24:00,2022-04-14 10:42:00,0 days 01:18:00,,2022-04-14,3,2022,0.5806451612903226
-1,93338,93427,16942.0,16824.0,,,118.0,0.0,0.006964939204344267,2022-04-18 09:13:00,2022-04-18 10:42:00,0 days 01:29:00,,2022-04-18,0,2022,0.5292029686995805
-1,94585,94627,16930.0,16954.0,,,-24.0,0.0,-0.0014176018901359555,2022-04-22 09:56:00,2022-04-22 10:38:00,0 days 00:42:00,,2022-04-22,4,2022,1.6583850931677018
-1,95457,95543,16296.0,16283.0,,,13.0,0.0,0.0007977417771232176,2022-04-27 09:25:00,2022-04-27 10:51:00,0 days 01:26:00,,2022-04-27,2,2022,2.098732128405719
1,96052,96107,16582.0,16562.0,,,-20.0,0.0,-0.0012061271257990391,2022-04-29 09:18:00,2022-04-29 10:13:00,0 days 00:55:00,,2022-04-29,4,2022,1.746072624259593
1,96355,96429,16492.0,16473.0,,,-19.0,0.0,-0.0011520737327188613,2022-05-03 09:20:00,2022-05-03 10:34:00,0 days 01:14:00,,2022-05-03,1,2022,1.2898406374501992
-1,96649,96714,16572.0,16570.0,,,2.0,0.0,0.0001206854936036672,2022-05-04 09:13:00,2022-05-04 10:18:00,0 days 01:05:00,,2022-05-04,2,2022,0.6531645569620254
1,96993,97017,16717.0,16705.0,,,-12.0,0.0,-0.0007178321469163418,2022-05-05 09:56:00,2022-05-05 10:20:00,0 days 00:24:00,,2022-05-05,3,2022,1.777456647398844
-1,98495,98514,15873.0,15884.0,,,-11.0,0.0,-0.0006930006930006005,2022-05-12 09:53:00,2022-05-12 10:12:00,0 days 00:19:00,,2022-05-12,3,2022,1.4489112227805694
1,99083,99104,15994.0,15957.0,,,-37.0,0.0,-0.0023133675128172992,2022-05-16 09:39:00,2022-05-16 10:00:00,0 days 00:21:00,,2022-05-16,0,2022,0.7635163021048287
1,99695,99742,16112.0,16156.0,,,44.0,0.0,0.0027308838133068836,2022-05-18 09:49:00,2022-05-18 10:36:00,0 days 00:47:00,,2022-05-18,2,2022,0.4553049289891395
-1,100283,100354,16091.0,16115.0,,,-24.0,0.0,-0.0014915169970790565,2022-05-20 09:35:00,2022-05-20 10:46:00,0 days 01:11:00,,2022-05-20,4,2022,1.1932150516669917
1,100570,100613,16187.0,16118.0,,,-69.0,0.0,-0.004262679928337509,2022-05-23 09:21:00,2022-05-23 10:04:00,0 days 00:43:00,,2022-05-23,0,2022,1.4250238777459407
1,100869,100911,16110.0,16098.0,,,-12.0,0.0,-0.0007448789571694592,2022-05-24 09:19:00,2022-05-24 10:01:00,0 days 00:42:00,,2022-05-24,1,2022,0.5908009516256939
-1,101203,101214,16010.0,16044.0,,,-34.0,0.0,-0.0021236727045597092,2022-05-25 09:52:00,2022-05-25 10:03:00,0 days 00:11:00,,2022-05-25,2,2022,0.7436708860759493
1,102388,102463,16477.0,16565.0,,,88.0,0.0,0.005340778054257367,2022-05-31 09:33:00,2022-05-31 10:48:00,0 days 01:15:00,,2022-05-31,1,2022,0.369484894588133
1,104202,104276,16559.0,16577.0,,,18.0,0.0,0.001087022163174023,2022-06-09 09:41:00,2022-06-09 10:55:00,0 days 01:14:00,,2022-06-09,3,2022,0.7820672478206725
-1,104482,104504,16391.0,16436.0,,,-45.0,0.0,-0.002745409065950888,2022-06-10 09:20:00,2022-06-10 09:42:00,0 days 00:22:00,,2022-06-10,4,2022,1.3898047172203905
-1,104808,104848,16045.0,16035.0,,,10.0,0.0,0.0006232471174820731,2022-06-13 09:45:00,2022-06-13 10:25:00,0 days 00:40:00,,2022-06-13,0,2022,1.2938816449348043
1,105413,105451,16076.0,16047.0,,,-29.0,0.0,-0.001803931326200492,2022-06-15 09:48:00,2022-06-15 10:26:00,0 days 00:38:00,,2022-06-15,2,2022,0.6734992679355783
-1,106004,106112,15257.0,15201.0,,,56.0,0.0,0.003670446352493917,2022-06-17 09:37:00,2022-06-17 11:25:00,0 days 01:48:00,,2022-06-17,4,2022,1.2016965127238455
1,106900,106913,15219.0,15156.0,,,-63.0,0.0,-0.004139562389118834,2022-06-22 09:30:00,2022-06-22 09:43:00,0 days 00:13:00,,2022-06-22,2,2022,0.5436573311367381
-1,107509,107548,15103.0,15116.0,,,-13.0,0.0,-0.0008607561411639875,2022-06-24 09:37:00,2022-06-24 10:16:00,0 days 00:39:00,,2022-06-24,4,2022,1.0147991543340382
1,107825,107893,15317.0,15381.0,,,64.0,0.0,0.004178363909381755,2022-06-27 09:52:00,2022-06-27 11:00:00,0 days 01:08:00,,2022-06-27,0,2022,1.2042440318302388
-1,108408,108471,15082.0,15105.0,,,-23.0,0.0,-0.0015249966847898921,2022-06-29 09:33:00,2022-06-29 10:36:00,0 days 01:03:00,,2022-06-29,2,2022,1.3312286240463036
1,110838,110877,14306.0,14282.0,,,-24.0,0.0,-0.0016776177827484418,2022-07-11 09:55:00,2022-07-11 10:34:00,0 days 00:39:00,,2022-07-11,0,2022,0.949748743718593
-1,111128,111151,14012.0,13975.0,,,37.0,0.0,0.002640593776762734,2022-07-12 09:44:00,2022-07-12 10:07:00,0 days 00:23:00,,2022-07-12,1,2022,0.8292557301055884
-1,111420,111493,14266.0,14291.0,,,-25.0,0.0,-0.0017524183373054392,2022-07-13 09:35:00,2022-07-13 10:48:00,0 days 01:13:00,,2022-07-13,2,2022,1.9475655430711611
1,112330,112375,14606.0,14593.0,,,-13.0,0.0,-0.0008900451869094939,2022-07-18 09:42:00,2022-07-18 10:27:00,0 days 00:45:00,,2022-07-18,0,2022,0.8091640263222032
1,112909,112957,14874.0,14856.0,,,-18.0,0.0,-0.0012101653892698794,2022-07-20 09:19:00,2022-07-20 10:07:00,0 days 00:48:00,,2022-07-20,2,2022,0.8636149126946673
-1,113510,113524,14760.0,14808.0,,,-48.0,0.0,-0.003252032520325132,2022-07-22 09:18:00,2022-07-22 09:32:00,0 days 00:14:00,,2022-07-22,4,2022,0.787746170678337
-1,114457,114504,14667.0,14655.0,,,12.0,0.0,0.0008181632235630953,2022-07-27 10:02:00,2022-07-27 10:49:00,0 days 00:47:00,,2022-07-27,2,2022,0.7525252525252525
1,114708,114736,14888.0,14828.0,,,-60.0,0.0,-0.004030091348737219,2022-07-28 09:12:00,2022-07-28 09:40:00,0 days 00:28:00,,2022-07-28,3,2022,0.9994874423372629
1,115024,115073,14939.0,14952.0,,,13.0,0.0,0.0008702055023763755,2022-07-29 09:27:00,2022-07-29 10:16:00,0 days 00:49:00,,2022-07-29,4,2022,0.8331229487503156
-1,115621,115660,14689.0,14639.0,,,50.0,0.0,0.0034039076860234996,2022-08-02 09:22:00,2022-08-02 10:01:00,0 days 00:39:00,,2022-08-02,1,2022,0.7904316172646906
-1,115913,115960,14706.0,14674.0,,,32.0,0.0,0.0021759825921392473,2022-08-03 09:13:00,2022-08-03 10:00:00,0 days 00:47:00,,2022-08-03,2,2022,0.958515846431332
1,116551,116599,14950.0,14971.0,,,21.0,0.0,0.001404682274247504,2022-08-05 09:49:00,2022-08-05 10:37:00,0 days 00:48:00,,2022-08-05,4,2022,0.6065618968844776
-1,117433,117496,14898.0,14921.0,,,-23.0,0.0,-0.0015438313867632836,2022-08-10 09:28:00,2022-08-10 10:31:00,0 days 01:03:00,,2022-08-10,2,2022,0.8056042031523643
1,117728,117845,15120.0,15155.0,,,35.0,0.0,0.0023148148148148806,2022-08-11 09:22:00,2022-08-11 11:19:00,0 days 01:57:00,,2022-08-11,3,2022,1.4311926605504588
1,118655,118707,15405.0,15424.0,,,19.0,0.0,0.001233365790327845,2022-08-16 09:46:00,2022-08-16 10:38:00,0 days 00:52:00,,2022-08-16,1,2022,0.6030150753768844
-1,119567,119585,15317.0,15343.0,,,-26.0,0.0,-0.0016974603381862963,2022-08-19 09:55:00,2022-08-19 10:13:00,0 days 00:18:00,,2022-08-19,4,2022,0.6333213386110113
-1,120139,120209,15098.0,15057.0,,,41.0,0.0,0.0027155914690687455,2022-08-23 09:25:00,2022-08-23 10:35:00,0 days 01:10:00,,2022-08-23,1,2022,1.2372634643377
1,121029,121050,15287.0,15261.0,,,-26.0,0.0,-0.001700791522208367,2022-08-26 09:12:00,2022-08-26 09:33:00,0 days 00:21:00,,2022-08-26,4,2022,0.8201655379984951
-1,121378,121401,14822.0,14854.0,,,-32.0,0.0,-0.0021589529078396286,2022-08-29 10:00:00,2022-08-29 10:23:00,0 days 00:23:00,,2022-08-29,0,2022,2.542016806722689
-1,121647,121688,14895.0,14871.0,,,24.0,0.0,0.00161127895266866,2022-08-30 09:28:00,2022-08-30 10:09:00,0 days 00:41:00,,2022-08-30,1,2022,0.6312056737588653
-1,122582,122594,14713.0,14667.0,,,46.0,0.0,0.0031264867803982854,2022-09-02 10:00:00,2022-09-02 10:12:00,0 days 00:12:00,,2022-09-02,4,2022,1.3836898395721926
-1,122881,122894,14615.0,14638.0,,,-23.0,0.0,-0.0015737256243586462,2022-09-05 09:58:00,2022-09-05 10:11:00,0 days 00:13:00,,2022-09-05,0,2022,1.4304123711340206
-1,123778,123798,14413.0,14449.0,,,-36.0,0.0,-0.0024977450912371246,2022-09-08 09:52:00,2022-09-08 10:12:00,0 days 00:20:00,,2022-09-08,3,2022,1.2408990186767965
-1,124949,124961,14591.0,14620.0,,,-29.0,0.0,-0.001987526557466923,2022-09-15 09:19:00,2022-09-15 09:31:00,0 days 00:12:00,,2022-09-15,3,2022,0.7936971111759556
1,125849,125874,14498.0,14471.0,,,-27.0,0.0,-0.0018623258380465746,2022-09-20 09:16:00,2022-09-20 09:41:00,0 days 00:25:00,,2022-09-20,1,2022,0.9994447529150472
-1,126753,126831,14211.0,14137.0,,,74.0,0.0,0.005207233832946301,2022-09-23 09:17:00,2022-09-23 10:35:00,0 days 01:18:00,,2022-09-23,4,2022,0.7720077756178839
-1,127372,127417,13807.0,13756.0,,,51.0,0.0,0.0036937785181430094,2022-09-27 09:34:00,2022-09-27 10:19:00,0 days 00:45:00,,2022-09-27,1,2022,0.636533832575555
-1,127649,127672,13821.0,13698.0,,,123.0,0.0,0.008899500759713463,2022-09-28 09:10:00,2022-09-28 09:33:00,0 days 00:23:00,,2022-09-28,2,2022,0.9480812641083523
-1,127969,128026,13641.0,13535.0,,,106.0,0.0,0.007770691298291887,2022-09-29 09:29:00,2022-09-29 10:26:00,0 days 00:57:00,,2022-09-29,3,2022,1.4496644295302012
-1,128287,128292,13376.0,13439.0,,,-63.0,0.0,-0.004709928229664984,2022-09-30 09:46:00,2022-09-30 09:51:00,0 days 00:05:00,,2022-09-30,4,2022,1.111416781292985
-1,128598,128616,13348.0,13401.0,,,-53.0,0.0,-0.003970632304465038,2022-10-03 09:56:00,2022-10-03 10:14:00,0 days 00:18:00,,2022-10-03,0,2022,0.8866995073891626
1,129472,129514,13856.0,13845.0,,,-11.0,0.0,-0.0007938799076212533,2022-10-06 09:27:00,2022-10-06 10:09:00,0 days 00:42:00,,2022-10-06,3,2022,1.035294117647059
-1,130401,130440,13039.0,13035.0,,,4.0,0.0,0.0003067719917171363,2022-10-12 09:53:00,2022-10-12 10:32:00,0 days 00:39:00,,2022-10-12,2,2022,1.0336048879837068
1,132783,132828,12972.0,12935.0,,,-37.0,0.0,-0.002852297255627523,2022-10-24 09:27:00,2022-10-24 10:12:00,0 days 00:45:00,,2022-10-24,0,2022,1.324119482835488
-1,133399,133435,12714.0,12733.0,,,-19.0,0.0,-0.0014944156048450896,2022-10-26 09:41:00,2022-10-26 10:17:00,0 days 00:36:00,,2022-10-26,2,2022,0.8116591928251121
1,133723,133739,12951.0,12936.0,,,-15.0,0.0,-0.0011582117211026421,2022-10-27 10:04:00,2022-10-27 10:20:00,0 days 00:16:00,,2022-10-27,3,2022,0.7792782820456056
1,133981,133996,12879.0,12840.0,,,-39.0,0.0,-0.003028185418122553,2022-10-28 09:21:00,2022-10-28 09:36:00,0 days 00:15:00,,2022-10-28,4,2022,0.5848214285714286
-1,134313,134322,12931.0,12974.0,,,-43.0,0.0,-0.0033253422009125178,2022-10-31 09:52:00,2022-10-31 10:01:00,0 days 00:09:00,,2022-10-31,0,2022,0.9026990247221592
-1,135204,135243,12956.0,12958.0,,,-2.0,0.0,-0.00015436863229401077,2022-11-03 09:40:00,2022-11-03 10:19:00,0 days 00:39:00,,2022-11-03,3,2022,1.2993039443155452
-1,135526,135555,12931.0,12965.0,,,-34.0,0.0,-0.0026293403449075825,2022-11-04 10:01:00,2022-11-04 10:30:00,0 days 00:29:00,,2022-11-04,4,2022,0.6138472519628836
1,136116,136135,13364.0,13364.0,,,0.0,0.0,0.0,2022-11-08 09:49:00,2022-11-08 10:08:00,0 days 00:19:00,,2022-11-08,1,2022,0.49082678103407196
1,136718,136742,13514.0,13485.0,,,-29.0,0.0,-0.0021459227467811592,2022-11-10 09:49:00,2022-11-10 10:13:00,0 days 00:24:00,,2022-11-10,3,2022,0.8872366790582404
1,136999,137124,13940.0,13995.0,,,55.0,0.0,0.003945480631276865,2022-11-11 09:29:00,2022-11-11 11:34:00,0 days 02:05:00,,2022-11-11,4,2022,2.4804469273743015
1,137287,137325,14125.0,14081.0,,,-44.0,0.0,-0.003115044247787635,2022-11-14 09:16:00,2022-11-14 09:54:00,0 days 00:38:00,,2022-11-14,0,2022,0.8668432458463761
1,137897,137981,14498.0,14600.0,,,102.0,0.0,0.007035453165953998,2022-11-16 09:24:00,2022-11-16 10:48:00,0 days 01:24:00,,2022-11-16,2,2022,1.392309625534054
-1,139111,139152,14450.0,14431.0,,,19.0,0.0,0.0013148788927335175,2022-11-22 09:34:00,2022-11-22 10:15:00,0 days 00:41:00,,2022-11-22,1,2022,0.4460352422907489
1,139390,139444,14597.0,14557.0,,,-40.0,0.0,-0.0027402891005000596,2022-11-23 09:12:00,2022-11-23 10:06:00,0 days 00:54:00,,2022-11-23,2,2022,0.7154742096505823
1,140020,140046,14739.0,14767.0,,,28.0,0.0,0.0018997218264469318,2022-11-25 09:40:00,2022-11-25 10:06:00,0 days 00:26:00,,2022-11-25,4,2022,0.4145985401459854
-1,140616,140623,14500.0,14543.0,,,-43.0,0.0,-0.0029655172413793895,2022-11-29 09:34:00,2022-11-29 09:41:00,0 days 00:07:00,,2022-11-29,1,2022,1.1231990591002645
1,141244,141276,15018.0,15017.0,,,-1.0,0.0,-6.658676255155704e-05,2022-12-01 10:00:00,2022-12-01 10:32:00,0 days 00:32:00,,2022-12-01,3,2022,1.7848343826991513
-1,142406,142415,14678.0,14720.0,,,-42.0,0.0,-0.002861425262297379,2022-12-07 09:18:00,2022-12-07 09:27:00,0 days 00:09:00,,2022-12-07,2,2022,0.835639180962922
-1,143023,143065,14643.0,14660.0,,,-17.0,0.0,-0.0011609642832752787,2022-12-09 09:33:00,2022-12-09 10:15:00,0 days 00:42:00,,2022-12-09,4,2022,0.90369951990963
1,143302,143447,14518.0,14523.0,,,5.0,0.0,0.0003444000551040549,2022-12-12 09:11:00,2022-12-12 11:36:00,0 days 02:25:00,,2022-12-12,0,2022,0.8282504012841091
1,144250,144290,14631.0,14651.0,,,20.0,0.0,0.0013669605631878579,2022-12-15 09:56:00,2022-12-15 10:36:00,0 days 00:40:00,,2022-12-15,3,2022,1.4138897539707256
-1,144538,144559,14475.0,14451.0,,,24.0,0.0,0.001658031088082934,2022-12-16 09:43:00,2022-12-16 10:04:00,0 days 00:21:00,,2022-12-16,4,2022,1.787777439951353
-1,145111,145212,14424.0,14396.0,,,28.0,0.0,0.0019412090959511907,2022-12-20 09:14:00,2022-12-20 10:55:00,0 days 01:41:00,,2022-12-20,1,2022,0.9365910413030831
-1,145433,145499,14263.0,14261.0,,,2.0,0.0,0.00014022295449767075,2022-12-21 09:35:00,2022-12-21 10:41:00,0 days 01:06:00,,2022-12-21,2,2022,0.5980650835532102
-1,146053,146098,14202.0,14213.0,,,-11.0,0.0,-0.0007745387973525641,2022-12-23 09:53:00,2022-12-23 10:38:00,0 days 00:45:00,,2022-12-23,4,2022,1.7348066298342542
1,146646,146726,14364.0,14367.0,,,3.0,0.0,0.00020885547201343613,2022-12-27 09:44:00,2022-12-27 11:04:00,0 days 01:20:00,,2022-12-27,1,2022,0.21410925061762284
-1,146927,146993,14170.0,14150.0,,,20.0,0.0,0.0014114326040931546,2022-12-28 09:24:00,2022-12-28 10:30:00,0 days 01:06:00,,2022-12-28,2,2022,0.59584035975267
1,147551,147586,14177.0,14142.0,,,-35.0,0.0,-0.002468787472666989,2022-12-30 09:46:00,2022-12-30 10:21:00,0 days 00:35:00,,2022-12-30,4,2022,1.0907003444316878
1,147838,147994,13975.0,14187.0,,,212.0,0.0,0.01516994633273705,2023-01-03 09:32:00,2023-01-03 12:08:00,0 days 02:36:00,,2023-01-03,1,2023,0.7324106113033448
1,148448,148470,14327.0,14291.0,,,-36.0,0.0,-0.0025127381866406617,2023-01-05 09:40:00,2023-01-05 10:02:00,0 days 00:22:00,,2023-01-05,3,2023,0.8636897767332551
1,149627,149631,14823.0,14793.0,,,-30.0,0.0,-0.002023881805302552,2023-01-11 09:15:00,2023-01-11 09:19:00,0 days 00:04:00,,2023-01-11,2,2023,0.5188141391106044
1,149929,149979,14805.0,14779.0,,,-26.0,0.0,-0.0017561634582911045,2023-01-12 09:16:00,2023-01-12 10:06:00,0 days 00:50:00,,2023-01-12,3,2023,0.9039226833428083
1,150233,150248,14945.0,14891.0,,,-54.0,0.0,-0.003613248578119732,2023-01-13 09:19:00,2023-01-13 09:34:00,0 days 00:15:00,,2023-01-13,4,2023,1.692047377326565
-1,150827,150878,14933.0,14924.0,,,9.0,0.0,0.0006026920243755729,2023-01-17 09:11:00,2023-01-17 10:02:00,0 days 00:51:00,,2023-01-17,1,2023,0.46396535725332505
1,151483,151543,15399.0,15384.0,,,-15.0,0.0,-0.0009740892265731604,2023-01-31 10:05:00,2023-01-31 11:05:00,0 days 01:00:00,,2023-01-31,1,2023,0.5741029641185648
1,152068,152229,15482.0,15576.0,,,94.0,0.0,0.006071566981010301,2023-02-02 09:48:00,2023-02-02 12:29:00,0 days 02:41:00,,2023-02-02,3,2023,1.3979848866498739
1,152336,152387,15509.0,15518.0,,,9.0,0.0,0.000580308208137259,2023-02-03 09:15:00,2023-02-03 10:06:00,0 days 00:51:00,,2023-02-03,4,2023,0.7369432874078821
1,153249,153331,15521.0,15582.0,,,61.0,0.0,0.003930159139230671,2023-02-08 09:25:00,2023-02-08 10:47:00,0 days 01:22:00,,2023-02-08,2,2023,1.099656357388316
1,153584,153659,15567.0,15579.0,,,12.0,0.0,0.0007708614376564782,2023-02-09 09:59:00,2023-02-09 11:14:00,0 days 01:15:00,,2023-02-09,3,2023,0.7726692209450831
-1,154168,154238,15482.0,15483.0,,,-1.0,0.0,-6.45911380958708e-05,2023-02-13 09:41:00,2023-02-13 10:51:00,0 days 01:10:00,,2023-02-13,0,2023,0.8841174613198611
1,154438,154516,15605.0,15672.0,,,67.0,0.0,0.0042934956744633546,2023-02-14 09:10:00,2023-02-14 10:28:00,0 days 01:18:00,,2023-02-14,1,2023,0.8679125752296485
1,154761,154791,15511.0,15465.0,,,-46.0,0.0,-0.002965637289665368,2023-02-15 09:32:00,2023-02-15 10:02:00,0 days 00:30:00,,2023-02-15,2,2023,0.9315411065958112
-1,155644,155649,15440.0,15470.0,,,-30.0,0.0,-0.0019430051813471572,2023-02-20 09:12:00,2023-02-20 09:17:00,0 days 00:05:00,,2023-02-20,0,2023,0.5055611729019212
1,156872,156900,15610.0,15595.0,,,-15.0,0.0,-0.0009609224855862131,2023-02-24 09:36:00,2023-02-24 10:04:00,0 days 00:28:00,,2023-02-24,4,2023,1.002906976744186
-1,157166,157189,15419.0,15462.0,,,-43.0,0.0,-0.0027887671055191188,2023-03-01 09:29:00,2023-03-01 09:52:00,0 days 00:23:00,,2023-03-01,2,2023,1.1210762331838564
1,157763,157772,15637.0,15598.0,,,-39.0,0.0,-0.0024940845430708736,2023-03-03 09:24:00,2023-03-03 09:33:00,0 days 00:09:00,,2023-03-03,4,2023,1.0577644411102776
1,158953,158993,15823.0,15794.0,,,-29.0,0.0,-0.001832775074258941,2023-03-09 09:10:00,2023-03-09 09:50:00,0 days 00:40:00,,2023-03-09,3,2023,0.6999606763664963
-1,159280,159335,15579.0,15533.0,,,46.0,0.0,0.0029526927273894055,2023-03-10 09:36:00,2023-03-10 10:31:00,0 days 00:55:00,,2023-03-10,4,2023,1.4280109846998823
-1,160488,160523,15293.0,15255.0,,,38.0,0.0,0.002484796965932179,2023-03-16 09:40:00,2023-03-16 10:15:00,0 days 00:35:00,,2023-03-16,3,2023,2.0303468208092483
-1,160792,160811,15365.0,15358.0,,,7.0,0.0,0.0004555808656035998,2023-03-17 09:43:00,2023-03-17 10:02:00,0 days 00:19:00,,2023-03-17,4,2023,1.379310344827586
1,161092,161131,15392.0,15382.0,,,-10.0,0.0,-0.0006496881496881324,2023-03-20 09:42:00,2023-03-20 10:21:00,0 days 00:39:00,,2023-03-20,0,2023,0.7556497175141244
1,161374,161437,15445.0,15489.0,,,44.0,0.0,0.0028488183878276896,2023-03-21 09:23:00,2023-03-21 10:26:00,0 days 01:03:00,,2023-03-21,1,2023,1.6494845360824741
