Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,trade_date,weekday,year,night_norm
1,55399,55422,16487.0,16422.0,,,-65.0,0.0,-0.003942500151634665,2021-10-06 09:00:00,2021-10-06 09:23:00,0 days 00:23:00,,2021-10-06,2,2021,1.0417409917945057
1,55706,55811,16593.0,16744.0,,,151.0,0.0,0.009100222985596318,2021-10-07 09:06:00,2021-10-07 10:51:00,0 days 01:45:00,,2021-10-07,3,2021,1.6778523489932886
1,56906,56921,16524.0,16461.0,,,-63.0,0.0,-0.0038126361655773655,2021-10-14 09:02:00,2021-10-14 09:17:00,0 days 00:15:00,,2021-10-14,3,2021,0.9683666881859264
1,57512,57518,16865.0,16807.0,,,-58.0,0.0,-0.003439075007411807,2021-10-18 09:06:00,2021-10-18 09:12:00,0 days 00:06:00,,2021-10-18,0,2021,0.56875
1,57807,57855,16828.0,16886.0,,,58.0,0.0,0.0034466365581173886,2021-10-19 09:00:00,2021-10-19 09:48:00,0 days 00:48:00,,2021-10-19,1,2021,0.8754623921085081
1,59319,59497,16997.0,17046.0,,,49.0,0.0,0.0028828616814731145,2021-10-26 09:07:00,2021-10-26 12:05:00,0 days 02:58:00,,2021-10-26,1,2021,0.45425867507886436
1,60522,60595,17090.0,17049.0,,,-41.0,0.0,-0.0023990637799883308,2021-11-01 09:06:00,2021-11-01 10:19:00,0 days 01:13:00,,2021-11-01,0,2021,0.6806806806806807
1,60821,60882,17196.0,17168.0,,,-28.0,0.0,-0.001628285647825023,2021-11-02 09:04:00,2021-11-02 10:05:00,0 days 01:01:00,,2021-11-02,1,2021,0.3432574430823117
1,62026,62111,17306.0,17375.0,,,69.0,0.0,0.003987056512192222,2021-11-08 09:05:00,2021-11-08 10:30:00,0 days 01:25:00,,2021-11-08,0,2021,0.9178947368421052
1,62324,62405,17513.0,17558.0,,,45.0,0.0,0.0025695197853023988,2021-11-09 09:02:00,2021-11-09 10:23:00,0 days 01:21:00,,2021-11-09,1,2021,0.9652836579170195
1,63528,63609,17652.0,17657.0,,,5.0,0.0,0.00028325402220708007,2021-11-15 09:02:00,2021-11-15 10:23:00,0 days 01:21:00,,2021-11-15,0,2021,0.8303249097472925
1,63828,63931,17684.0,17696.0,,,12.0,0.0,0.0006785795068988687,2021-11-16 09:01:00,2021-11-16 10:44:00,0 days 01:43:00,,2021-11-16,1,2021,0.7430901676483915
1,64728,64738,17945.0,17909.0,,,-36.0,0.0,-0.0020061298411814255,2021-11-19 08:58:00,2021-11-19 09:08:00,0 days 00:10:00,,2021-11-19,4,2021,0.7793427230046949
1,66837,66923,17446.0,17476.0,,,30.0,0.0,0.001719591883526217,2021-11-30 09:00:00,2021-11-30 10:26:00,0 days 01:26:00,,2021-11-30,1,2021,0.9745762711864406
1,67447,67487,17577.0,17676.0,,,99.0,0.0,0.005632360471070186,2021-12-02 09:08:00,2021-12-02 09:48:00,0 days 00:40:00,,2021-12-02,3,2021,1.5449330783938815
1,67738,67761,17718.0,17673.0,,,-45.0,0.0,-0.002539790044023049,2021-12-03 08:58:00,2021-12-03 09:21:00,0 days 00:23:00,,2021-12-03,4,2021,0.9133489461358314
1,72864,72947,18135.0,18142.0,,,7.0,0.0,0.0003859939343811014,2021-12-28 09:07:00,2021-12-28 10:30:00,0 days 01:23:00,,2021-12-28,1,2021,0.6633906633906634
1,73157,73217,18226.0,18192.0,,,-34.0,0.0,-0.001865466915395575,2021-12-29 08:59:00,2021-12-29 09:59:00,0 days 01:00:00,,2021-12-29,2,2021,0.6887966804979253
1,73459,73482,18263.0,18227.0,,,-36.0,0.0,-0.001971198598258783,2021-12-30 09:00:00,2021-12-30 09:23:00,0 days 00:23:00,,2021-12-30,3,2021,0.5094422485726834
1,73760,73799,18342.0,18295.0,,,-47.0,0.0,-0.0025624250354377986,2022-01-03 09:00:00,2022-01-03 09:39:00,0 days 00:39:00,,2022-01-03,0,2022,0.5984104721832632
1,74061,74128,18414.0,18424.0,,,10.0,0.0,0.0005430650591939923,2022-01-04 09:00:00,2022-01-04 10:07:00,0 days 01:07:00,,2022-01-04,1,2022,1.0318949343339587
1,79478,79544,17995.0,18007.0,,,12.0,0.0,0.000666851903306398,2022-02-08 08:59:00,2022-02-08 10:05:00,0 days 01:06:00,,2022-02-08,1,2022,0.6144756277695717
1,79782,79847,18084.0,18075.0,,,-9.0,0.0,-0.0004976775049767568,2022-02-09 09:02:00,2022-02-09 10:07:00,0 days 01:05:00,,2022-02-09,2,2022,0.5949256342957131
1,83704,83763,17791.0,17904.0,,,113.0,0.0,0.006351526052498446,2022-03-01 09:11:00,2022-03-01 10:10:00,0 days 00:59:00,,2022-03-01,1,2022,1.2609841827768014
1,85807,85891,17318.0,17420.0,,,102.0,0.0,0.0058898256149670924,2022-03-10 09:07:00,2022-03-10 10:31:00,0 days 01:24:00,,2022-03-10,3,2022,1.3341346153846154
1,87907,88019,17527.0,17530.0,,,3.0,0.0,0.00017116448907406046,2022-03-21 09:00:00,2022-03-21 10:52:00,0 days 01:52:00,,2022-03-21,0,2022,0.7328691828508612
1,88511,88598,17668.0,17695.0,,,27.0,0.0,0.0015281865519582993,2022-03-23 09:02:00,2022-03-23 10:29:00,0 days 01:27:00,,2022-03-23,2,2022,0.46546266989387447
1,90017,90105,17714.0,17703.0,,,-11.0,0.0,-0.000620977757705754,2022-03-30 09:03:00,2022-03-30 10:31:00,0 days 01:28:00,,2022-03-30,2,2022,0.7405840033855269
1,92424,92520,17168.0,17241.0,,,73.0,0.0,0.004252096924510784,2022-04-13 09:02:00,2022-04-13 10:38:00,0 days 01:36:00,,2022-04-13,2,2022,0.9513212795549374
1,93639,93692,17091.0,17062.0,,,-29.0,0.0,-0.0016967994851091461,2022-04-19 09:13:00,2022-04-19 10:06:00,0 days 00:53:00,,2022-04-19,1,2022,1.2600450016072002
1,96032,96107,16598.0,16562.0,,,-36.0,0.0,-0.002168936016387568,2022-04-29 08:58:00,2022-04-29 10:13:00,0 days 01:15:00,,2022-04-29,4,2022,1.746072624259593
1,99056,99080,16034.0,15987.0,,,-47.0,0.0,-0.0029312710490208005,2022-05-16 09:12:00,2022-05-16 09:36:00,0 days 00:24:00,,2022-05-16,0,2022,0.7635163021048287
1,99645,99742,16140.0,16156.0,,,16.0,0.0,0.0009913258983891282,2022-05-18 08:59:00,2022-05-18 10:36:00,0 days 01:37:00,,2022-05-18,2,2022,0.4553049289891395
1,101759,101845,16145.0,16207.0,,,62.0,0.0,0.0038401982037783444,2022-05-27 09:06:00,2022-05-27 10:32:00,0 days 01:26:00,,2022-05-27,4,2022,0.8397254743641502
1,102065,102141,16452.0,16532.0,,,80.0,0.0,0.004862630683199587,2022-05-30 09:11:00,2022-05-30 10:27:00,0 days 01:16:00,,2022-05-30,0,2022,0.6701570680628273
1,102667,102764,16664.0,16722.0,,,58.0,0.0,0.0034805568891023153,2022-06-01 09:11:00,2022-06-01 10:48:00,0 days 01:37:00,,2022-06-01,2,2022,0.5649717514124294
1,103860,103943,16594.0,16672.0,,,78.0,0.0,0.004700494154513679,2022-06-08 09:00:00,2022-06-08 10:23:00,0 days 01:23:00,,2022-06-08,2,2022,0.7443444417416687
1,107774,107893,15252.0,15381.0,,,129.0,0.0,0.008457907159716838,2022-06-27 09:01:00,2022-06-27 11:00:00,0 days 01:59:00,,2022-06-27,0,2022,1.2042440318302388
1,112292,112375,14590.0,14593.0,,,3.0,0.0,0.00020562028786841324,2022-07-18 09:04:00,2022-07-18 10:27:00,0 days 01:23:00,,2022-07-18,0,2022,0.8091640263222032
1,118622,118707,15422.0,15424.0,,,2.0,0.0,0.00012968486577613625,2022-08-16 09:13:00,2022-08-16 10:38:00,0 days 01:25:00,,2022-08-16,1,2022,0.6030150753768844
1,121021,121050,15302.0,15261.0,,,-41.0,0.0,-0.0026793883152529396,2022-08-26 09:04:00,2022-08-26 09:33:00,0 days 00:29:00,,2022-08-26,4,2022,0.8201655379984951
1,123128,123143,14765.0,14704.0,,,-61.0,0.0,-0.004131391804944151,2022-09-06 09:04:00,2022-09-06 09:19:00,0 days 00:15:00,,2022-09-06,1,2022,0.3464052287581699
1,124335,124360,14924.0,14884.0,,,-40.0,0.0,-0.002680246582685619,2022-09-13 09:07:00,2022-09-13 09:32:00,0 days 00:25:00,,2022-09-13,1,2022,0.6453737240698058
1,128844,128909,13571.0,13515.0,,,-56.0,0.0,-0.00412644609829782,2022-10-04 09:01:00,2022-10-04 10:06:00,0 days 01:05:00,,2022-10-04,1,2022,1.1947626841243861
1,129145,129249,13770.0,13851.0,,,81.0,0.0,0.00588235294117645,2022-10-05 09:01:00,2022-10-05 10:45:00,0 days 01:44:00,,2022-10-05,2,2022,1.2826086956521738
1,133661,133739,12933.0,12936.0,,,3.0,0.0,0.0002319647413593362,2022-10-27 09:02:00,2022-10-27 10:20:00,0 days 01:18:00,,2022-10-27,3,2022,0.7792782820456056
1,136069,136135,13327.0,13364.0,,,37.0,0.0,0.0027763187514069365,2022-11-08 09:02:00,2022-11-08 10:08:00,0 days 01:06:00,,2022-11-08,1,2022,0.49082678103407196
1,136370,136449,13468.0,13548.0,,,80.0,0.0,0.005940005940005877,2022-11-09 09:02:00,2022-11-09 10:21:00,0 days 01:19:00,,2022-11-09,2,2022,0.8573540280857355
1,137571,137629,14268.0,14362.0,,,94.0,0.0,0.006588169329969196,2022-11-15 08:59:00,2022-11-15 09:57:00,0 days 00:58:00,,2022-11-15,1,2022,0.48568507157464214
1,138482,138514,14593.0,14530.0,,,-63.0,0.0,-0.004317138354005379,2022-11-18 09:07:00,2022-11-18 09:39:00,0 days 00:32:00,,2022-11-18,4,2022,1.0911846425865117
1,139986,140046,14771.0,14767.0,,,-4.0,0.0,-0.0002708008936429529,2022-11-25 09:06:00,2022-11-25 10:06:00,0 days 01:00:00,,2022-11-25,4,2022,0.4145985401459854
1,140886,141019,14673.0,14760.0,,,87.0,0.0,0.005929257820486589,2022-11-30 09:03:00,2022-11-30 11:16:00,0 days 02:13:00,,2022-11-30,2,2022,0.7551553877432472
1,141192,141234,15094.0,15051.0,,,-43.0,0.0,-0.002848814098317165,2022-12-01 09:08:00,2022-12-01 09:50:00,0 days 00:42:00,,2022-12-01,3,2022,1.7848343826991513
1,143907,143967,14640.0,14665.0,,,25.0,0.0,0.0017076502732240595,2022-12-14 09:14:00,2022-12-14 10:14:00,0 days 01:00:00,,2022-12-14,2,2022,1.6681999386691198
1,146615,146726,14355.0,14367.0,,,12.0,0.0,0.0008359456635318452,2022-12-27 09:13:00,2022-12-27 11:04:00,0 days 01:51:00,,2022-12-27,1,2022,0.21410925061762284
1,148110,148170,14219.0,14238.0,,,19.0,0.0,0.001336240241929909,2023-01-04 09:03:00,2023-01-04 10:03:00,0 days 01:00:00,,2023-01-04,2,2023,0.9888823873610298
1,148421,148459,14346.0,14309.0,,,-37.0,0.0,-0.002579116129931669,2023-01-05 09:13:00,2023-01-05 09:51:00,0 days 00:38:00,,2023-01-05,3,2023,0.8636897767332551
1,149310,149397,14788.0,14793.0,,,5.0,0.0,0.00033811198268862697,2023-01-10 08:59:00,2023-01-10 10:26:00,0 days 01:27:00,,2023-01-10,1,2023,0.964467005076142
1,153224,153331,15530.0,15582.0,,,52.0,0.0,0.003348358016741715,2023-02-08 09:00:00,2023-02-08 10:47:00,0 days 01:47:00,,2023-02-08,2,2023,1.099656357388316
1,156836,156845,15672.0,15638.0,,,-34.0,0.0,-0.0021694742215415674,2023-02-24 09:00:00,2023-02-24 09:09:00,0 days 00:09:00,,2023-02-24,4,2023,1.002906976744186
1,157739,157770,15649.0,15611.0,,,-38.0,0.0,-0.002428270177008085,2023-03-03 09:00:00,2023-03-03 09:31:00,0 days 00:31:00,,2023-03-03,4,2023,1.0577644411102776
1,161048,161052,15472.0,15431.0,,,-41.0,0.0,-0.002649948293691806,2023-03-20 08:58:00,2023-03-20 09:02:00,0 days 00:04:00,,2023-03-20,0,2023,0.7556497175141244
1,161352,161360,15482.0,15441.0,,,-41.0,0.0,-0.002648236661930037,2023-03-21 09:01:00,2023-03-21 09:09:00,0 days 00:08:00,,2023-03-21,1,2023,1.6494845360824741
1,161652,161717,15596.0,15685.0,,,89.0,0.0,0.005706591433700892,2023-03-22 09:00:00,2023-03-22 10:05:00,0 days 01:05:00,,2023-03-22,2,2023,0.8575286968264686
1,161958,162045,15731.0,15788.0,,,57.0,0.0,0.003623418727353611,2023-03-23 09:05:00,2023-03-23 10:32:00,0 days 01:27:00,,2023-03-23,3,2023,1.2242268041237114
1,163774,163822,15924.0,15916.0,,,-8.0,0.0,-0.0005023863350916979,2023-03-31 09:15:00,2023-03-31 10:03:00,0 days 00:48:00,,2023-03-31,4,2023,0.4793608521970706
1,164660,164695,15883.0,15851.0,,,-32.0,0.0,-0.0020147327331109244,2023-04-10 08:58:00,2023-04-10 09:33:00,0 days 00:35:00,,2023-04-10,0,2023,0.1945119833275443
1,168891,168933,15539.0,15568.0,,,29.0,0.0,0.0018662719608726341,2023-04-28 09:15:00,2023-04-28 09:57:00,0 days 00:42:00,,2023-04-28,4,2023,1.3985218874360432
1,172199,172295,15625.0,15669.0,,,44.0,0.0,0.0028159999999999297,2023-05-16 09:12:00,2023-05-16 10:48:00,0 days 01:36:00,,2023-05-16,1,2023,1.1016949152542372
1,173393,173430,16143.0,16107.0,,,-36.0,0.0,-0.0022300687604533964,2023-05-22 09:02:00,2023-05-22 09:39:00,0 days 00:37:00,,2023-05-22,0,2023,0.6035805626598465
1,174593,174696,16380.0,16422.0,,,42.0,0.0,0.002564102564102555,2023-05-26 08:58:00,2023-05-26 10:41:00,0 days 01:43:00,,2023-05-26,4,2023,1.729678638941399
1,176103,176162,16607.0,16662.0,,,55.0,0.0,0.0033118564460770106,2023-06-02 09:03:00,2023-06-02 10:02:00,0 days 00:59:00,,2023-06-02,4,2023,1.2287581699346406
1,179109,179131,17312.0,17280.0,,,-32.0,0.0,-0.001848428835489857,2023-06-16 08:59:00,2023-06-16 09:21:00,0 days 00:22:00,,2023-06-16,4,2023,0.780608052588332
1,181824,181865,16939.0,17022.0,,,83.0,0.0,0.004899935061101646,2023-07-03 09:05:00,2023-07-03 09:46:00,0 days 00:41:00,,2023-07-03,0,2023,1.2003693444136658
1,182131,182142,17046.0,17004.0,,,-42.0,0.0,-0.0024639211545230966,2023-07-04 09:11:00,2023-07-04 09:22:00,0 days 00:11:00,,2023-07-04,1,2023,0.8056872037914692
1,183625,183765,16781.0,16858.0,,,77.0,0.0,0.004588522734044531,2023-07-11 09:00:00,2023-07-11 11:20:00,0 days 02:20:00,,2023-07-11,1,2023,1.4185022026431717
1,184231,184288,17153.0,17203.0,,,50.0,0.0,0.0029149419926544073,2023-07-13 09:04:00,2023-07-13 10:01:00,0 days 00:57:00,,2023-07-13,3,2023,1.9512195121951221
1,184829,184900,17257.0,17326.0,,,69.0,0.0,0.003998377470012082,2023-07-17 09:00:00,2023-07-17 10:11:00,0 days 01:11:00,,2023-07-17,0,2023,1.1268781302170283
1,185136,185168,17344.0,17302.0,,,-42.0,0.0,-0.002421586715867119,2023-07-18 09:06:00,2023-07-18 09:38:00,0 days 00:32:00,,2023-07-18,1,2023,0.8728179551122195
1,186643,186719,17113.0,17140.0,,,27.0,0.0,0.0015777479109448933,2023-07-25 09:08:00,2023-07-25 10:24:00,0 days 01:16:00,,2023-07-25,1,2023,0.9464701318851823
1,187839,187855,17422.0,17380.0,,,-42.0,0.0,-0.002410745035013151,2023-07-31 09:00:00,2023-07-31 09:16:00,0 days 00:16:00,,2023-07-31,0,2023,0.8076358296622614
1,191755,191819,16436.0,16527.0,,,91.0,0.0,0.005536626916524678,2023-08-18 09:03:00,2023-08-18 10:07:00,0 days 01:04:00,,2023-08-18,4,2023,1.1333091173265528
1,194158,194221,16760.0,16758.0,,,-2.0,0.0,-0.00011933174224343368,2023-08-30 08:58:00,2023-08-30 10:01:00,0 days 01:03:00,,2023-08-30,2,2023,0.9916247906197655
1,195379,195431,16740.0,16723.0,,,-17.0,0.0,-0.0010155316606929032,2023-09-05 09:15:00,2023-09-05 10:07:00,0 days 00:52:00,,2023-09-05,1,2023,0.4766912022432527
1,195664,195681,16789.0,16752.0,,,-37.0,0.0,-0.002203823932336646,2023-09-06 08:59:00,2023-09-06 09:16:00,0 days 00:17:00,,2023-09-06,2,2023,0.6442477876106195
1,197168,197242,16587.0,16572.0,,,-15.0,0.0,-0.0009043226623258738,2023-09-13 08:58:00,2023-09-13 10:12:00,0 days 01:14:00,,2023-09-13,2,2023,0.6762534006995724
1,197477,197531,16710.0,16761.0,,,51.0,0.0,0.003052064631956952,2023-09-14 09:06:00,2023-09-14 10:00:00,0 days 00:54:00,,2023-09-14,3,2023,0.9009708737864077
1,199579,199624,16387.0,16420.0,,,33.0,0.0,0.0020137914200279994,2023-09-25 09:01:00,2023-09-25 09:46:00,0 days 00:45:00,,2023-09-25,0,2023,0.8113035551504102
1,200790,200934,16537.0,16582.0,,,45.0,0.0,0.0027211707081091774,2023-10-02 09:08:00,2023-10-02 11:32:00,0 days 02:24:00,,2023-10-02,0,2023,1.2096774193548387
1,201986,202004,16537.0,16501.0,,,-36.0,0.0,-0.0021769365664873197,2023-10-06 09:00:00,2023-10-06 09:18:00,0 days 00:18:00,,2023-10-06,4,2023,0.877342419080068
1,205299,205367,16390.0,16476.0,,,86.0,0.0,0.005247101891397099,2023-10-25 09:02:00,2023-10-25 10:10:00,0 days 01:08:00,,2023-10-25,2,2023,0.9188801148600143
1,207105,207229,16296.0,16368.0,,,72.0,0.0,0.004418262150220897,2023-11-02 09:02:00,2023-11-02 11:06:00,0 days 02:04:00,,2023-11-02,3,2023,1.2869565217391303
1,210112,210147,17218.0,17187.0,,,-31.0,0.0,-0.001800441398536412,2023-11-16 08:59:00,2023-11-16 09:34:00,0 days 00:35:00,,2023-11-16,3,2023,0.7212205270457698
1,210418,210485,17190.0,17217.0,,,27.0,0.0,0.0015706806282722585,2023-11-17 09:04:00,2023-11-17 10:11:00,0 days 01:07:00,,2023-11-17,4,2023,0.7590529247910864
1,211018,211037,17334.0,17368.0,,,34.0,0.0,0.0019614630206530315,2023-11-21 09:02:00,2023-11-21 09:21:00,0 days 00:19:00,,2023-11-21,1,2023,0.8324043106651802
1,212823,212895,17385.0,17394.0,,,9.0,0.0,0.0005176876617773996,2023-11-29 09:01:00,2023-11-29 10:13:00,0 days 01:12:00,,2023-11-29,2,2023,0.5295315682281059
1,213728,213731,17488.0,17453.0,,,-35.0,0.0,-0.002001372369624832,2023-12-04 09:03:00,2023-12-04 09:06:00,0 days 00:03:00,,2023-12-04,0,2023,1.2066752246469834
1,214929,214977,17447.0,17415.0,,,-32.0,0.0,-0.0018341262108099166,2023-12-08 09:00:00,2023-12-08 09:48:00,0 days 00:48:00,,2023-12-08,4,2023,1.1856731165088514
1,218846,218944,17767.0,17832.0,,,65.0,0.0,0.003658467946192401,2023-12-27 09:04:00,2023-12-27 10:42:00,0 days 01:38:00,,2023-12-27,2,2023,0.45650301464254955
1,219143,219209,17874.0,17853.0,,,-21.0,0.0,-0.0011748909029876131,2023-12-28 09:00:00,2023-12-28 10:06:00,0 days 01:06:00,,2023-12-28,3,2023,0.6063268892794377
1,223657,223662,17577.0,17544.0,,,-33.0,0.0,-0.0018774534903567286,2024-01-19 08:59:00,2024-01-19 09:04:00,0 days 00:05:00,,2024-01-19,4,2024,1.512396694214876
1,225479,225493,18033.0,18044.0,,,11.0,0.0,0.0006099927909943847,2024-01-29 09:15:00,2024-01-29 09:29:00,0 days 00:14:00,,2024-01-29,0,2024,0.8406158967956721
1,227268,227276,18620.0,18591.0,,,-29.0,0.0,-0.0015574650912997257,2024-02-15 08:58:00,2024-02-15 09:06:00,0 days 00:08:00,,2024-02-15,3,2024,0.6870229007633587
1,227580,227622,18713.0,18681.0,,,-32.0,0.0,-0.0017100411478651045,2024-02-16 09:09:00,2024-02-16 09:51:00,0 days 00:42:00,,2024-02-16,4,2024,0.6395614435815441
1,229676,229689,18982.0,19010.0,,,28.0,0.0,0.0014750816563060543,2024-02-27 08:58:00,2024-02-27 09:11:00,0 days 00:13:00,,2024-02-27,1,2024,0.4095185390149419
1,230279,230300,18989.0,18953.0,,,-36.0,0.0,-0.0018958344304597086,2024-03-01 08:59:00,2024-03-01 09:20:00,0 days 00:21:00,,2024-03-01,4,2024,1.2260967379077614
1,230882,230898,19386.0,19341.0,,,-45.0,0.0,-0.00232126276694522,2024-03-05 09:00:00,2024-03-05 09:16:00,0 days 00:16:00,,2024-03-05,1,2024,1.3123359580052494
1,231487,231520,19709.0,19667.0,,,-42.0,0.0,-0.002131006139327263,2024-03-07 09:03:00,2024-03-07 09:36:00,0 days 00:33:00,,2024-03-07,3,2024,2.5869262865090406
1,232688,232700,20045.0,19989.0,,,-56.0,0.0,-0.002793714143177861,2024-03-13 09:00:00,2024-03-13 09:12:00,0 days 00:12:00,,2024-03-13,2,2024,1.0602044680045437
1,234193,234225,19916.0,19864.0,,,-52.0,0.0,-0.0026109660574412663,2024-03-20 09:00:00,2024-03-20 09:32:00,0 days 00:32:00,,2024-03-20,2,2024,0.8689702360588436
1,234793,234847,20246.0,20199.0,,,-47.0,0.0,-0.0023214462115973555,2024-03-22 08:58:00,2024-03-22 09:52:00,0 days 00:54:00,,2024-03-22,4,2024,1.1835506519558676
1,235395,235421,20321.0,20422.0,,,101.0,0.0,0.004970227843117847,2024-03-26 08:58:00,2024-03-26 09:24:00,0 days 00:26:00,,2024-03-26,1,2024,0.7677035076108538
