trade_date,ema20,W-fix21_09:15,W-20_09:15,H-20_09:15,W-50_09:15,H-50_09:15,W-100_09:15,H-100_09:15,B_09:15,W-fix21_09:30,W-20_09:30,H-20_09:30,W-50_09:30,H-50_09:30,W-100_09:30,H-100_09:30,B_09:30,up_L4,dn_L4,dir_full,dir_10
2025-08-05,260.68436459200916,-0.06396701273520267,-0.020862608748564587,-0.03060509509856716,-0.048440615612254385,-0.019378446312248273,-0.03877172748742644,-0.026193957235712707,0.3815659068384539,0.06397031443821855,0.11131610540349068,0.05569075131745856,0.03333520660067533,0.041048797507697785,0.02285548468983757,0.022860829910095536,0.27353815659068387,0,0,1,-1
2025-08-06,251.38109177372257,0.17468780115533336,0.03381715803465134,0.04835022113248553,0.03476475834668244,0.030059548660935576,0.00920098114657484,0.015152566927932059,0.011787819253438114,0.08783704225504278,-0.06482521763460247,0.006798735553943459,-0.04022784703618118,-0.03355768751723605,-0.06008406598207823,-0.03916847375108822,0.007858546168958742,0,0,1,1
2025-08-07,237.15432112860614,0.21945347804091206,0.07926393782928533,0.036296969129119526,0.08909178390979328,0.020839523192010267,0.08207717244999285,0.022948104983096792,0.3648111332007952,0.4644273193604796,0.3233015297896333,0.24960572569626166,0.27055595586990056,0.1656518925143327,0.21350354408796882,0.12347310553576624,0.21669980119284293,1,0,1,1
2025-08-08,252.75867149731033,-0.10180017503747323,-0.00043015674422512847,-0.04004296586058177,0.0419817885757732,-0.025894093774401557,0.0512993821381871,-0.007667903006337958,0.018943170488534396,-0.08943580484099217,-0.0060711708343505685,0.0030004531714753714,0.044469978301167036,0.009787569711485242,0.0455706696235063,0.01768869234483432,-0.0029910269192422734,0,0,-1,-1
2025-08-11,242.78165516423317,-0.09757937054513456,-0.07078635371462351,-0.07219148119375698,-0.09810923920588835,-0.11161365982244367,-0.09167962025139606,-0.11021186359855493,-0.4232649071358749,-0.042496617290313,-0.07021919709411834,-0.11805513788480665,-0.11343340905658177,-0.13823520343726436,-0.09759165683727523,-0.1240255149162368,-0.27663734115347016,1,0,1,1
2025-08-12,256.80244991049665,-0.2957794131323903,-0.25939284012911074,-0.2769413364983333,-0.19506544760494682,-0.23754645631466384,-0.16161943349352723,-0.19596360063407572,0.135,-0.3092645730075797,-0.26050477432654123,-0.2600056903174669,-0.1871445833936496,-0.23297265820526233,-0.1667966707364734,-0.1940348107028899,0.248,0,0,1,-1
2025-08-13,246.91650229997316,-0.051753357684735976,-0.11313016187310879,-0.050556213806766746,-0.0933712977728504,-0.06430710828718492,-0.08332070858617818,-0.06845718148692116,0.5458128078817734,-0.09654384981810403,-0.09989723875591557,0.003650158876352536,-0.04646175773316978,0.004506766349762564,-0.03400288606875664,-0.02130583175070092,0.5438423645320197,0,1,-1,1
2025-08-14,247.97207350949952,0.17973956207856281,0.13821776672812947,0.09462641626960784,0.1364485869062215,0.0973463616532022,0.1209072686187567,0.10223348112968421,0.4720861900097943,0.16123790818424472,0.09188515694396776,0.05178666112203779,0.09991194212074786,0.06259640579782937,0.09165273153163873,0.0701534242139638,0.4534769833496572,0,0,-1,-1
2025-08-15,239.11759031811863,-0.11864632957713586,-0.09805813315191977,-0.19247462822392672,-0.10157912634560173,-0.1448976034645138,-0.13494406331890918,-0.15069528782854313,-0.3246231155778894,-0.13067786125380765,-0.132706306507766,-0.1819280165642982,-0.11505650629228614,-0.15946165315492467,-0.13326659964743348,-0.14930824264512968,-0.19698492462311556,0,0,1,-1
2025-08-18,235.10639124020256,0.09613100571828638,0.12044917063090728,0.04971487533612203,0.1203214355025319,0.09284239572665108,0.11845216350432958,0.09673660696812642,0.2774509803921569,0.11473319417822525,0.1263154869166408,0.0852127044508573,0.13864828597521223,0.10852402243945222,0.13073040242773953,0.10404055587172018,0.3509803921568627,1,0,1,1
2025-08-19,239.9534015982785,-0.031890885677709896,-0.12051426781337586,-0.19765732354882173,-0.19475269451134994,-0.27263801468859,-0.2048256584332266,-0.2821122138574188,-0.45145631067961167,0.1664507059948061,0.00666639910007912,-0.06454829344620841,-0.09321232353786901,-0.14686524090578554,-0.09271547967732566,-0.15067147157907052,-0.2854368932038835,0,0,-1,-1
2025-08-20,229.8626014460615,-0.0616006230991633,0.005397926577854234,0.061674187682971345,-0.0002460425526857008,0.0400429531474191,-0.030778597344486444,0.0009278924342468387,-0.44621513944223107,-0.1730739198149662,-0.19922184965930553,-0.1860745328443364,-0.24317080574617023,-0.2255042548867485,-0.27424957305814895,-0.26817992838408056,-0.6733067729083665,0,1,-1,-1
2025-08-21,258.16140130834134,0.31624710833941766,0.16480335698725215,0.19894116519524793,0.14962121191867983,0.17609094113762827,0.14749606822259836,0.16532037653932585,0.724172517552658,0.44941951205203595,0.30797462825896316,0.3691670829681386,0.2970639713141499,0.3374265135640999,0.2857808457921278,0.315042132647945,0.7412236710130391,0,0,1,1
2025-08-22,257.5746011837374,-0.2021760557828946,-0.1698631708156756,-0.18729111903915205,-0.14552513099062223,-0.1255957790880352,-0.13699815272174343,-0.1300049201642246,-0.1780821917808219,-0.33285997129981326,-0.29750447962820453,-0.3115388831199647,-0.243940604119308,-0.2262712400873388,-0.2172431616797416,-0.21188293318144968,-0.2172211350293542,0,0,-1,-1
2025-08-25,256.85321059481004,-0.15166819674001175,-0.07332397953373825,-0.003920032900558642,-0.01626807285670161,-0.012031921829494729,-0.017375525764511263,-0.009541707287492516,0.6663424124513618,-0.024834363577270757,-0.0242293812576946,0.057426018534586565,0.021631274164656968,0.03098396888959146,0.014133188115891602,0.027332193546704638,0.6245136186770428,0,0,1,-1
2025-08-26,255.6290953000662,-0.06801229915854697,-0.05573022629637169,-0.0833681559452576,-0.05256247287841923,-0.05374081389630793,-0.043125217224244825,-0.05129210169061845,-0.15459882583170254,-0.146797968520884,-0.22329600268968214,-0.2489166765052153,-0.20471844396286648,-0.2284719854032456,-0.1785905065389753,-0.21162709817219874,-0.2876712328767123,0,0,1,-1
2025-08-27,249.47394336672656,-0.1461682526036208,-0.10357031826126971,-0.027631754251267817,-0.057885248853197166,-0.02433330270766622,-0.03374756799449835,-0.012248902015797173,0.4460500963391137,-0.16160172243467114,-0.04870272298745138,-0.022606410679277756,-0.019513699468204977,-0.022490572412431863,-0.0025996617617035918,-0.007267637702142255,0.4344894026974952,0,0,1,1
2025-08-28,241.42880590322878,-0.07324585008759672,-0.026417092527383168,-0.014315468013879373,-0.00867401581558714,0.02047577520783689,-0.0037573373677138497,0.025980002969127437,0.16151545363908276,-0.10582832474295062,-0.09958027611768469,-0.0934949639867106,-0.0806892269570323,-0.05725218057746602,-0.0727699786956055,-0.05976702513502694,0.14356929212362912,0,0,-1,1
2025-08-29,239.10225296006413,-0.05046132641220532,-0.02446498327403291,-0.11818956252822471,-0.0352254345142823,-0.09573979380200835,-0.034511540834603116,-0.08287959115085312,0.357926221335992,-0.11996774764282117,-0.0017335157077038065,-0.10134952316549713,-0.00264488621523116,-0.06870248712907641,-0.006920598761835918,-0.049705342587638555,0.22233300099700898,0,0,-1,-1
2025-09-01,236.04489553529612,0.24364077040344861,0.037665331660839615,-0.018605591520016767,0.01560860521477682,-0.01257698002365383,0.008008780444443503,-0.017825153645936828,0.018886679920477135,0.30477695973926944,0.06054435415815057,0.020448678275049665,0.04647717134456609,0.019239390765741528,0.04785735369865881,0.009836628869558689,-0.09145129224652088,0,1,-1,1
2025-09-02,251.46919119860127,0.16114088657523387,0.014322888280187077,0.0023996208766777997,-0.04293305094942979,-0.02808211859679376,-0.032333501405035214,-0.04431311269882664,0.44691607684529827,-0.022696477421752115,-0.19400456682375186,-0.23651492056431628,-0.27990804569884997,-0.2452016486562801,-0.25934332735857657,-0.2589676968627779,0.1385237613751264,0,1,-1,-1
2025-09-03,262.7578396558773,-0.12987251499477317,-0.006451186664669367,-0.04146569612445717,-0.017369020788226545,-0.03814373914824941,-0.02318987991896306,-0.030015460798707455,0.3807615230460922,0.01760737497305487,0.12438301276408813,0.043232758346753906,0.08977297964327358,0.06725005831719921,0.08506920238023445,0.0726852587504161,0.47194388777555113,0,0,1,1
2025-09-04,256.3047120696033,0.1605573886358927,-0.08190130809631063,-0.16706723367712836,-0.149295291419271,-0.2110248612908825,-0.1491154969276876,-0.21076324365697202,0.4247258225324028,0.1968405107977969,-0.03148939059224626,-0.15494447414435245,-0.10452631765855672,-0.18119419828645317,-0.09838278629168891,-0.178562055667104,0.48554336989032904,0,1,-1,1
2025-09-05,255.89473949154583,-0.09487417865528716,-0.05785754750150677,-0.043268303076255864,-0.03916618913563817,-0.03705561912115071,-0.03193676467049063,-0.051118973104606315,0.148,-0.11767065002925209,-0.03432873632260354,-0.06894020343487589,-0.027507327315729302,-0.04603301176157299,-0.02539448295405633,-0.0603915120796159,-0.014,0,0,1,-1
2025-09-08,245.14285953997003,-0.20462214141336665,-0.17096953757893302,-0.15318869951787029,-0.20665317060547927,-0.19212088854734635,-0.19846664447091367,-0.2059617316611066,0.12050534499514091,-0.24666210252687457,-0.17147485947360874,-0.17485570357874614,-0.19741369065987438,-0.18773771787001023,-0.1853737645728798,-0.19667935147353705,-0.006802721088435374,0,0,-1,1
2025-09-09,236.6530633933062,-0.00793646165297948,0.03488339389673755,-0.06536516038800047,0.05157493522813636,-0.04613210966260748,0.012938870297610032,-0.059603275890225536,-0.003992015968063872,-0.009057927534001139,0.004165009302498067,-0.008841387016374117,0.05755056497985218,0.0009533942315201157,0.021136118667614362,-0.017053826497299317,-0.02694610778443114,0,0,1,1
2025-09-10,231.06705735584848,-0.12889071819560566,-0.0008912191066593673,0.04797051825401937,0.04838589895732414,0.04573173672380654,0.04819843226834716,0.05366090849735204,-0.1548076923076923,-0.023793656706420262,0.14034308867694303,0.1411908295009786,0.14668604096470472,0.1264860993627112,0.12768852012577045,0.12405900180305174,-0.20865384615384616,1,0,1,1
2025-09-11,236.01305189338672,-0.05784556947694788,-0.1479049130606343,-0.14804306281529073,-0.15817711945144552,-0.1497963590949625,-0.1615072362592839,-0.16567377194464555,-0.21150097465886938,-0.07089125566413632,-0.04747973020429032,-0.1327155854895371,-0.07635981180094992,-0.09044428511311846,-0.09654931718244933,-0.12044611545012021,-0.2894736842105263,0,1,-1,-1
2025-09-12,240.96418980830228,0.08111318619455107,-0.07900528041115386,-0.11175622647403513,-0.07875742032431124,-0.12643719091540936,-0.062369428827738826,-0.09481874737577999,0.5875875875875876,-0.030638369401249185,-0.21755706765164978,-0.25910628264509755,-0.23569436325822793,-0.2759728899264434,-0.213052510286884,-0.25051715308995376,0.45045045045045046,0,0,1,1
2025-09-15,229.06283839798778,-0.27772064891721,-0.27302460166635945,-0.30989202871790494,-0.2656983739915248,-0.297726227365251,-0.23292450796037736,-0.2597803793744937,0.0049504950495049506,-0.22852849578552156,-0.20497769606150482,-0.27261088802659456,-0.21176616522842534,-0.25293395605771996,-0.18968356687724933,-0.22571466340768,0.06633663366336634,0,0,-1,-1
2025-09-16,224.48542521722703,0.10379980696021388,0.08772172843521481,0.06824689435296367,0.09085054347757465,0.07213033235144765,0.07683514343541531,0.05688760287342918,0.12698412698412698,0.11816517590903651,0.0951766852485937,0.08770804703831608,0.10596961091146594,0.10392112561003733,0.08539013849852746,0.07142635247605868,0.07142857142857142,1,0,1,1
